gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000213,1,1686949075267938600,0.044032,0.043008,0.50048,21.7664,138.42048,159.74912
0000000122,1,1686949075287753700,0.041728,0.040704,0.584192,26.095616,131.732992,153.095936
0000000303,1,1686949075557236000,0.040448,0.03968,0.410624,21.047552,91.7952,112.764928
0000000032,1,1686949075759209200,0.036096,0.035072,0.577792,28.023296,153.393408,174.63424
0000000214,1,1686949075768266800,0.044544,0.04352,0.506112,24.332288,143.365888,164.603904
0000000123,1,1686949075787953000,0.028672,0.02816,0.455424,28.35968,127.108352,150.427904
0000000304,1,1686949076057426200,0.037376,0.036352,0.436992,20.92416,80.497408,101.656064
0000000033,1,1686949076259490800,0.040192,0.039168,0.33536,22.166016,146.793472,168.02304
0000000215,1,1686949076268506600,0.083712,0.082688,0.599296,20.652032,148.419072,169.771264
0000000124,1,1686949076288054500,0.057088,0.054016,0.63744,42.37952,137.345792,158.292992
0000000305,1,1686949076557699300,0.0832,0.081664,2.00576,31.790592,98.076672,119.236096
0000000034,1,1686949076759662000,0.0384,0.037632,0.405248,24.644096,133.449216,154.66624
0000000216,1,1686949076768753700,0.0448,0.043776,0.641024,18.804224,120.063744,141.270528
0000000125,1,1686949076788297000,0.039168,0.037888,0.53248,21.681152,116.718336,138.673408
0000000306,1,1686949077057884000,0.041472,0.040704,0.856576,24.044288,92.251904,113.439232
0000000035,1,1686949077259909000,0.049152,0.047616,0.668416,28.384512,144.27648,165.297408
0000000217,1,1686949077269028600,0.036864,0.03584,0.596224,24.079616,138.42176,159.474176
0000000126,1,1686949077288450800,0.086528,0.077312,0.563456,33.766656,130.323968,151.44448
0000000307,1,1686949077558145500,0.118784,0.117504,2.464512,22.543616,92.635904,115.175936
0000000036,1,1686949077760183300,0.04352,0.042752,0.611072,23.798016,141.176064,162.419456
0000000218,1,1686949077769094400,0.016896,0.016384,0.47744,20.939776,138.132224,159.34464
0000000127,1,1686949077788618000,0.054784,0.052224,0.537344,22.410496,127.790848,149.0112
0000000308,1,1686949078058316500,0.123904,0.123136,0.676096,24.340736,92.147456,113.2928
0000000037,1,1686949078260390100,0.041728,0.040448,0.41344,27.07072,137.588992,158.85056
0000000219,1,1686949078269157400,0.032,0.030976,0.436224,21.442304,131.118336,152.206336
0000000128,1,1686949078288990500,0.039936,0.038912,0.52992,29.64736,127.19616,148.400384
0000000400,1,1686949078523054300,0.1088,0.10752,0.753152,23.189504,111.491072,132.831488
0000000309,1,1686949078558535700,0.053504,0.05248,0.553472,24.13696,100.085248,121.161472
0000000038,1,1686949078760646000,0.044288,0.04352,0.54272,77.080064,352.347136,373.48864
0000000220,1,1686949078769383200,0.068096,0.067328,2.253824,68.974592,348.548096,369.744128
0000000129,1,1686949078789227000,0.033792,0.033024,0.510464,53.32992,328.41984,349.618176
0000000401,1,1686949079023240700,0.03968,0.038912,0.632576,44.06016,154.354432,175.420928
0000000310,1,1686949079058619400,0.103424,0.099328,0.570368,49.99296,132.598272,153.61664
0000000039,1,1686949079260808000,0.040192,0.038912,0.505344,82.920192,178.663936,199.79264
0000000221,1,1686949079269621500,0.037632,0.036608,0.541184,76.12928,183.561216,204.739072
0000000130,1,1686949079289380000,0.046848,0.04608,1.419008,58.536448,168.6528,189.744384
0000000402,1,1686949079523462000,0.038656,0.037888,0.624128,37.074944,136.027136,157.020416
0000000311,1,1686949079558711800,0.053504,0.052736,0.680192,33.924096,121.342464,142.459904
0000000040,1,1686949079761097200,0.068608,0.066816,0.619264,22.866432,143.371008,164.639488
0000000222,1,1686949079769788000,0.02432,0.024064,0.259584,17.70112,137.961216,159.183616
0000000131,1,1686949079789635300,0.042752,0.041472,0.4544,23.968512,128.29952,149.507328
0000000403,1,1686949080023694000,0.04224,0.041216,0.595712,20.396544,115.225856,136.321024
0000000312,1,1686949080058893800,0.03968,0.037376,0.7552,28.330496,111.97184,133.206016
0000000041,1,1686949080261333500,0.033536,0.032256,0.409088,24.665856,125.654272,146.901504
0000000223,1,1686949080269964300,0.035328,0.03456,0.5312,19.21792,120.482048,141.66784
0000000132,1,1686949080289840400,0.04096,0.039936,0.790016,25.953536,115.487488,136.620544
0000000404,1,1686949080523956700,0.043776,0.042496,0.585984,21.928448,103.158528,124.415232
0000000313,1,1686949080559200800,0.041728,0.04096,0.593152,24.814592,100.727296,121.793024
0000000042,1,1686949080761649000,0.043776,0.042496,0.461568,22.864128,136.225792,157.408
0000000224,1,1686949080770134500,0.05248,0.03456,0.46592,18.450176,129.299968,150.45632
0000000133,1,1686949080790032400,0.063744,0.062464,0.619264,25.378304,124.881408,145.983232
0000000405,1,1686949081024107000,0.045312,0.044544,0.452096,22.89536,107.2256,129.709312
0000000314,1,1686949081059367400,0.032512,0.031488,0.508416,25.542912,115.86048,136.84096
0000000043,1,1686949081261675000,0.04864,0.047104,0.65792,23.56608,141.5424,163.245056
0000000225,1,1686949081270384000,0.04096,0.039936,0.505344,17.627904,130.719744,152.074752
0000000134,1,1686949081290267100,0.09728,0.096256,0.504832,22.814976,127.387904,148.629248
0000000406,1,1686949081524333600,0.0448,0.043776,0.576768,24.112384,116.560384,137.752832
0000000315,1,1686949081559607800,0.054528,0.053248,0.566016,19.177472,100.598272,123.187456
0000000044,1,1686949081761962500,0.076288,0.075008,0.745984,26.327296,133.7088,154.77248
0000000226,1,1686949081770646500,0.037632,0.035584,0.546048,21.949696,136.442112,157.81248
0000000135,1,1686949081790333700,0.0896,0.085504,0.719616,35.774976,141.725696,162.965504
0000000407,1,1686949082024594000,0.064256,0.056064,1.352448,26.189056,116.43264,137.642752
0000000316,1,1686949082059790800,0.03072,0.029952,0.53248,24.642816,96.273664,117.316608
0000000045,1,1686949082262263300,0.053248,0.051968,0.612096,28.329216,134.308352,155.547136
0000000227,1,1686949082270895900,0.0768,0.075008,0.588544,23.741952,129.562112,150.856192
0000000136,1,1686949082290695200,0.039936,0.038656,0.542976,25.740544,118.854912,140.045312
0000000408,1,1686949082524796000,0.036096,0.035328,0.629248,19.54304,92.613888,113.875712
0000000317,1,1686949082560049000,0.743424,0.740864,2.838272,26.310144,89.319936,110.423296
0000000046,1,1686949082762380000,0.033024,0.031744,0.493312,33.460992,154.3872,175.743744
0000000228,1,1686949082771086000,0.035584,0.03456,0.6016,29.54112,161.691392,182.735616
0000000137,1,1686949082790655500,0.03072,0.029952,0.404992,35.5008,142.116864,163.314688
0000000409,1,1686949083025002200,0.041984,0.04096,0.425728,22.532608,104.256,125.420032
0000000318,1,1686949083060270000,0.044288,0.043264,0.556544,27.10272,104.28416,126.89664
0000000047,1,1686949083262699800,0.04096,0.039936,0.561664,24.967424,154.47296,175.747072
0000000229,1,1686949083271262500,0.046336,0.045312,0.572672,20.93568,148.13056,170.828032
0000000138,1,1686949083290815700,0.037376,0.036352,0.386048,28.148736,146.316544,167.552512
0000000500,1,1686949083485595000,0.09856,0.098048,0.5376,22.8608,125.939712,147.143168
0000000410,1,1686949083525168400,0.026624,0.026112,0.580608,29.629184,128.01536,149.204992
0000000319,1,1686949083560399400,0.037888,0.03712,0.383232,23.217664,106.403072,127.597824
0000000048,1,1686949083762967000,0.04864,0.047616,0.492544,22.973696,144.51456,165.744896
0000000230,1,1686949083771420000,0.041984,0.04096,0.429824,18.877184,140.706304,161.816832
0000000139,1,1686949083790861600,0.042752,0.041984,0.491776,25.390848,147.064576,168.397056
0000000501,1,1686949083985887200,0.041472,0.040448,0.477184,20.529152,115.918336,137.248
0000000411,1,1686949084025422000,0.04096,0.039936,0.387328,29.858816,124.220416,145.295616
0000000320,1,1686949084060571400,0.026368,0.0256,0.374784,21.884672,108.937216,129.920512
0000000049,1,1686949084263176000,0.03456,0.033536,0.488448,26.561024,137.444864,158.58688
0000000231,1,1686949084271724500,0.068608,0.067328,0.472064,22.139392,135.706112,157.796352
0000000140,1,1686949084291046100,0.032,0.030976,0.406016,25.760512,129.366016,150.374144
0000000502,1,1686949084486156500,0.040704,0.040192,0.760064,20.884224,166.0736,187.168512
0000000412,1,1686949084525652200,0.041472,0.040448,0.567296,39.29728,183.806976,204.696832
0000000321,1,1686949084560869600,0.044032,0.042752,0.448,42.780672,166.94784,188.128768
0000000050,1,1686949084763393500,0.040704,0.038656,0.50304,23.947008,155.617024,176.800768
0000000232,1,1686949084771884000,0.060928,0.059648,0.43008,22.952192,165.890304,187.200512
0000000141,1,1686949084791252000,0.0384,0.03712,0.466688,28.49408,163.837952,185.02528
0000000503,1,1686949084986347000,0.064512,0.063488,0.659456,19.349248,111.938304,132.991232
0000000413,1,1686949085025826300,0.041728,0.04096,0.502784,28.650496,120.684288,141.869824
0000000322,1,1686949085061084400,0.095488,0.090624,1.319168,35.38432,112.961536,134.17728
0000000051,1,1686949085263684900,0.041216,0.040448,1.771008,54.82496,192.794368,213.841152
0000000233,1,1686949085272134700,0.06016,0.059136,0.43008,59.148032,202.116864,223.286528
0000000142,1,1686949085291385600,0.04352,0.042752,0.627712,40.2304,181.188608,202.339328
0000000504,1,1686949085486570200,0.042496,0.041472,0.527872,19.35616,105.49888,126.588928
0000000414,1,1686949085526033200,0.038144,0.03712,0.630784,26.957568,121.555456,142.515456
0000000323,1,1686949085561149000,0.040704,0.03968,0.41344,26.460672,106.326784,127.584256
0000000052,1,1686949085764021800,0.03968,0.038656,0.497152,30.936064,159.991808,181.160192
0000000234,1,1686949085772260600,0.02304,0.022784,0.467968,22.896896,146.384128,169.831936
0000000143,1,1686949085791636500,0.040192,0.039168,0.52352,21.642496,135.494656,156.720384
0000000505,1,1686949085986700500,0.058112,0.056576,1.700864,20.563712,134.635008,155.892736
0000000415,1,1686949086026316300,0.045056,0.044032,0.42752,28.256256,184.623872,206.006016
0000000324,1,1686949086061316400,0.04992,0.04864,0.448512,33.512704,170.248448,191.353088
0000000053,1,1686949086264299000,0.050944,0.050176,0.537344,29.238784,179.554304,200.766464
0000000235,1,1686949086272494000,0.03712,0.036352,0.422144,21.941504,170.701824,191.949568
0000000144,1,1686949086291908400,0.039936,0.038912,0.475904,50.464,162.807296,185.320704
0000000506,1,1686949086486881000,0.049664,0.04864,0.662784,23.287552,119.93216,141.14048
0000000416,1,1686949086526527500,0.05248,0.0512,0.688896,34.283264,124.45184,145.818624
0000000325,1,1686949086561453600,0.043264,0.041472,0.484864,26.647552,104.626688,125.818624
0000000054,1,1686949086764562000,0.043776,0.042752,0.491008,24.525312,135.871488,156.987904
0000000236,1,1686949086772648200,0.051712,0.050688,0.705536,19.844096,126.906112,148.135936
0000000145,1,1686949086792191000,0.048128,0.046336,0.574208,24.139008,121.636352,142.905344
0000000507,1,1686949086987033900,0.035072,0.03456,0.612608,24.523776,120.840704,141.769728
0000000417,1,1686949087026721800,0.048128,0.047104,0.591616,35.36896,126.922496,148.127488
0000000326,1,1686949087061780500,0.041216,0.03968,0.5952,26.084864,109.35808,130.179584
0000000055,1,1686949087264792800,0.045568,0.044288,0.425216,26.19392,141.856768,162.996736
0000000237,1,1686949087272935700,0.049408,0.04864,0.6272,21.65632,138.401024,159.588864
0000000146,1,1686949087292502300,0.041216,0.040192,0.59392,25.848064,128.408576,149.64224
0000000508,1,1686949087487434200,0.048128,0.04736,2.287872,26.30144,136.24576,157.53344
0000000418,1,1686949087526903300,0.04096,0.039936,0.486656,40.011008,182.15296,204.193536
0000000327,1,1686949087561949000,0.03712,0.036352,0.678144,28.471296,151.33184,172.376832
0000000056,1,1686949087764980700,0.047104,0.046592,0.559104,25.55264,136.419328,157.633024
0000000238,1,1686949087773142000,0.046848,0.045568,1.325568,23.915008,150.7648,172.029952
0000000147,1,1686949087792818200,0.056064,0.05504,0.464128,33.7024,138.076928,159.361792
0000000509,1,1686949087987661800,0.048896,0.047872,0.550144,26.603264,116.806144,137.921792
0000000419,1,1686949088027087600,0.04224,0.041216,0.396544,23.304192,108.023296,129.136896
0000000328,1,1686949088062302200,0.0896,0.088576,0.623616,38.093056,105.438464,126.607616
0000000057,1,1686949088265267000,0.036864,0.035584,0.57088,24.763904,125.65248,146.921216
0000000239,1,1686949088273205000,0.038656,0.037376,0.513792,23.043328,127.027712,147.673856
0000000148,1,1686949088293063200,0.04096,0.03968,0.661504,25.37728,117.079296,138.17856
0000000510,1,1686949088487915000,0.0384,0.037632,0.498176,18.35136,91.962112,113.09568
0000000420,1,1686949088527312100,0.039424,0.0384,0.439808,25.969152,117.609728,138.675712
0000000329,1,1686949088562519600,0.022528,0.02176,0.543488,20.951552,95.250176,116.44544
0000000058,1,1686949088765544700,0.041472,0.040448,0.526336,23.913984,157.047808,178.243072
0000000240,1,1686949088773459000,0.042752,0.041728,0.444416,21.610496,150.639616,173.188608
0000000149,1,1686949088793244400,0.04864,0.04736,0.45184,19.591424,142.23744,163.245568
0000000600,1,1686949088815339000,0.037376,0.036352,0.92416,51.21664,147.971584,169.306112
0000000511,1,1686949088988167700,0.039424,0.038912,0.497408,19.226368,136.722944,158.569728
0000000421,1,1686949089027445200,0.038656,0.037632,0.471296,24.123392,144.504832,165.69088
0000000330,1,1686949089062799000,0.050432,0.049152,1.472512,39.68256,161.157376,182.422272
0000000059,1,1686949089265773300,0.0448,0.043264,0.59264,30.967808,162.02368,183.318272
0000000241,1,1686949089273668600,0.049408,0.048384,0.57344,26.868224,163.676672,184.820224
0000000150,1,1686949089293575700,0.058368,0.057344,0.496128,26.158336,146.138112,167.255808
0000000601,1,1686949089315505000,0.045056,0.044032,0.471552,26.90688,136.54144,157.830144
0000000512,1,1686949089488476700,0.047104,0.04608,0.474624,18.027008,118.576384,139.922688
0000000422,1,1686949089527589000,0.04096,0.040192,0.52992,27.191552,116.552192,137.697792
0000000331,1,1686949089562990800,0.079616,0.063744,0.544768,19.614208,102.044672,123.293184
0000000060,1,1686949089766020000,0.0384,0.03712,0.690944,25.095424,157.050112,178.246656
0000000242,1,1686949089773947100,0.04224,0.041216,0.558848,20.992512,159.691008,180.94592
0000000151,1,1686949089793838800,0.03712,0.030208,0.679168,41.60128,164.993792,186.081536
0000000602,1,1686949089815694600,0.028672,0.027648,0.540672,34.137088,144.222976,165.309696
0000000513,1,1686949089988571600,0.046848,0.045568,0.578048,19.287296,106.808576,128.046336
0000000423,1,1686949090027805200,0.040704,0.03968,0.533504,28.242432,104.573184,125.717504
0000000332,1,1686949090063297300,0.028928,0.027904,0.553984,32.1472,103.043584,124.141824
0000000061,1,1686949090266340400,0.042496,0.041472,0.548608,25.366016,172.5952,193.719808
0000000243,1,1686949090274289400,0.04736,0.04608,0.454656,21.746176,167.348992,188.621568
0000000152,1,1686949090294107000,0.054784,0.049408,0.497408,37.254144,168.267776,189.53728
0000000603,1,1686949090316006000,0.039168,0.038144,0.570112,37.146368,151.378688,172.449024
0000000514,1,1686949090488720000,0.028672,0.027904,0.553472,23.585792,107.307008,128.605952
0000000424,1,1686949090528008400,0.072192,0.070912,0.555264,31.524096,125.788928,147.070464
0000000333,1,1686949090563469000,0.033792,0.032768,0.61056,30.488576,108.045568,129.257984
0000000062,1,1686949090766610200,0.046848,0.045824,0.50688,51.343104,204.140032,225.366272
0000000244,1,1686949090774540500,0.041984,0.040704,0.502272,52.932864,219.21664,240.193792
0000000153,1,1686949090794327600,0.06528,0.064,0.671488,48.883712,197.247744,218.393856
0000000604,1,1686949090816160800,0.036096,0.035328,0.360448,58.596096,188.328448,209.517568
0000000515,1,1686949090989034500,0.06528,0.057856,0.551168,21.456896,96.878336,118.03776
0000000425,1,1686949091028230100,0.036352,0.035328,0.410112,25.92384,133.658624,155.09632
0000000334,1,1686949091063682800,0.0384,0.036608,0.53248,27.150336,110.052608,131.118592
0000000063,1,1686949091266668800,0.046848,0.045824,0.57984,28.79744,160.441856,181.734144
0000000245,1,1686949091274753300,0.027392,0.026368,0.411392,21.60256,156.23168,177.572608
0000000154,1,1686949091294470100,0.034816,0.033536,0.642304,21.974528,151.648256,172.897792
0000000605,1,1686949091316390100,0.035328,0.034304,0.585984,42.124544,142.300416,164.575744
0000000516,1,1686949091489114600,0.042496,0.041472,0.614912,18.24384,105.153792,126.810112
0000000426,1,1686949091528564200,0.043264,0.04224,0.65792,26.669824,106.811648,127.784448
0000000335,1,1686949091563995400,0.067072,0.06528,0.536832,36.278784,106.650368,127.72608
0000000064,1,1686949091766698500,0.047872,0.046848,0.640512,25.880064,180.997632,202.245376
0000000246,1,1686949091775095000,0.102656,0.101376,0.615424,23.795712,182.33728,203.617024
0000000155,1,1686949091794617900,0.04992,0.048896,0.571648,31.468032,181.029376,202.298624
0000000606,1,1686949091816557300,0.051456,0.050432,0.525312,40.02176,160.17664,181.192448
0000000517,1,1686949091989189400,0.06656,0.065536,0.569088,19.42784,97.997568,119.269888
0000000427,1,1686949092028831500,0.043264,0.04224,0.580608,20.55808,106.93248,128.16128
0000000336,1,1686949092064215600,0.03584,0.03456,0.482048,24.94464,100.839424,122.11584
0000000065,1,1686949092266993400,0.058368,0.057344,2.30528,24.280576,162.984704,184.441856
0000000247,1,1686949092275230200,0.05248,0.050944,0.405248,22.816,167.999488,189.260032
0000000156,1,1686949092294853000,0.062464,0.054272,0.393728,22.968576,168.12544,189.348096
0000000607,1,1686949092316804600,0.072704,0.071424,2.297344,55.080192,156.052992,177.319936
0000000518,1,1686949092489409500,0.058368,0.057344,0.617728,21.146368,120.261376,141.521408
0000000428,1,1686949092529105000,0.044032,0.043008,0.438528,46.678528,141.890048,163.019776
0000000337,1,1686949092564397000,0.03456,0.034048,0.50048,28.722944,120.394752,141.540864
0000000066,1,1686949092767211800,0.04352,0.042496,0.616192,22.601472,145.2288,166.54208
0000000248,1,1686949092775471000,0.031744,0.03072,0.54912,18.557184,140.080384,161.282816
0000000157,1,1686949092794974200,0.036352,0.035328,0.353024,23.32416,142.274304,163.595008
0000000608,1,1686949092816882700,0.054528,0.053504,0.592896,40.269056,135.925504,156.816896
0000000700,1,1686949092983842800,0.04992,0.049152,1.009664,25.96352,145.243904,166.372608
0000000519,1,1686949092989640000,0.04352,0.04224,0.679424,21.987584,130.707712,151.727872
0000000429,1,1686949093029327600,0.037632,0.036608,0.428288,42.478336,144.359936,165.62048
0000000338,1,1686949093064720400,0.036352,0.035584,0.510208,36.191232,117.31456,138.533888
0000000067,1,1686949093267377200,0.041472,0.040448,0.507904,23.40864,154.63168,175.842816
0000000249,1,1686949093275713300,0.050432,0.049152,0.507648,18.388992,148.95744,170.345728
0000000158,1,1686949093295043000,0.048896,0.047872,0.46336,24.708608,151.844096,172.91776
0000000609,1,1686949093316930600,0.045568,0.044544,0.572672,44.619008,143.230464,164.240384
0000000701,1,1686949093484191200,0.04096,0.03968,0.718592,30.436864,155.260416,176.374528
0000000520,1,1686949093489877200,0.058112,0.051712,0.600064,25.801216,140.646144,161.843968
0000000430,1,1686949093529315600,0.038144,0.037376,0.419584,34.221568,145.602816,167.726592
0000000339,1,1686949093565003000,0.039936,0.038656,0.471296,32.18944,117.515008,138.603264
0000000068,1,1686949093767548400,0.035072,0.034048,0.574464,24.378368,143.266816,164.471552
0000000250,1,1686949093775832800,0.060416,0.059136,0.465664,20.081664,151.261696,172.6336
0000000159,1,1686949093795303400,0.042752,0.040448,0.448256,33.306112,146.115584,167.335936
0000000610,1,1686949093817179100,0.04352,0.041984,2.271232,37.737216,133.485056,154.64832
0000000702,1,1686949093984371200,0.036864,0.03584,0.555008,29.130752,137.71392,160.159488
0000000521,1,1686949093990046700,0.040192,0.039424,0.810752,24.146688,144.846848,166.041856
0000000431,1,1686949094029595000,0.061696,0.060416,0.493824,24.88576,130.347776,151.60576
0000000340,1,1686949094065272800,0.075264,0.06784,0.498944,30.641664,107.556352,128.658176
0000000069,1,1686949094267788800,0.055296,0.049408,0.488448,22.175232,155.89888,176.942592
0000000251,1,1686949094276074000,0.040448,0.039424,0.441088,19.980544,152.648448,173.714176
0000000160,1,1686949094295521500,0.030464,0.02944,0.457472,23.444736,154.124032,175.311104
0000000611,1,1686949094317499000,0.048896,0.048128,0.614656,50.075136,146.199296,167.397888
0000000703,1,1686949094484600600,0.03968,0.038656,0.465664,21.092096,145.597952,166.706688
0000000522,1,1686949094490304800,0.037632,0.036608,0.555776,19.633664,143.454464,164.660992
0000000432,1,1686949094529799700,0.041472,0.040448,0.559104,38.884096,146.19136,167.771392
0000000341,1,1686949094565382100,0.044288,0.043264,0.487168,41.795072,130.362624,151.393024
0000000070,1,1686949094768065000,0.073472,0.072704,0.530944,25.793024,155.186432,176.323584
0000000252,1,1686949094776301000,0.03968,0.0384,0.513792,22.259456,142.061824,163.209472
0000000161,1,1686949094795662800,0.037888,0.036608,3.199232,50.07616,165.999616,187.044864
0000000612,1,1686949094817561300,0.031744,0.030976,0.520448,72.972032,151.115776,172.318464
0000000704,1,1686949094984762400,0.034304,0.033536,0.462592,26.45248,149.392384,170.503168
0000000523,1,1686949094990612700,0.044032,0.043264,1.3056,23.480576,146.28992,167.477248
0000000433,1,1686949095030077200,0.042752,0.041472,0.916736,43.54048,150.31808,171.544064
0000000342,1,1686949095065395000,0.050944,0.050176,0.504064,30.115584,123.596032,144.537856
0000000071,1,1686949095268416800,0.039936,0.038912,0.527872,23.576832,153.838848,175.074304
