gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000024,1,1686184346013098000,0.03072,0.032256,0.504064,236.951296,331.20128,352.216576
0000000025,1,1686184346113237800,0.03712,0.044288,1.62304,137.3696,227.70944,249.355264
0000000026,1,1686184346213315800,0.035328,0.03712,0.449536,37.43488,165.598976,186.857984
0000000027,1,1686184346313548800,0.057088,0.05888,0.755456,39.750656,99.714048,121.44896
0000000028,1,1686184346413748500,0.035584,0.036608,0.433664,246.54208,379.650048,400.662784
0000000029,1,1686184346513939500,0.056576,0.058624,0.605952,154.860288,301.13024,322.298368
0000000030,1,1686184346614090200,0.056064,0.057344,0.642816,68.681984,206.056704,227.522816
0000000031,1,1686184346714375400,0.060416,0.068864,2.214656,40.711168,141.086464,162.3104
0000000032,1,1686184346814511000,0.03072,0.032,0.31104,21.787648,80.396032,101.265664
0000000033,1,1686184346914624300,0.096,0.09728,0.598528,205.470976,309.731328,331.571968
0000000034,1,1686184347014768600,0.0448,0.056832,0.676352,108.079872,229.088768,253.299968
0000000035,1,1686184347115088400,0.038912,0.039936,0.444672,26.005248,163.820032,184.761088
0000000036,1,1686184347215182600,0.035328,0.036352,1.777664,29.216,125.936128,147.631872
0000000037,1,1686184347315996200,0.05504,0.055808,3.452416,36.870656,90.827776,111.728896
0000000038,1,1686184347416320300,0.025344,0.025856,0.38912,218.62528,307.76576,328.61056
0000000039,1,1686184347516521000,0.062208,0.0704,0.601856,118.521856,200.159232,221.451264
0000000040,1,1686184347617655000,0.050432,0.051712,0.43008,18.367232,142.821376,163.808512
0000000041,1,1686184347716932400,0.036352,0.043008,0.4928,20.410624,80.293888,101.922816
0000000042,1,1686184347817133600,0.059904,0.069632,0.545024,199.86176,280.309504,301.387008
0000000043,1,1686184347917244200,0.043008,0.050688,0.446976,101.517824,193.006592,214.403072
0000000044,1,1686184348018530300,0.028928,0.029952,0.3136,32.552192,112.20096,132.932864
0000000045,1,1686184348118695200,0.037632,0.038912,0.404736,28.536832,92.536576,113.320192
0000000046,1,1686184348219802400,0.035584,0.036864,0.86528,224.81792,307.55456,328.524032
0000000047,1,1686184348319916800,0.067328,0.068608,0.66304,126.143744,211.93216,232.959488
0000000048,1,1686184348419927000,0.18176,0.190976,0.58112,27.06176,153.641728,174.76096
0000000049,1,1686184348520069000,0.04352,0.050688,0.4224,27.714304,83.952896,104.937472
0000000050,1,1686184348620105200,0.03712,0.045312,0.434688,213.910272,288.548608,309.412608
0000000051,1,1686184348720274700,0.04736,0.070144,0.604672,115.995904,195.381248,216.34816
0000000052,1,1686184348821136400,0.055296,0.05632,1.85984,21.754624,124.517888,145.630976
0000000053,1,1686184348921214500,0.035072,0.036352,0.325888,37.546496,96.311296,117.325568
0000000054,1,1686184349021685800,0.029952,0.030464,0.406016,227.223552,304.08576,325.15712
0000000100,1,1686184349060469800,0.082176,0.0832,0.8896,21.888512,85.194752,106.418688
0000000055,1,1686184349121883100,0.046336,0.047872,0.456192,133.66016,212.457728,234.120448
0000000101,1,1686184349160632300,0.067072,0.068352,2.157824,230.870272,334.431232,355.942912
0000000056,1,1686184349221947100,0.04864,0.049664,0.435968,33.766656,171.04384,192.039424
0000000102,1,1686184349260864800,0.0384,0.046592,0.55168,135.407872,246.234624,270.0096
0000000057,1,1686184349322147600,0.291072,0.301312,1.25568,30.413312,382.262528,403.236352
0000000103,1,1686184349360866300,0.038912,0.039936,0.632832,34.742272,202.155008,223.309312
0000000058,1,1686184349422152400,0.034816,0.036096,0.383232,219.533056,329.342464,350.52032
0000000104,1,1686184349462882800,0.047872,0.049664,0.50688,58.114816,160.543744,181.687552
0000000059,1,1686184349525757400,0.67456,0.676608,5.726208,116.262144,246.580224,268.031488
0000000105,1,1686184349561173200,0.025088,0.026624,0.512,89.913088,210.636288,232.721664
0000000060,1,1686184349625589800,0.043008,0.044544,0.363264,38.856448,200.69632,221.651456
0000000106,1,1686184349661609200,0.050432,0.051968,0.475648,48.06784,223.205888,244.11904
0000000061,1,1686184349725536000,0.019968,0.02048,0.25088,50.055424,144.803328,179.215872
0000000107,1,1686184349761739500,0.040704,0.04224,0.392448,39.806464,193.308928,214.253568
0000000062,1,1686184349826713900,0.029184,0.030976,0.305664,64.344064,182.50496,203.759616
0000000108,1,1686184349862122000,0.050432,0.051712,0.438272,49.667328,128.49024,149.512704
0000000063,1,1686184349927336200,0.030208,0.031232,0.436992,27.104512,146.39616,168.059392
0000000109,1,1686184349962505000,0.034816,0.036096,0.384768,44.322816,114.270976,136.103936
0000000064,1,1686184350027856400,0.035072,0.03584,0.371456,72.803584,146.963712,169.329664
0000000110,1,1686184350062546400,0.03328,0.034048,1.308672,38.927872,116.887808,137.853952
0000000065,1,1686184350128375800,0.046336,0.056576,0.48256,59.50464,145.964288,166.957568
0000000111,1,1686184350162698800,0.032768,0.04224,0.446976,33.33888,128.350464,149.337344
0000000066,1,1686184350229057300,0.050432,0.051712,0.41472,65.635072,149.477632,171.37792
0000000112,1,1686184350263094800,0.051712,0.052736,0.478464,46.509056,123.873536,144.909824
0000000067,1,1686184350328750800,0.150016,0.152576,0.71808,72.339968,144.428544,165.21344
0000000113,1,1686184350363052000,0.052736,0.054528,0.40832,41.124096,110.896128,131.844864
0000000068,1,1686184350428892000,0.031232,0.032256,1.16224,59.584,132.70784,154.409728
0000000114,1,1686184350463108600,0.040192,0.048128,0.559872,27.484928,105.69728,126.933504
0000000069,1,1686184350528976600,0.034816,0.036096,0.489216,48.091392,127.231488,150.832384
0000000115,1,1686184350563153700,0.036352,0.037376,0.658176,25.020416,101.7216,122.63936
0000000070,1,1686184350629133000,0.057088,0.058368,0.65408,38.245632,111.888896,132.850176
0000000116,1,1686184350663146800,0.039424,0.040448,0.366592,20.199424,92.887808,114.090752
0000000071,1,1686184350729326600,0.051968,0.052992,2.1504,31.296768,93.464832,114.454016
0000000117,1,1686184350763624700,0.036096,0.037376,0.383744,279.808256,1037.460224,1058.771456
0000000072,1,1686184350829346600,0.043776,0.051712,0.386048,296.70528,1077.647104,1099.405056
0000000118,1,1686184350863735800,0.03456,0.041984,0.454912,201.238016,1095.620096,1116.933888
0000000073,1,1686184350929482800,0.02816,0.028928,0.374016,224.561408,1119.468032,1142.87104
0000000119,1,1686184350963776000,0.025344,0.026624,0.313088,114.939136,1014.584064,1036.5312
0000000074,1,1686184351030368500,0.039168,0.040448,1.421056,142.754048,1117.306112,1138.541056
0000000120,1,1686184351065233400,0.032,0.03328,4.1728,160.312064,1089.510656,1110.610432
0000000075,1,1686184351135782000,0.046336,0.047616,1.26336,163.152896,1205.695232,1226.768384
0000000121,1,1686184351164350200,0.163584,0.172288,0.5312,159.216128,1202.430208,1223.705088
0000000076,1,1686184351235266300,3.287808,3.295744,4.622592,287.53664,1268.515328,1290.570752
0000000122,1,1686184351265922800,0.038144,0.03968,0.472576,285.40544,1249.195264,1270.885632
0000000077,1,1686184351335347500,0.054016,0.055552,0.7296,309.583104,1283.282176,1304.372224
0000000123,1,1686184351366259000,0.049152,0.050432,0.591872,372.590848,1307.71328,1329.855232
0000000078,1,1686184351436291000,0.035072,0.036096,0.34048,280.371712,1217.672192,1242.04032
0000000124,1,1686184351467047700,0.040448,0.041472,0.658432,279.49696,1251.301888,1272.502528
0000000079,1,1686184351537123000,0.04992,0.051456,0.470784,189.280512,1132.499968,1154.14144
0000000125,1,1686184351567578600,0.041728,0.043008,1.011712,250.122752,1230.54336,1252.266496
0000000080,1,1686184351637363700,0.045568,0.046848,0.38528,176.292864,1196.922112,1218.028288
0000000126,1,1686184351667020800,16.807936,16.811264,17.807872,243.278592,1147.37152,1169.194496
0000000081,1,1686184351740783400,1.041664,1.043968,1.411328,253.247744,1270.59456,1291.437312
0000000127,1,1686184351767149300,0.050944,0.051968,3.019264,221.168384,1137.09824,1157.990144
0000000082,1,1686184351840300300,0.04608,0.047104,0.617728,169.375744,1193.026816,1214.393344
0000000128,1,1686184351867845600,0.043776,0.045056,2.303744,158.459904,1040.9856,1061.860608
0000000083,1,1686184351940599600,0.048384,0.049664,0.45056,209.82272,1176.594688,1197.72928
0000000129,1,1686184351967320000,0.027648,0.028672,0.303104,144.383232,1068.03072,1089.009152
0000000084,1,1686184352040551400,0.169984,0.17152,0.533248,242.508288,1100.076032,1121.116416
0000000130,1,1686184352068311800,0.08576,0.094208,0.410112,269.914624,1056.448768,1077.8176
0000000085,1,1686184352140620000,0.03712,0.0384,0.402688,214.038784,1045.221632,1066.231296
0000000131,1,1686184352168614000,0.033792,0.034816,0.548352,304.500992,962.054144,982.930176
0000000086,1,1686184352241766700,0.062464,0.063744,1.388288,251.32288,975.427584,996.944128
0000000132,1,1686184352268859100,0.04224,0.04352,0.421632,312.637696,881.263872,902.398976
0000000087,1,1686184352341937400,0.032256,0.03968,0.492544,325.247744,885.975296,907.002624
0000000133,1,1686184352370201000,0.047104,0.048384,0.406272,301.593344,840.255232,862.712832
0000000088,1,1686184352442097200,0.04224,0.043008,0.593152,256.84736,786.279936,807.625728
0000000134,1,1686184352469248000,0.05632,0.057344,8.02048,215.327232,745.568768,766.322944
0000000089,1,1686184352542183200,0.055552,0.057088,0.4544,243.032576,699.488768,720.76672
0000000135,1,1686184352569931000,0.150528,0.152064,0.476928,193.159168,657.079552,678.098176
0000000136,1,1686184352670170000,0.032256,0.041728,0.530176,164.13184,560.420608,581.311744
0000000137,1,1686184352770337800,0.043008,0.044288,0.425472,128.178688,487.072512,508.329984
0000000138,1,1686184352870452000,0.0384,0.039936,0.477696,131.364864,401.32992,423.080192
0000000139,1,1686184352970464000,0.022528,0.02304,0.287744,118.109696,325.212672,346.174208
0000000140,1,1686184353070639600,0.05632,0.0576,0.36096,73.2928,257.903104,279.079936
0000000141,1,1686184353170653700,0.051456,0.05888,0.460032,89.349376,169.673728,190.689024
0000000142,1,1686184353273036000,0.034304,0.035584,0.630272,26.2784,102.414848,123.50208
0000000143,1,1686184353370868700,0.039936,0.041216,0.59776,17.63584,88.408576,109.40928
0000000144,1,1686184353470981000,0.041728,0.049408,0.92544,212.724992,303.362048,324.87936
0000000145,1,1686184353571109400,0.034048,0.034816,0.431872,116.227328,202.738688,223.769856
0000000200,1,1686184353592578000,0.448256,0.456448,1.054464,17.780736,87.259648,109.098496
0000000146,1,1686184353671424300,0.047616,0.055296,0.427008,26.443776,116.035328,138.698496
0000000201,1,1686184353692556300,0.02816,0.03072,0.484864,242.916608,346.539008,368.646144
0000000147,1,1686184353773103900,0.030976,0.032256,0.38272,32.38912,156.288512,177.949184
0000000202,1,1686184353792735200,0.037632,0.038912,1.524224,156.387328,285.439744,306.264832
0000000148,1,1686184353872702200,0.048384,0.049664,0.599552,87.565568,211.823104,232.652544
0000000203,1,1686184353894045000,0.10496,0.10624,0.51712,63.993344,178.524416,200.022016
0000000149,1,1686184353973473300,0.044288,0.045824,0.718336,41.021184,218.854144,239.862528
0000000204,1,1686184353994175700,0.046336,0.047872,0.513792,75.099648,170.621952,191.95264
0000000150,1,1686184354073531100,0.039168,0.040704,0.397056,35.206912,184.044032,204.983296
0000000205,1,1686184354094389000,0.027392,0.028416,0.434432,92.043008,201.10208,222.276352
0000000151,1,1686184354173767400,0.138752,0.148736,1.012992,55.533568,137.380096,158.405632
0000000206,1,1686184354194879000,0.037376,0.047872,0.484864,49.978624,201.652224,222.822912
0000000152,1,1686184354274169600,0.056576,0.064768,0.683264,71.86944,170.531328,192.80512
0000000207,1,1686184354294952000,0.033536,0.03456,0.36352,61.943296,139.72352,160.587008
0000000153,1,1686184354374278000,0.130304,0.196864,0.82816,24.795136,148.053248,169.101312
0000000208,1,1686184354395380700,0.046848,0.047872,0.362752,50.9888,128.19328,150.601728
0000000154,1,1686184354474472700,0.038912,0.039936,0.460288,67.606272,138.712576,159.601152
0000000209,1,1686184354495529500,0.045568,0.046848,0.477184,45.878528,111.772928,133.124864
0000000155,1,1686184354574539500,0.046336,0.047872,0.425472,53.89696,131.220736,152.072192
0000000210,1,1686184354595737000,0.163328,0.174336,0.640768,31.513856,104.01408,125.172992
0000000156,1,1686184354674517800,0.030464,0.031488,0.371456,45.267456,111.95648,133.287936
0000000211,1,1686184354695803100,0.047104,0.048128,0.618496,20.702976,90.76352,113.162496
0000000157,1,1686184354774627300,0.033792,0.034816,0.419584,23.20256,75.320832,96.357888
0000000212,1,1686184354795822600,0.03584,0.043776,0.380672,215.835904,292.710912,313.60384
0000000158,1,1686184354874678500,0.037632,0.047104,0.524032,202.606336,316.971776,338.95424
0000000213,1,1686184354896003600,0.05632,0.064256,0.492288,117.293568,224.320512,245.332992
0000000159,1,1686184354974942000,0.069632,0.073984,0.708608,112.252672,219.990784,241.121024
0000000214,1,1686184354996083200,0.03456,0.036096,0.384768,21.89568,172.388352,193.371648
0000000160,1,1686184355075015200,0.039168,0.040192,0.490752,28.755712,176.227584,197.120768
0000000215,1,1686184355096222700,0.035072,0.036096,0.506368,44.710912,136.506624,157.715456
0000000161,1,1686184355175111700,0.043264,0.045056,0.645888,38.726144,113.252096,134.595584
0000000216,1,1686184355200134700,0.032768,0.033536,0.362752,49.022208,116.20096,137.080576
0000000162,1,1686184355275173000,0.023296,0.023808,0.278784,25.077504,92.676608,113.60256
0000000217,1,1686184355300304600,0.043776,0.045312,0.52224,28.292352,91.34464,112.318208
0000000163,1,1686184355375320000,0.040704,0.041472,0.396032,220.52992,416.052224,437.459456
0000000218,1,1686184355401168600,0.027136,0.02816,0.717056,259.478272,456.016896,477.372416
0000000164,1,1686184355475402200,0.041984,0.04864,0.541696,122.95168,341.176064,362.404096
0000000219,1,1686184355501433900,0.04608,0.047104,1.049088,165.047296,337.689344,358.683904
0000000165,1,1686184355575457800,0.039936,0.041216,0.548096,26.981632,312.204544,338.315264
0000000220,1,1686184355601318700,0.028928,0.029952,0.265984,71.760384,264.099328,285.074176
0000000166,1,1686184355676776000,0.059648,0.060928,0.469504,146.350592,270.249984,291.782912
0000000221,1,1686184355702454500,0.27008,0.289536,2.481152,44.294912,257.280768,278.439168
0000000167,1,1686184355776897500,0.049408,0.060416,0.57984,48.274944,215.14752,236.256512
0000000222,1,1686184355802012700,0.040448,0.041472,0.431616,88.609536,269.539584,290.577152
0000000168,1,1686184355877885400,0.0384,0.039168,0.374016,30.604288,157.23136,179.255808
0000000223,1,1686184355902144800,0.034304,0.03584,2.002944,80.151296,219.969536,241.250816
0000000169,1,1686184355978155300,0.034304,0.035328,0.384256,60.105216,347.091712,369.767424
0000000224,1,1686184356002909700,0.033792,0.035328,0.46592,60.58112,148.279552,169.304832
0000000170,1,1686184356078273000,0.039936,0.041216,0.517632,195.745024,317.951488,341.132032
0000000225,1,1686184356105140000,0.032512,0.033792,0.636928,30.240512,90.050816,111.074816
0000000171,1,1686184356178484000,0.045056,0.046592,1.101568,95.386368,205.38112,226.947328
0000000226,1,1686184356205624800,0.044544,0.052224,0.447232,227.078912,313.62048,336.023808
0000000172,1,1686184356278867200,0.056832,0.058112,0.522752,37.75488,145.612288,166.590976
0000000227,1,1686184356307055600,0.04096,0.04224,0.404224,128.237312,240.6528,264.226816
0000000173,1,1686184356378970400,0.058368,0.059648,4.544256,49.862912,133.32736,154.715904
0000000228,1,1686184356405766100,0.04096,0.041984,0.425216,30.2848,207.06432,228.005632
0000000174,1,1686184356479076900,0.030976,0.031488,0.510976,53.70368,205.126144,227.500288
0000000229,1,1686184356505897200,0.045056,0.046336,0.355328,37.478144,193.077248,215.36128
0000000175,1,1686184356580945700,0.045312,0.046336,1.126144,133.159424,306.84672,328.696576
0000000230,1,1686184356606136000,0.037632,0.038912,0.546048,40.795904,195.281408,216.878848
0000000176,1,1686184356681849600,0.16512,0.16768,1.587456,79.42784,239.230208,260.46848
0000000231,1,1686184356708505600,0.04864,0.049664,0.435968,118.822144,236.237568,259.604992
0000000177,1,1686184356781995300,0.03712,0.038656,0.80896,43.769856,206.740224,227.77088
0000000232,1,1686184356809115100,0.046336,0.04736,1.660928,63.199232,268.635648,289.819648
0000000178,1,1686184356882152000,0.032256,0.03328,0.359168,60.419072,198.970112,220.049664
0000000233,1,1686184356909411800,0.067072,0.068352,3.2384,77.398272,215.670528,237.210112
0000000179,1,1686184356982852900,0.040192,0.041728,0.509696,35.039488,138.607616,159.865856
0000000234,1,1686184357009327400,0.03968,0.046592,0.456448,37.655296,173.679616,194.591232
0000000180,1,1686184357082668000,0.18304,0.189952,0.67712,78.888448,204.589568,225.584896
0000000235,1,1686184357110095600,0.035328,0.036864,0.461824,49.366784,150.51648,171.320064
0000000181,1,1686184357182826500,0.04224,0.0512,0.35328,40.79232,279.034624,300.303872
0000000236,1,1686184357210656300,0.035072,0.036352,0.4288,67.15264,170.52416,194.157568
0000000182,1,1686184357282891800,0.048896,0.059136,0.378624,43.688448,231.37792,254.401536
0000000237,1,1686184357311012900,0.04736,0.048896,0.41984,98.504704,434.488832,456.591872
0000000183,1,1686184357383023900,0.037376,0.038656,0.365056,126.515968,508.372736,529.743616
0000000238,1,1686184357411111200,0.03072,0.031744,1.403648,111.794432,484.705024,506.797056
0000000184,1,1686184357483358700,0.030976,0.031744,0.4416,111.601408,499.03488,521.430016
0000000239,1,1686184357511340300,0.038912,0.040448,1.344256,85.561856,512.709888,534.182656
0000000185,1,1686184357583643400,0.271872,0.281088,0.969216,129.05728,680.60544,701.731584
0000000240,1,1686184357611591400,0.777216,0.783872,1.623552,157.748224,712.028416,732.896256
0000000186,1,1686184357683533600,0.03456,0.03584,0.4928,96.632064,821.924608,843.630592
0000000241,1,1686184357711615700,1.014528,1.025024,1.638144,106.244096,758.614016,779.829248
0000000187,1,1686184357783598000,0.03456,0.040704,0.583936,333.897728,897.874176,920.389632
0000000242,1,1686184357812491000,0.045056,0.046592,0.442624,89.191424,666.206464,692.329472
0000000188,1,1686184357885124400,0.0448,0.04608,0.88192,189.558784,780.74368,802.113536
0000000243,1,1686184357912438500,0.043008,0.05248,0.3776,307.125248,793.15328,815.851264
0000000189,1,1686184357987356400,0.03968,0.04096,1.350656,238.791168,710.049536,732.620032
0000000244,1,1686184358013396500,0.054016,0.055552,1.219584,310.89792,708.9152,730.229504
0000000245,1,1686184358113942000,0.035584,0.036864,3.111168,219.634688,612.903424,633.69344
0000000246,1,1686184358213980000,0.040704,0.041984,4.866304,130.402816,544.914432,565.774336
0000000247,1,1686184358314174000,0.075008,0.076544,3.610368,81.518592,452.930816,473.760256
0000000248,1,1686184358414213600,0.040448,0.048896,0.38528,93.443328,389.631488,410.868736
0000000249,1,1686184358515238700,0.043776,0.045056,0.43776,185.178624,328.797952,350.382336
0000000250,1,1686184358614813400,0.041472,0.042496,1.025024,90.64448,255.777792,278.351872
0000000300,1,1686184358666136800,0.070656,0.07168,0.845824,53.090304,176.244736,198.317056
0000000251,1,1686184358714715400,0.041984,0.043008,0.462336,59.63264,197.037824,218.091264
0000000301,1,1686184358767018000,0.0448,0.04608,1.27744,105.82912,218.064128,240.4544
0000000252,1,1686184358815101400,0.031232,0.032256,0.470016,42.093824,129.198336,150.609408
0000000302,1,1686184358867431400,0.028928,0.029952,0.347904,26.297856,186.146816,207.437056
0000000253,1,1686184358915179000,0.050432,0.075264,0.433664,42.871808,139.126272,160.691456
0000000303,1,1686184358967531500,0.057344,0.058624,0.63616,41.06752,117.03808,138.169088
0000000254,1,1686184359015608600,0.030208,0.030976,0.375808,50.99648,136.434432,157.53344
0000000304,1,1686184359067630800,0.036096,0.037632,0.559872,41.719808,188.585728,210.121472
0000000255,1,1686184359115783200,0.091136,0.100096,0.78464,78.767616,318.504704,340.250368
0000000305,1,1686184359169959200,0.030208,0.031488,2.899968,152.29312,412.354816,433.504768
0000000256,1,1686184359215826700,0.028928,0.02944,7.746304,39.40736,292.021248,313.403648
0000000306,1,1686184359278928000,0.248832,0.25856,5.538816,138.317568,404.128512,425.88928
0000000257,1,1686184359316053500,0.047104,0.048384,0.605184,175.86816,467.253504,488.645632
0000000307,1,1686184359379446000,0.0384,0.039424,0.981248,73.389824,392.39552,425.838592
0000000258,1,1686184359416259600,0.054016,0.055552,0.733696,69.046528,292.925696,314.848768
0000000308,1,1686184359479355400,0.667136,0.676608,1.15072,96.431616,345.365504,366.363904
0000000259,1,1686184359516741400,0.30976,0.31744,0.912384,79.405824,365.006336,387.63392
0000000309,1,1686184359579430000,0.034048,0.035072,0.369152,108.68096,407.780864,428.772608
0000000260,1,1686184359616420000,0.055808,0.057344,14.089216,129.054208,401.01888,422.462976
0000000310,1,1686184359679709400,0.124416,0.136704,0.811008,133.138432,356.717056,383.958784
0000000261,1,1686184359716445200,0.040448,0.041472,0.420608,96.686848,314.19776,340.335872
0000000311,1,1686184359779758800,0.034304,0.035328,5.504,83.320832,349.741056,370.718976
0000000262,1,1686184359817544200,0.04096,0.04224,0.662784,56.022784,281.615872,302.99392
0000000312,1,1686184359879776500,0.040448,0.041728,2.498816,86.673408,340.28416,361.599488
0000000263,1,1686184359917649400,0.057088,0.058112,0.593664,57.124096,296.02048,317.445632
0000000313,1,1686184359980006700,0.03456,0.036096,0.44416,122.963456,306.449408,328.20352
0000000264,1,1686184360017751800,0.029696,0.030976,0.381952,69.042432,245.403392,266.44992
0000000314,1,1686184360083232300,0.036608,0.0384,0.502272,40.13312,226.355456,253.503488
0000000265,1,1686184360117949200,0.055552,0.057344,0.813824,30.701824,189.133056,213.889536
0000000315,1,1686184360184149800,1.1776,1.184768,4.411648,69.633792,209.38752,230.726656
0000000266,1,1686184360218721000,0.034304,0.035328,0.40064,79.792384,225.581056,247.800832
0000000316,1,1686184360283612400,0.032768,0.034048,0.481024,35.39968,168.393216,189.475584
0000000267,1,1686184360318945000,0.039424,0.040448,2.695424,55.320576,169.774336,190.646528
0000000317,1,1686184360383724800,0.03712,0.048384,0.544,32.721664,362.279936,383.809024
0000000268,1,1686184360419902500,0.029696,0.03072,0.376832,46.659584,118.5408,139.356672
0000000318,1,1686184360484295000,0.036608,0.038144,0.933632,214.857472,334.44608,355.807744
0000000269,1,1686184360520041700,0.041984,0.043264,0.380416,29.93152,96.296192,117.243904
0000000319,1,1686184360584708400,0.164096,0.1664,1.642496,115.571968,241.236992,264.873728
0000000270,1,1686184360620617000,0.036352,0.04352,0.443136,235.133696,387.594496,410.613504
0000000320,1,1686184360684610000,0.052736,0.05376,0.788224,27.918336,160.329216,181.25568
0000000271,1,1686184360720792600,0.036096,0.03712,0.339712,140.403968,312.66048,333.638912
0000000321,1,1686184360784620800,0.038656,0.03968,0.397568,73.345024,197.152512,220.336384
0000000272,1,1686184360821027000,0.040704,0.04224,0.408832,40.738048,572.08704,593.1712
0000000322,1,1686184360884857000,0.700928,0.704512,1.17888,150.80192,651.268096,674.691328
0000000273,1,1686184360921492500,0.04736,0.048384,0.48896,333.7152,785.602048,807.389184
0000000323,1,1686184360984943900,0.037632,0.038912,0.34944,282.615808,821.614848,842.692096
0000000274,1,1686184361022627600,0.0448,0.045568,3.04512,264.08192,710.34752,731.991552
0000000324,1,1686184361085069600,0.0576,0.058624,1.394944,203.176192,767.900928,789.04192
0000000275,1,1686184361122707700,0.042496,0.043264,0.49536,169.503744,671.837952,695.200512
0000000325,1,1686184361185157600,0.041984,0.042752,0.452096,115.159808,683.198464,704.564224
0000000276,1,1686184361222796000,0.035584,0.036608,0.530688,78.535424,595.593728,616.32384
0000000326,1,1686184361285232000,0.050176,0.05632,0.43392,165.6256,589.453824,610.738688
0000000277,1,1686184361323505000,0.04864,0.050176,0.886272,193.338112,641.719808,663.072256
0000000327,1,1686184361385466600,0.03456,0.035584,0.388608,201.722624,727.758848,748.816896
0000000278,1,1686184361423777500,0.031488,0.032512,0.555776,135.893248,594.090752,615.027712
0000000328,1,1686184361485555000,0.057344,0.05888,1.963776,147.213056,690.470144,714.3168
0000000279,1,1686184361523818800,0.071168,0.091904,0.72832,107.981056,619.112448,640.222208
0000000329,1,1686184361585686000,0.028928,0.029696,0.531712,94.888448,591.971328,615.588608
0000000280,1,1686184361624107800,0.050176,0.0512,0.416,104.56576,703.437056,724.928256
0000000330,1,1686184361685697800,0.031744,0.032768,0.747776,185.337088,651.658752,672.694784
0000000281,1,1686184361724105500,0.031232,0.033024,0.36096,93.996288,709.968128,730.962944
0000000331,1,1686184361786011400,0.044288,0.045568,1.138688,103.27168,739.22688,760.621824
0000000282,1,1686184361824433200,0.261632,0.263168,0.964352,184.397568,749.107968,770.104576
0000000332,1,1686184361886757600,0.041216,0.042496,0.376832,137.184768,726.471424,747.34976
0000000283,1,1686184361924831000,0.03584,0.036864,0.43904,113.379072,740.411904,761.7088
0000000333,1,1686184361987267000,0.02816,0.029184,0.524032,135.58528,639.91936,663.643392
0000000284,1,1686184362025784000,0.02816,0.029184,0.387072,148.045824,816.974336,837.872128
0000000334,1,1686184362088326100,0.038912,0.039936,0.57216,158.174976,644.868864,666.31552
0000000285,1,1686184362125913000,0.034816,0.0576,0.702464,166.56768,703.2768,724.941824
0000000335,1,1686184362188391000,0.033024,0.034048,0.326912,144.916224,658.666496,679.650304
0000000286,1,1686184362226053600,0.053248,0.060416,0.497152,116.876288,697.115392,718.295296
0000000336,1,1686184362288478000,0.036352,0.037632,1.786368,188.10112,638.319104,659.521536
0000000287,1,1686184362326152400,0.032256,0.033024,0.783616,183.974656,663.323392,687.22944
