gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000142,1,1686950761850048800,0.034816,0.03584,0.486656,33.502208,107.997184,129.201408
0000000094,1,1686950761922784500,0.03584,0.03712,0.45568,44.575744,163.738368,185.087488
0000000143,1,1686950761950386700,0.038912,0.040192,0.450048,32.736768,141.229056,162.568704
0000000095,1,1686950762022948600,0.02688,0.027648,0.415488,87.56608,177.362944,198.459648
0000000144,1,1686950762050659300,0.044032,0.0448,0.533248,62.510336,135.576576,156.610304
0000000096,1,1686950762123395800,0.026112,0.026624,1.100032,24.574208,150.359808,171.410944
0000000145,1,1686950762150852400,0.04224,0.043264,0.400384,54.092288,127.582208,148.692992
0000000097,1,1686950762223590000,0.045312,0.046592,0.524288,71.78368,153.201152,174.224128
0000000146,1,1686950762250990800,0.126464,0.127488,0.482048,46.869248,123.834624,144.887296
0000000098,1,1686950762323808800,0.032,0.033536,0.438272,68.393216,141.123584,162.350848
0000000147,1,1686950762351061000,0.0512,0.051968,0.467456,39.006464,112.853504,134.118144
0000000099,1,1686950762424485000,0.03328,0.034304,0.418048,69.462016,171.940864,193.095168
0000000148,1,1686950762451284700,0.034816,0.03584,0.579072,42.121984,140.612352,161.739776
0000000200,1,1686950762455703300,0.046336,0.047616,0.763648,36.012032,116.260096,137.767936
0000000149,1,1686950762551464000,0.057088,0.057856,0.559872,60.211968,143.702272,164.708864
0000000201,1,1686950762555838000,0.055808,0.072448,0.521216,43.807232,132.777472,154.263296
0000000150,1,1686950762651713300,0.032256,0.033024,0.378624,60.873984,137.371648,158.746112
0000000202,1,1686950762656009500,0.043776,0.0448,0.545024,51.965696,125.5104,146.617344
0000000151,1,1686950762751955500,0.028672,0.029696,0.47488,51.494912,116.314112,137.427712
0000000203,1,1686950762756249600,0.028416,0.02944,0.388352,42.301696,109.080064,131.03744
0000000152,1,1686950762852161500,0.050432,0.051712,0.725248,35.791872,104.1024,125.018624
0000000204,1,1686950762856311800,0.03584,0.036864,0.546816,31.317504,102.573056,123.686656
0000000153,1,1686950762952223500,0.039168,0.040192,0.420352,21.830912,81.128192,102.501888
0000000205,1,1686950762956706300,0.038144,0.756736,1.214464,231.433216,328.208128,350.627328
0000000154,1,1686950763052468700,0.033024,0.03456,0.409856,224.57088,372.804352,394.755584
0000000206,1,1686950763056636700,0.032256,0.03328,0.474112,137.489664,320.849152,342.0864
0000000155,1,1686950763152749800,0.052992,0.05376,0.647168,127.932928,281.977344,303.45984
0000000207,1,1686950763156872200,0.03328,0.034304,1.562624,37.549568,149.764864,171.009792
0000000156,1,1686950763253009200,0.029184,0.029952,0.438016,30.447104,264.593152,285.64864
0000000208,1,1686950763257049300,0.031488,0.032512,0.467712,57.067008,193.326592,214.460928
0000000157,1,1686950763353237500,0.03712,0.037888,0.603392,103.241984,220.353024,241.60384
0000000209,1,1686950763357125400,0.034304,0.035328,0.42496,64.527616,219.635456,240.76032
0000000158,1,1686950763453471500,0.047104,0.048384,0.518912,40.429056,164.267776,185.371904
0000000210,1,1686950763457615400,0.028416,0.029184,0.372736,36.169472,155.166208,177.46432
0000000159,1,1686950763553643800,0.039168,0.040192,0.610048,56.711168,126.044672,147.175168
0000000211,1,1686950763557934600,0.03456,0.03584,0.66816,53.117184,125.097728,147.160064
0000000160,1,1686950763653848800,0.023552,0.02432,0.52352,48.560128,126.706176,147.803648
0000000212,1,1686950763658046700,0.03456,0.035328,0.57216,44.809472,123.246592,144.499456
0000000161,1,1686950763754043600,0.024064,0.024832,0.573696,48.938496,138.714112,159.889152
0000000213,1,1686950763758332000,0.039424,0.040704,0.315904,46.03776,140.125184,161.107712
0000000162,1,1686950763854124300,0.022016,0.022784,0.409856,61.365504,151.121664,172.29056
0000000214,1,1686950763858504400,0.029696,0.03072,0.424192,57.839872,149.276672,170.2336
0000000163,1,1686950763954369000,0.078336,0.079104,0.454656,73.312512,149.044992,170.326016
0000000215,1,1686950763958696700,0.027904,0.028672,0.447744,69.343232,146.962176,168.007424
0000000164,1,1686950764054552300,0.040704,0.041728,0.494848,73.0304,147.143936,168.219136
0000000216,1,1686950764059210800,0.024064,0.024832,1.928192,69.029888,145.092096,167.701248
0000000165,1,1686950764154721500,0.027136,0.027904,0.393984,71.244032,144.60544,165.646592
0000000217,1,1686950764159429400,0.033024,0.034304,0.4032,66.90048,140.945152,162.001152
0000000166,1,1686950764254792700,0.0384,0.039424,0.50432,68.044032,140.571392,161.720832
0000000218,1,1686950764259615000,0.054272,0.055296,0.456704,64.046848,137.637376,158.743808
0000000167,1,1686950764354995500,0.031232,0.032256,0.537856,69.692928,162.409216,183.6416
0000000219,1,1686950764359827500,0.037632,0.038656,0.411648,65.395456,158.85056,179.883776
0000000168,1,1686950764455233500,0.039424,0.040448,0.449536,93.779968,257.831424,279.261184
0000000220,1,1686950764459848400,0.035328,0.036096,0.33664,92.804352,249.086464,270.234624
0000000169,1,1686950764555695000,0.024064,0.024576,0.3264,69.87008,307.873792,329.079296
0000000221,1,1686950764560359200,0.041728,0.042752,0.670208,60.379648,295.930368,316.828928
0000000170,1,1686950764655978200,0.038144,0.039168,0.543232,99.106304,293.629952,314.731264
0000000222,1,1686950764660634400,0.050944,0.061184,0.5312,92.83584,312.870656,333.993728
0000000171,1,1686950764756108000,0.037888,0.077056,0.712448,77.744384,299.6928,321.51168
0000000223,1,1686950764760778200,0.048128,0.049152,0.41344,79.439872,296.3712,317.93536
0000000172,1,1686950764856308700,0.040448,0.041216,0.465152,58.233344,239.220224,260.378368
0000000224,1,1686950764860888000,0.05248,0.05376,0.424448,87.268096,241.240576,262.673408
0000000173,1,1686950764956262000,0.02432,0.025344,0.462336,74.218496,214.588416,235.693824
0000000225,1,1686950764961061000,0.027392,0.02816,2.196736,56.109824,190.381568,211.694336
0000000174,1,1686950765056447700,0.03456,0.035584,0.504576,31.81312,134.177792,155.268864
0000000226,1,1686950765061231900,0.050688,0.051968,0.4352,69.518848,150.314496,171.611648
0000000175,1,1686950765156665300,0.0384,0.039168,0.436992,34.627584,367.879168,388.837888
0000000227,1,1686950765161267700,0.023552,0.02432,0.432384,62.253824,119.643392,140.804096
0000000176,1,1686950765256704000,0.042496,0.04352,0.634368,169.789952,271.2192,292.765952
0000000228,1,1686950765261607000,0.040192,0.041216,0.492544,34.950144,99.374848,120.286464
0000000177,1,1686950765356946000,0.041984,0.043264,0.587008,69.991936,192.425472,213.574656
0000000229,1,1686950765361657900,0.045568,0.046592,0.42496,240.124672,338.972672,360.196864
0000000178,1,1686950765457111600,0.028672,0.029696,0.342272,32.13056,148.938752,170.74944
0000000230,1,1686950765461811000,0.03712,0.037888,0.413952,147.822336,256.831232,277.93792
0000000179,1,1686950765557970000,0.027392,0.027904,0.455424,79.284992,216.098816,238.304512
0000000231,1,1686950765562055700,0.038144,0.039168,0.470016,50.841344,237.00992,257.892864
0000000180,1,1686950765658263000,0.08576,0.086784,0.545024,22.3232,231.220992,252.363264
0000000232,1,1686950765662286800,0.105216,0.10624,0.549632,81.597952,216.57344,237.59104
0000000181,1,1686950765758397000,0.039424,0.040448,0.478464,49.860096,295.46752,316.712192
0000000233,1,1686950765762513200,0.03712,0.037888,0.39808,43.825408,179.276032,201.685504
0000000300,1,1686950765778987800,0.07296,0.073728,0.585216,31.575296,164.931328,186.199552
0000000182,1,1686950765858641400,0.036608,0.037632,0.426752,79.82208,254.664448,275.761408
0000000234,1,1686950765862757000,0.091904,0.100608,0.54656,55.79392,194.2976,217.664
0000000301,1,1686950765879235800,0.040704,0.041728,4.841728,96.89472,296.202752,317.161728
0000000183,1,1686950765958818000,0.039424,0.04096,0.443392,44.801536,265.78048,286.992896
0000000235,1,1686950765963103000,0.025088,0.025856,0.362496,121.857792,380.611584,401.729536
0000000302,1,1686950765979416600,0.040704,0.041728,0.439296,76.54016,471.332096,492.37888
0000000184,1,1686950766058959400,0.089856,0.091136,0.57856,64.218624,294.586368,315.627264
0000000236,1,1686950766063224800,0.024064,0.024832,0.372992,62.073344,408.608,430.426368
0000000303,1,1686950766079610000,0.032,0.045312,0.553472,184.646656,544.271616,565.355264
0000000185,1,1686950766159214300,0.038656,0.039936,0.577536,105.839104,409.276416,430.387712
0000000237,1,1686950766163488800,0.034816,0.035584,0.329984,97.608704,476.03072,497.23776
0000000304,1,1686950766179684400,0.035328,0.036352,1.112064,97.620224,490.52032,511.629568
0000000186,1,1686950766259409000,0.031232,0.032256,0.531968,115.215616,426.737664,448.91136
0000000238,1,1686950766263557400,0.047872,0.04864,0.522496,164.779264,470.646016,491.478784
0000000305,1,1686950766279873300,0.041472,0.042496,0.319488,136.091392,513.59872,535.298304
0000000187,1,1686950766359579000,0.061696,0.06272,0.55424,95.75808,549.462784,570.705408
0000000239,1,1686950766363860200,0.044288,0.045312,0.455936,112.99968,467.06176,487.94752
0000000306,1,1686950766379945500,0.03968,0.040704,0.699904,99.07712,441.080576,462.154496
0000000188,1,1686950766459946800,0.049664,0.055552,0.42368,197.06752,526.985216,548.10752
0000000240,1,1686950766464060200,0.042496,0.04352,0.43392,64.538368,386.879488,408.706304
0000000307,1,1686950766479961000,0.025856,0.026368,0.4224,73.304832,447.867392,468.918272
0000000189,1,1686950766560278300,0.033792,0.03456,0.472064,100.860416,490.451968,512.12288
0000000241,1,1686950766564256500,0.026368,0.02688,0.619264,102.322176,499.526144,520.669696
0000000308,1,1686950766580232400,0.036096,0.03712,0.434176,125.595648,504.378624,525.490432
0000000190,1,1686950766660483300,0.043264,0.044288,0.496896,84.214528,547.703808,568.901632
0000000242,1,1686950766664452000,0.036864,0.038144,0.499712,72.64128,473.327872,494.766592
0000000309,1,1686950766680275000,0.032256,0.033536,0.455168,75.28064,453.200384,475.070976
0000000191,1,1686950766760623000,0.029696,0.03072,0.502272,155.40992,498.641152,519.783936
0000000243,1,1686950766764483000,0.030976,0.032512,0.418048,90.58816,463.818752,485.027072
0000000310,1,1686950766780473600,0.02432,0.025088,0.467712,89.572352,438.4192,459.624192
0000000192,1,1686950766860824300,0.044288,0.045568,0.393216,120.244992,499.4688,521.534976
0000000244,1,1686950766865532200,0.041472,0.04224,0.361984,120.352,565.356544,586.49984
0000000311,1,1686950766880582400,0.014592,0.014848,0.305152,108.85248,536.439296,557.304064
0000000193,1,1686950766960969700,0.065792,0.067072,0.5632,93.852672,418.81216,440.091648
0000000245,1,1686950766965749800,0.038656,0.03968,0.548096,99.645184,559.394304,580.685568
0000000312,1,1686950766980833500,0.049664,0.0512,2.090496,95.6288,438.797824,459.872
0000000194,1,1686950767061267700,0.023296,0.024064,0.676608,82.542848,470.893568,491.857152
0000000246,1,1686950767065964800,0.034304,0.035584,0.53248,174.961664,535.122432,556.299776
0000000313,1,1686950767080860200,0.017664,0.018176,0.301312,79.885824,477.379328,498.617088
0000000195,1,1686950767161545500,0.031488,0.032512,0.413184,97.115904,587.586304,608.97664
0000000247,1,1686950767166211300,0.038912,0.039936,0.539648,78.665984,478.052352,499.693568
0000000314,1,1686950767181107200,0.040704,0.041728,0.527616,81.758208,551.243264,572.402432
0000000196,1,1686950767261764000,0.034048,0.034816,0.312576,189.168128,597.613568,618.583552
0000000248,1,1686950767266382800,0.049152,0.050688,0.527104,149.320192,612.924416,633.912576
0000000315,1,1686950767281271000,0.034304,0.035328,0.457472,134.577664,642.627328,663.696896
0000000197,1,1686950767361894100,0.027648,0.028416,2.023168,94.260224,511.108352,532.121088
0000000249,1,1686950767366653700,0.041984,0.043008,0.389376,93.222912,514.822656,535.839744
0000000316,1,1686950767381392000,0.038656,0.03968,0.416,114.23744,576.260864,597.606912
0000000198,1,1686950767462623200,0.03456,0.035584,0.453632,131.252992,586.527232,607.995904
0000000250,1,1686950767466903300,0.040448,0.041216,0.435968,117.90976,499.382272,520.538112
0000000317,1,1686950767481618400,0.036864,0.037632,2.475008,110.364416,592.809728,614.374144
0000000199,1,1686950767562839800,0.045056,0.046336,0.514048,179.965696,580.343296,601.635072
0000000251,1,1686950767567084500,0.034048,0.035328,0.531968,160.925952,583.764224,604.664064
0000000318,1,1686950767581779000,0.038144,0.039424,0.830464,159.7952,558.641152,580.290816
0000000252,1,1686950767667308500,0.037632,0.0384,0.419584,84.420352,557.431552,579.424256
0000000319,1,1686950767681896000,0.039424,0.040448,0.56448,157.904384,536.16,557.10464
0000000253,1,1686950767767535400,0.040192,0.041728,0.404736,193.020672,507.80288,528.863232
0000000320,1,1686950767781949400,0.068352,0.069888,0.620544,93.627904,446.603264,467.912704
0000000254,1,1686950767867796000,0.042752,0.04352,0.429056,95.577088,421.056512,442.082304
0000000321,1,1686950767882095000,0.044288,0.045568,0.641024,103.19232,402.688,423.954688
0000000255,1,1686950767968409300,0.027392,0.02816,1.549056,109.396224,407.224832,428.638464
0000000322,1,1686950767982302000,0.140544,0.141824,0.634112,103.018496,393.424896,414.693632
0000000256,1,1686950768068689200,0.04224,0.043264,0.634368,75.647744,308.642304,330.73024
0000000323,1,1686950768082368000,0.026112,0.027136,0.375552,71.453696,334.18112,355.409408
0000000257,1,1686950768168929500,0.03456,0.035328,0.407296,59.390464,259.026176,280.317952
0000000324,1,1686950768183448800,0.032768,0.033536,0.493056,105.910528,259.712256,280.810496
0000000258,1,1686950768269162200,0.026624,0.027392,0.434688,55.931648,222.652672,243.794688
0000000325,1,1686950768283602700,0.036864,0.037888,0.478976,61.320192,193.311488,215.042048
0000000259,1,1686950768369310200,0.035584,0.036608,0.573184,37.013504,149.64864,170.538496
0000000326,1,1686950768383932400,0.039424,0.040448,0.394752,60.412416,152.014336,172.86784
0000000260,1,1686950768469496300,0.026112,0.02688,0.449792,45.517056,114.308096,135.149568
0000000327,1,1686950768484089000,0.033536,0.040448,0.4416,69.757952,141.939456,162.962176
0000000261,1,1686950768569775000,0.030208,0.031488,0.471296,34.257664,109.28768,131.866624
0000000328,1,1686950768584976600,0.031744,0.03328,0.450048,58.295808,141.3312,162.478336
0000000262,1,1686950768670038000,0.040704,0.041472,0.55168,27.906304,132.544,153.607168
0000000329,1,1686950768685202000,0.039168,0.040704,0.52736,68.380928,156.767744,177.805312
0000000263,1,1686950768770328300,0.039168,0.040448,0.548096,58.830592,133.30816,154.532096
0000000330,1,1686950768785148400,0.037376,0.038656,0.509696,71.244032,148.579584,169.506048
0000000264,1,1686950768870439400,0.023808,0.024576,0.371456,53.907456,122.902272,144.10368
0000000331,1,1686950768885440500,0.04992,0.0512,0.46208,61.619456,125.541888,146.326016
0000000265,1,1686950768970697500,0.03968,0.040704,0.391936,38.749184,108.925952,129.908736
0000000332,1,1686950768985622300,0.054272,0.055552,0.456448,44.084224,117.793024,138.73152
0000000266,1,1686950769070918400,0.043264,0.044544,0.33024,30.207232,147.299328,168.57216
0000000333,1,1686950769085759200,0.020224,0.02048,0.467456,37.690112,160.068608,181.190656
0000000267,1,1686950769171167500,0.044288,0.045056,0.382976,78.056192,213.112064,234.182912
0000000334,1,1686950769185819100,0.034048,0.034816,0.492544,80.232448,197.447424,219.52128
0000000268,1,1686950769271367000,0.040704,0.041728,0.43904,33.188608,201.094144,222.275584
0000000335,1,1686950769286060800,0.035328,0.036096,0.39808,49.79328,153.44896,174.58816
0000000269,1,1686950769371632400,0.072192,0.073728,0.662784,41.825024,124.184832,145.233152
