gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000110,1,1686183276290140000,0.030976,0.029696,0.343552,37.863424,139.506688,160.969728
0000000111,1,1686183276390078200,0.026368,0.0256,1.448448,47.81696,105.257472,127.1744
0000000112,1,1686183276490256600,0.067072,0.063232,1.89184,18.895872,72.552448,93.551872
0000000113,1,1686183276590354700,0.648192,0.627456,1.6448,209.44256,328.824832,349.713152
0000000114,1,1686183276690448100,0.046592,0.03968,0.520192,119.05408,223.063552,244.872704
0000000115,1,1686183276790730800,0.044544,0.043264,0.4608,38.926336,136.56448,157.672192
0000000116,1,1686183276890832600,0.040704,0.039424,0.424192,37.565952,313.688064,334.925312
0000000117,1,1686183276990929200,0.048384,0.041984,0.409088,177.83552,290.15296,311.17312
0000000118,1,1686183277090985200,0.032256,0.031744,0.409344,77.889792,191.862784,212.505344
0000000119,1,1686183277191153400,0.048384,0.047104,0.617472,43.257088,121.101312,142.541312
0000000120,1,1686183277291597600,0.08704,0.08576,0.49664,35.475456,134.293248,155.020032
0000000121,1,1686183277391759600,0.338688,0.285952,3.99488,50.14656,110.343168,132.476416
0000000122,1,1686183277491739600,0.04352,0.036864,0.518144,22.903296,191.781632,213.03936
0000000123,1,1686183277592782600,0.032512,0.031488,0.386816,118.580736,309.61536,330.521344
0000000124,1,1686183277692457000,0.040192,0.039424,0.936704,70.125568,226.796544,248.362496
0000000125,1,1686183277793262000,0.04736,0.046592,0.556288,59.437824,211.386368,235.638784
0000000126,1,1686183277892863500,0.071168,0.045824,0.60416,33.900544,214.218496,239.982848
0000000127,1,1686183277992963600,0.05632,0.054784,1.11744,49.842688,217.359104,238.258176
0000000128,1,1686183278092969000,0.056576,0.048896,0.499968,58.281472,158.543872,179.67488
0000000129,1,1686183278193018000,0.039168,0.036096,0.3968,32.807168,91.339776,112.396288
0000000130,1,1686183278293052200,0.045568,0.037888,0.417536,261.202176,492.07424,512.95104
0000000131,1,1686183278393183000,0.047872,0.046336,0.402688,163.674624,366.488832,387.765504
0000000132,1,1686183278493463800,0.044288,0.035328,0.364544,89.174528,371.477504,394.156288
0000000133,1,1686183278593891600,0.04608,0.0448,0.539392,74.633216,294.189824,315.1616
0000000134,1,1686183278693956000,0.035072,0.033792,0.41984,64.911104,234.303232,255.139584
0000000135,1,1686183278794950000,0.056064,0.041216,0.732672,84.402432,189.887232,211.418112
0000000136,1,1686183278895327700,0.215552,0.203008,0.523008,50.039552,143.513856,164.224768
0000000137,1,1686183278995428000,0.058112,0.035584,0.71936,61.81376,127.663872,149.213184
0000000138,1,1686183279095513900,0.033024,0.031744,0.727552,57.793024,210.170624,231.810816
0000000139,1,1686183279195996400,0.344832,0.32896,1.063168,134.551552,216.608768,237.668608
0000000200,1,1686183281526214000,0.049664,0.048896,0.746496,16.51328,72.12416,93.30432
0000000201,1,1686183281626482200,0.034048,0.033024,0.621056,199.160832,279.640576,300.617472
0000000202,1,1686183281726553000,0.043008,0.041984,0.53504,99.27552,182.232576,204.036608
0000000203,1,1686183281827483000,0.055552,0.054016,0.676608,34.659072,128.439808,149.419264
0000000204,1,1686183281928328700,0.041984,0.032,0.465408,38.923264,96.107776,116.988672
0000000205,1,1686183282028386300,0.042496,0.034816,0.418816,235.484416,340.555776,361.372672
0000000206,1,1686183282128528100,0.04864,0.041472,0.37888,151.019776,282.703872,303.961856
0000000207,1,1686183282228630300,0.049408,0.039168,0.9984,48.662784,150.524416,171.563008
0000000208,1,1686183282328694000,0.036352,0.035328,0.716288,58.021376,120.09984,141.074688
0000000209,1,1686183282428778500,0.049664,0.041472,0.463104,31.203584,146.166528,169.371136
0000000210,1,1686183282528918500,0.055552,0.04608,0.527872,57.794048,118.52288,139.414784
0000000211,1,1686183282629074000,0.038912,0.0384,0.416768,30.417408,87.3408,108.328448
0000000212,1,1686183282729092900,0.040448,0.039168,0.413952,216.553216,383.703808,404.753408
0000000213,1,1686183282829211600,0.036608,0.03584,0.440832,119.679744,290.185216,311.440128
0000000214,1,1686183282930104800,0.056064,0.046336,0.421632,20.742144,268.822016,290.216448
0000000215,1,1686183283030630700,0.250624,0.24832,0.630784,106.486528,241.531392,263.193088
0000000216,1,1686183283130480000,0.049664,0.04352,0.570368,43.529984,188.115968,209.945856
0000000217,1,1686183283230558200,0.039168,0.038144,0.424192,45.941248,113.280768,141.564928
0000000218,1,1686183283330610400,0.02688,0.026368,0.401408,25.519104,107.042816,128.28672
0000000219,1,1686183283430657800,0.034816,0.029696,0.443648,18.111744,71.616768,93.262848
0000000220,1,1686183283530787600,0.027136,0.026112,0.490496,202.210048,356.701184,378.154752
0000000221,1,1686183283630922500,0.038912,0.030976,0.41088,101.325568,231.363072,252.58368
0000000222,1,1686183283730991900,0.059136,0.058112,0.675328,59.049728,217.357568,238.298112
0000000223,1,1686183283831618600,0.057344,0.055808,0.799744,70.582272,153.981184,174.999808
0000000224,1,1686183283931683600,0.030976,0.029696,3.61856,33.996544,362.646272,384.835072
0000000225,1,1686183284031820500,0.041472,0.040448,0.579328,211.80544,321.137152,342.175744
0000000226,1,1686183284131852000,0.047616,0.046848,0.50304,114.427392,287.283712,308.240384
0000000227,1,1686183284232855300,0.047616,0.046336,6.378496,30.760704,187.145216,210.166016
0000000228,1,1686183284332481000,0.039168,0.037888,0.407552,43.392,112.63744,134.244352
0000000229,1,1686183284432602000,0.041984,0.04096,2.672896,27.74144,91.247616,112.623616
0000000230,1,1686183284532739800,0.035584,0.034816,0.414464,238.179584,354.691072,375.773184
0000000231,1,1686183284632852700,0.03968,0.038656,0.46464,138.953472,282.5472,303.908864
0000000232,1,1686183284733044200,0.116224,0.114432,0.425472,46.6176,277.832704,299.058944
0000000233,1,1686183284833217500,0.048128,0.047104,0.53888,84.144896,238.20032,259.351808
0000000234,1,1686183284933345500,0.04864,0.04736,0.5888,32.1664,156.063232,177.225216
0000000235,1,1686183285033324000,0.064256,0.054528,0.413184,61.253376,134.894336,156.137216
0000000236,1,1686183285134298600,0.033024,0.032512,0.53248,59.399424,146.60224,168.317184
0000000237,1,1686183285234503700,0.056832,0.05504,0.415232,65.184,148.009984,169.29536
0000000238,1,1686183285334521900,0.036352,0.035328,0.389376,71.18976,149.96864,171.173376
0000000239,1,1686183285434645800,0.032768,0.031744,0.532736,70.83904,151.324928,172.349696
0000000300,1,1686183287651801000,0.134144,0.131584,1.303808,22.9568,93.682944,116.495872
0000000301,1,1686183287752134100,0.428288,0.419584,1.344512,219.8656,289.567488,311.124736
0000000302,1,1686183287852339500,0.080128,0.068352,0.667648,123.314176,203.792128,224.675328
0000000303,1,1686183287953909000,0.033024,0.032,0.429056,23.543808,130.731776,152.599296
0000000304,1,1686183288052715500,0.243712,0.053248,0.548608,19.749888,79.81312,101.47968
0000000305,1,1686183288152804400,0.077312,0.065024,0.540672,203.5712,343.95776,388.999936
0000000306,1,1686183288252842500,0.036864,0.03584,0.435968,105.497344,247.408128,276.092416
0000000307,1,1686183288352965400,0.046848,0.045568,0.71936,18.551808,191.609344,213.314816
0000000308,1,1686183288453204200,0.048128,0.046848,2.323712,45.895168,378.811648,399.719424
0000000309,1,1686183288553288700,0.099072,0.09728,1.413376,239.45856,337.739264,359.345408
0000000310,1,1686183288653196300,0.254976,0.248064,0.606464,141.910272,255.561984,277.302528
0000000311,1,1686183288754317800,0.043008,0.041728,1.54496,43.641344,166.8224,188.63872
0000000312,1,1686183288854612200,0.037632,0.036864,0.385536,58.292224,166.639872,188.098048
0000000313,1,1686183288954846200,0.038912,0.03712,0.483328,93.798912,184.694016,205.654272
0000000314,1,1686183289054847000,0.028672,0.027648,0.343552,36.623872,132.907776,154.046464
0000000315,1,1686183289155703000,0.054784,0.053248,0.93952,42.945792,98.105088,119.040256
0000000316,1,1686183289255788300,0.023296,0.022272,0.357632,224.092928,333.420032,354.954496
0000000317,1,1686183289356002300,0.278784,0.277248,0.611584,126.147584,241.864448,262.92352
0000000318,1,1686183289456263400,0.044032,0.042752,0.598528,26.426624,187.229184,208.318208
0000000319,1,1686183289556468200,0.041728,0.040704,0.54656,51.06688,121.290496,144.39936
0000000320,1,1686183289656426200,0.035328,0.033792,0.438784,33.018624,99.070464,119.970816
0000000321,1,1686183289756457500,0.03328,0.032,0.376064,229.77664,340.36352,361.344256
0000000322,1,1686183289856577800,0.04224,0.035584,0.56704,130.18368,253.432064,274.429952
0000000323,1,1686183289956639700,0.046592,0.040448,0.548608,30.619392,191.145984,213.53984
0000000324,1,1686183290057686500,0.034304,0.033536,0.397824,62.690304,126.10176,147.3152
0000000325,1,1686183290158163500,0.0448,0.043776,0.374784,38.335232,99.190016,120.464128
0000000326,1,1686183290258351400,0.052992,0.044544,0.49536,242.212352,356.666624,377.629952
0000000327,1,1686183290358526200,0.045568,0.044032,0.708608,148.940288,285.584896,306.59456
0000000328,1,1686183290458670300,0.032256,0.031744,0.628992,53.893376,207.113216,228.409088
0000000329,1,1686183290558920200,0.055296,0.054272,0.612352,75.61088,155.121408,175.951872
0000000330,1,1686183290659250700,0.188672,0.186624,0.74496,32.342784,107.840256,129.138688
0000000331,1,1686183290759183400,0.05632,0.04864,0.398848,28.574464,117.709056,138.76352
0000000332,1,1686183290859274200,0.038144,0.036864,0.383232,35.41888,164.066816,185.010176
0000000333,1,1686183290959317200,0.041728,0.040704,0.60928,86.913792,216.820224,238.390528
0000000334,1,1686183291059433500,0.032768,0.031744,0.351232,45.248256,232.862208,253.950464
0000000335,1,1686183291159553300,0.063232,0.061952,0.491008,72.61568,179.084288,200.010496
0000000336,1,1686183291259619800,0.03584,0.034816,0.60928,57.247232,143.387392,165.308672
0000000337,1,1686183291359676700,0.028928,0.027904,0.461312,73.249024,152.8256,173.757696
0000000338,1,1686183291460007400,0.049408,0.04224,0.680192,73.3312,161.655296,182.64064
0000000339,1,1686183291560475400,0.055296,0.054016,0.453632,79.653376,163.915264,184.878336
0000000400,1,1686183291928464100,0.04864,0.047872,0.78208,22.571776,95.70048,116.963328
0000000401,1,1686183292028987600,0.18944,0.182016,0.549632,223.845632,311.577856,333.511936
0000000402,1,1686183292129097200,0.044032,0.04096,1.954816,126.640128,222.516992,246.175488
0000000403,1,1686183292229160400,0.0384,0.03712,0.68224,27.340032,172.120064,192.98432
0000000404,1,1686183292329261800,0.036864,0.03584,1.626624,37.741568,102.04544,122.9952
0000000405,1,1686183292429266400,0.04096,0.033024,0.672256,222.538752,298.671872,319.560192
0000000406,1,1686183292529426200,0.041984,0.040704,0.591872,130.654464,219.855872,241.831936
0000000407,1,1686183292629485300,0.041728,0.038912,0.39296,31.093504,157.874944,182.889216
0000000408,1,1686183292729562600,0.043008,0.041984,0.885504,40.0896,121.815808,143.1232
0000000409,1,1686183292830702300,0.086016,0.084224,0.744192,43.354624,114.66624,135.804928
0000000410,1,1686183292929934600,0.043776,0.042752,0.7104,24.203008,80.5184,102.214656
0000000411,1,1686183293029885400,0.04224,0.033024,1.225728,208.093696,405.096448,426.053888
0000000412,1,1686183293130177300,0.041728,0.040448,0.471808,108.377088,280.715264,305.2096
0000000413,1,1686183293230281200,0.044288,0.043008,0.44544,20.497664,226.103552,247.033088
0000000414,1,1686183293330334200,0.04608,0.028928,0.413696,107.041536,204.694528,226.010368
0000000415,1,1686183293430346500,0.033536,0.032256,0.415488,42.161408,108.653056,131.616256
0000000416,1,1686183293530567400,0.041728,0.040704,0.402688,18.089472,86.0096,107.205376
0000000417,1,1686183293630693000,0.140288,0.132352,0.4608,219.862016,348.44416,372.081152
0000000418,1,1686183293730792700,0.051968,0.050176,0.44928,120.302592,250.521088,271.702272
0000000419,1,1686183293831062000,0.03328,0.032,0.294912,20.783616,189.454336,210.374656
0000000420,1,1686183293931189800,0.04224,0.04096,0.575488,64.171264,119.474944,141.368832
0000000421,1,1686183294031411000,0.031232,0.030464,0.4416,31.958528,86.117888,107.19744
0000000422,1,1686183294131495200,0.050944,0.041216,0.425216,211.687936,305.792512,327.070464
0000000423,1,1686183294231746800,0.071936,0.069888,0.616448,117.438464,223.625728,244.942336
0000000424,1,1686183294332054500,0.040448,0.030208,0.61696,19.105024,163.230464,184.169984
0000000425,1,1686183294432290800,0.047872,0.046592,0.502016,32.612608,333.240064,354.62016
0000000426,1,1686183294532582400,0.041216,0.039936,0.769792,206.873088,280.29696,301.421568
0000000427,1,1686183294632810500,0.086784,0.085504,0.54016,107.361536,192.026368,212.962304
0000000428,1,1686183294733052000,0.0576,0.055808,0.420608,17.982208,112.284416,133.370112
0000000429,1,1686183294832908800,0.030208,0.029184,0.453376,24.413696,82.25408,103.12064
0000000430,1,1686183294933039000,0.02944,0.028672,0.424704,234.467328,356.365312,377.119744
0000000431,1,1686183295033109000,0.086272,0.060672,0.534272,135.471616,253.433088,274.486272
0000000432,1,1686183295133179000,0.075776,0.073984,0.494848,35.52,236.83584,258.25152
0000000433,1,1686183295233258000,0.07296,0.071424,0.512,91.88224,241.851136,263.320064
0000000434,1,1686183295334055000,0.03712,0.036096,0.337408,47.34592,195.584768,216.4992
0000000435,1,1686183295434186800,0.055552,0.054272,1.011968,73.949184,158.444032,179.627264
0000000436,1,1686183295534179300,0.02688,0.025856,0.297472,79.184896,165.305088,186.205696
0000000437,1,1686183295634313700,0.044288,0.036608,0.51712,83.20384,179.619072,200.890624
0000000438,1,1686183295734391000,0.053504,0.05248,0.520448,23.16928,155.810048,176.730112
0000000439,1,1686183295834601700,0.040192,0.039424,0.357888,73.265664,178.665216,200.426752
0000000500,1,1686183297672640800,0.051712,0.050176,1.037568,20.521216,83.405824,106.912
0000000501,1,1686183297772644600,0.079616,0.077824,0.703488,211.182848,290.978048,313.854976
0000000502,1,1686183297872841200,0.054528,0.052992,0.990208,116.26368,206.179584,227.671552
0000000503,1,1686183297973016000,0.051968,0.050432,0.49664,31.599616,136.147456,157.285632
0000000504,1,1686183298072996900,0.057344,0.056064,0.451328,22.201088,83.46624,104.560896
0000000505,1,1686183298173156000,0.035072,0.034304,0.404736,219.780096,317.545216,339.08352
0000000506,1,1686183298273341700,0.059648,0.0512,0.47872,119.671296,205.206528,227.278336
0000000507,1,1686183298373535200,0.104192,0.1024,0.551424,22.937088,161.47584,182.44352
0000000508,1,1686183298473635000,0.04992,0.048384,0.604928,35.848704,97.858816,118.86208
0000000509,1,1686183298573668900,0.032768,0.027136,0.394496,227.225856,313.971968,334.771456
0000000510,1,1686183298673953500,0.070656,0.06912,0.661504,127.447552,214.978816,238.604032
0000000511,1,1686183298775042600,0.046336,0.044288,1.888512,27.949824,155.593728,176.603648
0000000512,1,1686183298875174000,0.045824,0.0448,0.551936,30.112256,86.322688,107.196672
0000000513,1,1686183298975248100,0.033792,0.032768,1.409792,225.201408,309.119744,330.398976
0000000514,1,1686183299075317800,0.037888,0.036864,0.492288,122.119936,205.918976,227.065088
0000000515,1,1686183299175692800,0.04352,0.04224,0.51072,25.137152,151.209472,172.676352
0000000516,1,1686183299275926800,0.056832,0.05504,0.530688,32.928512,92.395776,113.416448
0000000517,1,1686183299376124000,0.04224,0.034048,0.474368,218.446592,293.741824,315.190272
0000000518,1,1686183299476234000,0.045824,0.0384,1.086976,119.862528,196.22528,218.316288
0000000519,1,1686183299576312300,0.04864,0.041472,0.472576,19.923456,131.575552,152.4224
0000000520,1,1686183299676390100,0.216832,0.207616,0.564224,43.918592,89.4784,110.171648
0000000521,1,1686183299776455400,0.032256,0.025856,0.383488,219.327744,290.427392,312.220928
0000000522,1,1686183299876587000,0.048384,0.042496,0.538624,123.850496,226.844928,249.292032
0000000523,1,1686183299976691000,0.067328,0.059392,0.45312,23.59936,98.639872,119.684352
0000000524,1,1686183300076983000,0.032256,0.030976,0.303872,37.233152,89.090048,110.089984
0000000525,1,1686183300177764000,0.045824,0.038912,0.562432,209.260032,281.580032,303.05664
0000000526,1,1686183300277881900,0.029696,0.029184,0.420352,111.968512,196.187904,216.931072
0000000527,1,1686183300377990000,0.042496,0.036096,0.337664,19.991808,115.886336,137.54496
0000000528,1,1686183300478096600,0.119808,0.112896,0.628992,27.801344,75.4176,96.382208
0000000529,1,1686183300578166500,0.03072,0.025088,0.356608,218.864896,334.292736,356.176128
0000000530,1,1686183300678324000,0.034304,0.029696,0.399616,121.476608,223.325696,244.757248
0000000531,1,1686183300778460700,0.037888,0.036608,0.457728,24.674816,236.575488,259.147776
0000000532,1,1686183300878627800,0.101888,0.075264,0.742144,61.250048,329.774336,351.023104
0000000533,1,1686183300981389000,0.043776,0.042752,0.363264,97.391104,597.558272,618.439424
0000000534,1,1686183301080772600,0.080128,0.078592,0.604672,148.855808,607.575552,628.678656
0000000535,1,1686183301181411600,0.036352,0.035328,0.683264,137.720064,598.195456,619.932416
0000000536,1,1686183301283654000,0.037632,0.036352,0.665344,139.48544,494.33216,515.352576
0000000537,1,1686183301384910600,0.078592,0.077056,1.28896,153.851392,434.169344,454.82112
0000000538,1,1686183301485131800,0.036864,0.035584,1.840896,108.00768,347.177984,368.328192
0000000539,1,1686183301594111500,0.028928,0.02816,0.307712,113.154048,255.23072,276.068096
0000000600,1,1686183302410245000,0.060928,0.059648,1.19808,24.829184,95.22944,116.272896
0000000601,1,1686183302510235000,0.069632,0.059648,2.50368,218.205696,293.100032,313.956864
0000000602,1,1686183302610330400,0.054272,0.0448,0.48128,124.786688,197.86624,218.655488
0000000603,1,1686183302710328300,0.037888,0.031488,0.652288,25.529088,122.371072,143.392
0000000604,1,1686183302810436900,0.02688,0.0256,0.336128,32.635392,78.231552,98.928896
0000000605,1,1686183302910515000,0.030976,0.029696,0.38272,205.590528,290.686976,311.56096
0000000606,1,1686183303010663200,0.049664,0.039936,0.477696,107.054336,194.8736,215.688448
0000000607,1,1686183303111743500,0.0384,0.03712,0.55936,21.92768,121.241856,142.116352
0000000608,1,1686183303212381700,0.057344,0.056064,0.415488,33.339392,83.557376,104.32768
0000000609,1,1686183303312414700,0.022272,0.021504,0.363264,217.216,299.205888,320.703488
0000000610,1,1686183303412581400,0.052736,0.042752,2.066688,118.749952,208.334848,229.234944
0000000611,1,1686183303513340200,0.044032,0.041216,0.491008,24.56704,144.2496,165.115904
0000000612,1,1686183303613476400,0.041984,0.040704,0.456704,25.528064,362.609664,383.613696
0000000613,1,1686183303713577200,0.044288,0.043008,0.449792,202.12608,298.110464,319.344128
0000000614,1,1686183303813717500,0.03712,0.03584,0.931584,111.255808,232.833792,254.784256
0000000615,1,1686183303914816300,0.03584,0.03456,3.04128,52.903168,136.638976,158.056192
0000000616,1,1686183304014992000,0.030976,0.029952,0.348416,45.197568,107.475968,128.502272
0000000617,1,1686183304115106300,0.044032,0.038912,0.403456,17.078016,73.539072,94.543104
0000000618,1,1686183304215164700,0.040448,0.038912,0.458496,200.673024,308.136192,329.246976
0000000619,1,1686183304315275000,0.041472,0.037376,0.447744,100.502784,187.164416,208.12416
0000000620,1,1686183304415694600,0.044544,0.043264,0.745728,36.890624,125.342464,146.2656
0000000621,1,1686183304515829000,0.029184,0.028416,0.33152,22.470656,74.128384,95.021568
0000000622,1,1686183304615865000,0.035072,0.027392,0.468992,199.481856,270.768128,291.973376
0000000623,1,1686183304716045800,0.05504,0.047872,0.418816,101.170176,199.3088,220.173568
0000000624,1,1686183304816207400,0.059136,0.037632,0.538112,29.714944,106.647808,127.68384
0000000625,1,1686183304916211700,0.023808,0.023296,0.33664,18.39616,78.430976,99.517184
0000000626,1,1686183305016419000,0.036864,0.036096,0.64896,200.054784,274.550784,295.730176
0000000627,1,1686183305116545300,0.066304,0.054784,0.667904,101.581568,205.58848,226.550016
0000000628,1,1686183305216664300,0.020992,0.02048,0.406016,36.014848,117.816576,139.068928
0000000629,1,1686183305316654000,0.047616,0.04608,0.482304,18.966784,317.640192,339.491072
0000000630,1,1686183305416694000,0.039168,0.038144,0.520192,179.18464,348.322816,369.3312
0000000631,1,1686183305516854300,0.053248,0.051712,0.679168,79.973632,262.587904,283.52768
0000000632,1,1686183305616822500,0.0512,0.04992,0.347136,79.40864,233.247488,254.296064
0000000633,1,1686183305716988700,0.046848,0.038656,0.513024,45.650432,167.234304,188.19584
0000000634,1,1686183305817120800,0.051968,0.0512,1.274112,68.47872,421.752576,442.619648
0000000635,1,1686183305917201000,0.054784,0.046336,0.51968,233.846016,442.927872,465.0432
0000000636,1,1686183306017319000,0.041728,0.035584,0.43904,136.272128,360.930048,381.936896
0000000637,1,1686183306117447700,0.044288,0.043008,0.381184,42.143488,291.053056,311.969792
0000000638,1,1686183306217625000,0.043264,0.04224,0.483584,75.287552,236.724992,257.879552
0000000639,1,1686183306317763300,0.044032,0.042496,0.490752,93.881088,183.60704,204.62848
0000000700,1,1686183307784702700,0.052224,0.051456,0.690688,18.653696,73.99168,95.739648
0000000701,1,1686183307884735700,0.067072,0.055808,2.293504,224.175104,304.476672,325.218304
0000000702,1,1686183307984895000,0.06016,0.05888,0.814848,129.478656,202.07872,223.235328
0000000703,1,1686183308084929300,1.478656,1.437184,2.625536,35.691264,148.854016,169.664
0000000704,1,1686183308185095400,0.04096,0.039424,0.430336,64.88704,127.879424,148.911872
0000000705,1,1686183308285230800,0.062208,0.05504,1.16864,57.609728,127.694848,148.676096
0000000706,1,1686183308385346300,0.033792,0.032512,1.55776,40.344064,129.948928,151.781888
0000000707,1,1686183308485476600,0.0576,0.047616,0.645632,59.3472,148.001536,168.95872
0000000708,1,1686183308585576200,0.045312,0.044032,0.64256,63.889408,120.503296,141.412096
0000000709,1,1686183308685797400,0.044544,0.04352,0.41728,31.429632,84.289536,105.259776
0000000710,1,1686183308785800200,0.026368,0.0256,1.048064,221.335296,299.978496,322.619904
0000000711,1,1686183308885989600,0.041984,0.04096,0.52608,124.588032,207.888896,228.736768
0000000712,1,1686183308986421500,0.028416,0.027648,0.476672,32.606208,153.117952,174.618368
0000000713,1,1686183309087505200,0.055552,0.029696,0.595968,23.821312,324.806144,345.877248
0000000714,1,1686183309187766000,0.056832,0.056064,1.348864,186.646784,276.634368,300.260608
0000000715,1,1686183309287803400,0.045056,0.044288,2.023424,89.348096,181.028096,201.664
0000000716,1,1686183309388220200,0.042496,0.041728,0.41728,32.55168,97.606656,118.435328
0000000717,1,1686183309489742300,0.037632,0.036352,0.983552,221.806336,289.353216,310.569472
0000000718,1,1686183309589869000,0.036352,0.035328,0.41216,128.284928,211.34336,232.448768
0000000719,1,1686183309690996700,0.034048,0.032768,0.484608,28.724992,126.151168,149.456384
0000000720,1,1686183309790603300,0.043264,0.041984,0.350464,22.22208,82.62784,103.39968
0000000721,1,1686183309890709000,0.031232,0.030464,0.391936,202.768128,277.81376,299.881728
0000000722,1,1686183309990847500,0.066304,0.046848,0.517632,104.334336,191.060224,212.58752
0000000723,1,1686183310091494100,0.058368,0.05632,0.48768,16.144384,120.762624,141.60768
0000000724,1,1686183310191306200,0.030208,0.028928,0.312064,30.07616,85.930496,106.935808
0000000725,1,1686183310291386600,0.032768,0.030208,0.473088,215.69024,293.548032,315.961344
