gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000148,1,1686183525926428200,0.047104,0.048384,0.418304,32.838912,108.600576,129.446912
0000000149,1,1686183526026548500,0.043776,0.1024,1.777408,26.622464,105.779712,126.834176
0000000200,1,1686183526534266000,0.060928,0.062208,0.660992,14.402304,60.120832,81.230336
0000000201,1,1686183526634401500,0.08064,0.09088,2.326528,184.000512,266.692352,287.780608
0000000202,1,1686183526734419200,0.035072,0.035584,0.537344,84.554752,184.464896,206.3232
0000000203,1,1686183526834734800,0.051456,0.053248,0.576768,38.016512,122.159872,143.329536
0000000204,1,1686183526934783000,0.035328,0.044544,0.717312,36.075776,93.458944,114.331648
0000000205,1,1686183527035040300,0.037376,0.040704,0.36224,242.751488,329.77408,350.689536
0000000206,1,1686183527135176200,0.041984,0.047616,0.372224,144.724736,239.310336,260.482304
0000000207,1,1686183527242235600,0.033792,0.034816,2.866688,38.268672,168.06272,189.85472
0000000208,1,1686183527341314000,0.036864,0.037888,3.748864,41.330944,101.445632,122.326784
0000000209,1,1686183527441642200,0.0448,0.045824,0.54912,226.070016,308.774144,329.87136
0000000210,1,1686183527541791700,0.028928,0.030976,0.451584,128.981504,211.705344,233.067264
0000000211,1,1686183527641900000,0.03072,0.031232,0.443136,29.124352,154.15936,175.146496
0000000212,1,1686183527742058200,0.04224,0.04992,0.509952,26.893824,87.10912,108.83584
0000000213,1,1686183527842074000,0.03712,0.037632,0.440832,221.443328,301.504512,322.660864
0000000214,1,1686183527942142500,0.068096,0.091648,0.607744,120.663296,198.932224,220.123648
0000000215,1,1686183528042452500,0.037888,0.038912,1.392896,21.901312,132.8192,154.60864
0000000216,1,1686183528143089700,0.033536,0.034816,1.274112,43.602944,104.0192,125.491968
0000000217,1,1686183528243531500,0.065024,0.07808,1.376256,18.765312,80.058112,100.951808
0000000218,1,1686183528343356400,0.0576,0.058624,0.498944,220.461568,320.855296,342.105856
0000000219,1,1686183528443541500,0.06784,0.080128,0.68224,122.998016,257.827328,278.85568
0000000220,1,1686183528543598600,1.366528,1.375744,2.075392,34.074624,176.239872,197.227264
0000000221,1,1686183528643695900,0.037632,0.038912,0.425472,50.072064,423.771648,446.649088
0000000222,1,1686183528743681000,0.036864,0.038144,1.504,239.828736,392.585472,413.46048
0000000223,1,1686183528843837000,0.048384,0.049152,0.904192,135.853056,298.337536,319.299072
0000000224,1,1686183528943886000,0.026368,0.027136,0.508928,42.110464,209.09824,230.47168
0000000225,1,1686183529045407000,0.039168,0.040448,0.397568,51.937024,131.387136,155.395072
0000000226,1,1686183529145465900,0.034048,0.035328,0.477184,21.735424,80.146432,101.11104
0000000227,1,1686183529245562000,0.02944,0.029952,0.470784,202.276608,287.094272,308.3072
0000000228,1,1686183529345624300,0.044544,0.051968,0.475904,103.501312,197.090816,218.089984
0000000229,1,1686183529445723600,0.034048,0.035072,0.278784,15.426048,127.489792,148.941312
0000000230,1,1686183529545856000,0.03712,0.038144,0.644608,54.795008,112.22528,132.995584
0000000231,1,1686183529645995500,0.040192,0.041216,0.431104,23.326464,101.207552,122.108672
0000000232,1,1686183529746002000,0.036864,0.06016,0.561664,225.2416,293.997312,315.305216
0000000233,1,1686183529846212600,0.072448,0.106752,0.60416,132.70656,238.604288,259.669248
0000000234,1,1686183529946328000,0.041728,0.042752,0.627968,32.635648,106.807552,127.655424
0000000235,1,1686183530046438100,0.043008,0.051456,0.438016,24.830208,93.627136,114.60864
0000000236,1,1686183530146687500,0.039936,0.041472,0.498688,222.970368,311.067136,332.522496
0000000237,1,1686183530246853600,0.049152,0.04992,0.5696,124.492032,275.227648,296.30208
0000000238,1,1686183530346924800,0.056832,0.058624,0.952064,23.939584,113.206784,135.008512
0000000239,1,1686183530446985000,0.059648,0.066304,0.452352,32.0064,109.32736,132.691456
0000000240,1,1686183530547159000,0.041728,0.04352,0.366592,57.970176,138.524928,159.561984
0000000241,1,1686183530647259400,0.043008,0.051968,0.435456,56.787712,128.127488,151.027712
0000000242,1,1686183530747343000,0.033536,0.039424,0.460032,54.139392,153.004544,173.846016
0000000243,1,1686183530847483600,0.038144,0.038912,0.42368,72.361984,169.236736,190.256384
0000000244,1,1686183530947594800,0.05504,0.065536,0.547328,93.001472,273.434112,294.916608
0000000245,1,1686183531047662000,0.03968,0.04096,0.936448,82.809088,258.697216,279.83872
0000000246,1,1686183531147871000,0.060672,0.061952,4.56576,99.92448,245.207296,266.487552
0000000247,1,1686183531248257800,0.030976,0.032256,0.25728,87.02848,253.757696,274.983936
0000000248,1,1686183531348538000,0.047872,0.049152,0.37888,83.921408,236.708096,257.724416
0000000249,1,1686183531448696800,0.041728,0.042752,0.68224,82.166528,205.408,226.513664
0000000300,1,1686183531977170000,0.06144,0.063232,2.853632,25.696256,108.39168,129.490944
0000000301,1,1686183532077305000,0.066816,0.06784,0.45952,20.27648,75.117312,95.993088
0000000302,1,1686183532177290500,0.057088,0.067072,0.566016,197.317376,269.590016,290.642944
0000000303,1,1686183532277408800,0.033024,0.034048,0.537344,97.268224,164.117504,185.767168
0000000304,1,1686183532377448200,0.024576,0.025088,0.387072,29.599232,118.618624,140.581376
0000000305,1,1686183532477604600,0.023808,0.024576,0.455424,30.252288,86.577408,107.560704
0000000306,1,1686183532577670400,0.044288,0.055808,0.441344,236.352,356.387584,377.588736
0000000307,1,1686183532677778700,0.046336,0.04736,0.488192,137.092864,256.947712,279.308288
0000000308,1,1686183532777951200,0.030208,0.031232,0.374528,40.641536,224.135168,245.456384
0000000309,1,1686183532878439000,0.045312,0.046592,1.56032,91.944704,179.735296,201.874944
0000000310,1,1686183532978075000,0.13824,0.1408,0.62592,34.209536,94.610688,116.248832
0000000311,1,1686183533078579500,0.034304,0.035328,0.415744,234.267392,318.902016,339.945472
0000000312,1,1686183533178998500,0.047104,0.048128,0.595968,135.987712,235.197952,256.188416
0000000313,1,1686183533279453200,0.033536,0.034816,0.727552,39.14624,198.562816,219.603456
0000000314,1,1686183533380295700,0.26496,0.280064,0.90368,43.3664,131.186688,152.9984
0000000315,1,1686183533480355800,0.035328,0.043264,0.41472,43.314176,125.991936,147.165952
0000000316,1,1686183533588799200,0.048384,0.049664,1.118464,35.54048,116.503552,139.758336
0000000317,1,1686183533688323300,0.049664,0.0512,1.159936,32.89472,96.750848,117.66656
0000000318,1,1686183533788516900,0.024576,0.025088,0.87936,222.689792,299.29344,320.203008
0000000319,1,1686183533888654000,0.040192,0.04736,0.516096,126.946048,212.90112,234.074112
0000000320,1,1686183533988791000,0.045824,0.055296,0.67712,28.445952,145.077504,165.760768
0000000321,1,1686183534089167400,0.022528,0.02432,0.547072,27.25376,347.126016,368.205568
0000000322,1,1686183534189327000,0.040448,0.047104,0.525056,203.577856,309.07776,330.20672
0000000323,1,1686183534289384000,0.027136,0.027904,0.586496,106.256128,227.70048,249.073664
0000000324,1,1686183534389518300,0.045312,0.046336,1.25952,26.324992,167.827968,188.86656
0000000325,1,1686183534489620700,0.035328,0.036352,0.389376,35.184128,101.39776,123.009536
0000000326,1,1686183534589871000,0.035072,0.036608,0.722176,227.949824,297.244416,321.025024
0000000327,1,1686183534689970200,0.034816,0.035584,0.410624,129.545216,221.77536,242.989568
0000000328,1,1686183534790150400,0.044032,0.051712,0.754944,31.369728,158.127872,179.704064
0000000329,1,1686183534890105300,0.032512,0.033536,0.856832,38.757888,99.008512,120.048384
0000000330,1,1686183534990169300,0.034304,0.035328,0.484864,227.975936,308.381184,329.35552
0000000331,1,1686183535090382000,0.059904,0.06144,0.531456,128.439552,221.28256,242.640384
0000000332,1,1686183535190439400,0.036352,0.039936,0.39552,29.739776,150.586112,172.408576
0000000333,1,1686183535290567400,0.05632,0.057856,1.567488,28.928512,88.653824,109.820416
0000000334,1,1686183535390702600,0.061696,0.07168,0.528384,214.097152,326.148352,347.061504
0000000335,1,1686183535490825700,0.050176,0.051712,0.512512,115.440384,228.117248,249.646592
0000000336,1,1686183535591457800,0.030976,0.032256,0.512256,24.84864,171.39072,192.290816
0000000337,1,1686183535691634400,0.050944,0.071424,0.495616,44.407808,327.917056,348.924672
0000000338,1,1686183535791681000,0.032512,0.038656,0.466432,199.70432,278.961408,299.714304
0000000339,1,1686183535891805400,0.032512,0.034048,0.443136,99.989248,195.234048,216.318208
0000000340,1,1686183535991938600,0.073216,0.07424,0.438528,46.784768,419.626496,440.674816
0000000341,1,1686183536092396000,0.032256,0.041984,0.388608,259.48288,450.498816,472.921344
0000000342,1,1686183536192554500,0.036096,0.036608,0.472832,164.237056,407.70048,430.680576
0000000343,1,1686183536292597000,0.029952,0.030976,0.326656,65.6704,298.097152,319.378944
0000000344,1,1686183536392800300,0.043264,0.05376,0.874752,84.049664,418.799616,439.99872
0000000345,1,1686183536492863200,0.066816,0.068352,0.56064,59.128064,402.64704,423.92832
0000000346,1,1686183536593446100,0.03584,0.036608,0.40448,104.006144,401.53472,422.449664
0000000347,1,1686183536693546200,0.13952,0.141568,1.651968,116.539392,318.448384,340.025856
0000000348,1,1686183536793745200,0.210432,0.218368,0.798976,63.09888,255.1168,276.189952
0000000349,1,1686183536893718800,0.048896,0.057344,0.359168,60.777728,183.36896,205.97888
0000000400,1,1686183539046961400,0.092416,0.093696,0.873984,21.577216,93.534976,115.024128
0000000401,1,1686183539147250400,0.109824,0.110848,1.407488,222.86208,292.678912,313.518336
0000000402,1,1686183539247344400,0.054272,0.055296,0.766976,128.158976,202.772224,224.2624
0000000403,1,1686183539347425000,0.062976,0.064768,0.842496,29.46944,142.812928,163.95904
0000000404,1,1686183539448101400,0.043264,0.051712,0.496128,26.551296,81.629696,102.665728
0000000405,1,1686183539548110000,0.03712,0.037888,0.60928,212.422912,289.414912,310.94784
0000000406,1,1686183539648266800,0.061184,0.063232,0.602368,113.686016,204.154112,225.093376
0000000407,1,1686183539748944000,0.044288,0.056064,0.477952,20.289024,125.987072,147.457536
0000000408,1,1686183539848985600,0.04224,0.043264,0.411904,18.958336,77.165568,98.209536
0000000409,1,1686183539949079800,0.045056,0.0512,0.484352,199.302912,281.650432,305.032192
0000000410,1,1686183540049292300,0.06656,0.077312,0.779264,101.190656,205.215744,226.833408
0000000411,1,1686183540149340400,0.04224,0.054272,0.541696,32.28032,120.434176,141.86368
0000000412,1,1686183540251508200,0.046848,0.048384,0.387328,29.554944,89.322752,110.234112
0000000413,1,1686183540351471000,0.034048,0.038656,0.44416,217.390336,311.894272,333.030912
0000000414,1,1686183540451646000,0.061696,0.07424,0.662784,117.401088,187.070464,209.00608
0000000415,1,1686183540551680800,0.03328,0.034304,0.521216,21.921536,145.587712,166.53952
0000000416,1,1686183540652290000,0.049152,0.050176,2.084096,28.318976,83.412224,104.484096
0000000417,1,1686183540752056600,0.030208,0.039424,0.474368,215.6928,384.947456,408.887296
0000000418,1,1686183540852269600,0.035072,0.04096,0.60672,115.916544,298.579968,326.245376
0000000419,1,1686183540952450300,0.042496,0.065792,0.447232,24.84992,363.798016,386.097664
0000000420,1,1686183541052800500,0.032256,0.033792,0.34816,125.100544,415.565568,436.862976
0000000421,1,1686183541153535700,0.039424,0.040704,0.694016,61.008896,352.29312,373.363712
0000000422,1,1686183541253796400,0.040448,0.041728,11.3024,110.221312,368.38912,389.425664
0000000423,1,1686183541354795500,0.056576,0.057856,0.877056,97.130752,307.969536,328.746496
0000000424,1,1686183541454901800,0.05376,0.05504,0.639744,55.261952,213.700608,235.397888
0000000425,1,1686183541555088400,0.048128,0.04992,0.769792,71.615232,185.713408,206.924544
0000000426,1,1686183541655621000,0.041728,0.727552,1.866752,41.76896,137.3888,158.6752
0000000427,1,1686183541755206100,0.02816,0.03968,0.32768,49.39392,108.306688,129.2864
0000000428,1,1686183541855399200,0.048896,0.059136,0.471552,21.839616,87.083776,108.34304
0000000429,1,1686183541955376400,0.02944,0.030208,0.476928,210.552064,279.757824,305.601792
0000000430,1,1686183542055563500,0.045824,0.04736,0.660992,110.290944,204.453888,225.58848
0000000431,1,1686183542155598300,0.03072,0.031744,0.475648,17.739264,130.46912,151.57504
0000000432,1,1686183542260532500,0.027904,0.028928,0.360448,49.951488,118.235648,139.769856
0000000433,1,1686183542361291000,0.601856,0.624128,1.214208,32.679424,97.785344,118.522624
0000000434,1,1686183542460856600,0.0256,0.026624,0.372992,222.9952,298.115072,319.19872
0000000435,1,1686183542561014300,0.038656,0.045312,0.478464,129.534464,205.447424,226.719232
0000000436,1,1686183542661201700,0.080128,0.08192,0.769024,29.852928,149.370112,170.497024
0000000437,1,1686183542761581300,0.043264,0.0448,0.380416,19.63008,86.761216,107.999744
0000000438,1,1686183542861713200,0.035328,0.040192,0.440064,224.28672,309.923072,331.108096
0000000439,1,1686183542961903400,0.066304,0.076288,0.59264,125.89696,236.22016,257.772032
0000000440,1,1686183543061855200,0.024832,0.02944,0.40448,31.290368,189.147904,210.36416
0000000441,1,1686183543162139600,0.041216,0.049152,0.536064,49.495296,134.782976,156.103936
0000000442,1,1686183543262190000,0.04992,0.059648,0.595712,57.37728,142.321408,166.705152
0000000443,1,1686183543362304800,0.036352,0.037632,0.446208,64.600832,149.956096,171.430144
0000000444,1,1686183543462503200,0.039936,0.040704,0.634368,71.080192,152.22656,174.25536
0000000445,1,1686183543562476800,0.035072,0.043264,0.331776,71.282176,158.324992,179.576832
0000000446,1,1686183543662978000,0.033536,0.034304,0.472576,81.527552,239.675136,260.841984
0000000500,1,1686183543701081900,0.04224,0.04352,1.28128,24.251136,117.741568,143.45856
0000000447,1,1686183543763303700,0.044288,0.045312,0.693248,33.70496,241.140736,262.345984
0000000501,1,1686183543801628700,0.081152,0.0896,0.99584,43.596032,150.01216,171.136512
0000000448,1,1686183543863662800,0.038656,0.039424,0.399104,72.045824,273.476352,294.568192
0000000502,1,1686183543901614000,0.044544,0.045568,0.402944,68.816128,154.95808,176.054272
0000000449,1,1686183543963447300,0.064,0.087808,0.444416,74.914048,242.695168,265.427712
0000000503,1,1686183544001451500,0.038144,0.045568,0.422144,81.675008,180.254976,201.22496
0000000504,1,1686183544101595400,0.067328,0.068352,0.435968,21.126912,133.476864,155.933952
0000000505,1,1686183544201903900,0.048384,0.04992,1.227008,43.996672,105.202688,126.135808
0000000506,1,1686183544302146600,0.449024,0.451584,0.879616,18.433536,78.897408,99.880704
0000000507,1,1686183544402195700,0.061952,0.069632,0.468736,205.198592,294.177792,316.787712
0000000508,1,1686183544502280200,0.058368,0.067072,0.56576,110.210816,196.208896,217.225728
0000000509,1,1686183544602491600,0.04864,0.049664,0.50176,50.697984,150.669568,171.56736
0000000510,1,1686183544703035000,0.036096,0.03712,0.354816,25.978368,82.63296,103.54816
0000000511,1,1686183544803191300,0.040704,0.049408,0.4928,215.222272,296.330496,317.203968
0000000512,1,1686183544903340300,0.062208,0.064512,0.723968,114.840576,193.415424,214.462208
0000000513,1,1686183545003500800,0.056576,0.100352,0.640512,17.004032,129.842688,150.765312
0000000514,1,1686183545103427300,0.026624,0.027904,0.396288,40.471808,96.652544,118.285312
0000000515,1,1686183545203503600,0.042496,0.048128,0.37248,227.152384,313.193472,334.028032
0000000516,1,1686183545303728400,0.0896,0.09856,0.674048,133.179904,255.118592,275.980288
0000000517,1,1686183545403811600,0.054528,0.065792,0.58624,32.842752,115.426048,136.6848
0000000518,1,1686183545503926500,0.08448,0.095488,1.355776,29.039872,88.004352,109.125632
0000000519,1,1686183545603938300,0.045312,0.046592,0.497152,219.624192,304.34816,325.26976
0000000520,1,1686183545704277000,0.055552,0.057088,0.752384,120.941312,207.012352,227.986432
0000000521,1,1686183545804816400,0.026112,0.02688,0.57856,21.458176,159.524864,180.642816
0000000522,1,1686183545905137000,0.03584,0.03712,0.791296,20.986112,89.566208,111.063808
0000000523,1,1686183546005170200,0.03712,0.046592,0.45824,212.972032,281.000704,304.0576
0000000524,1,1686183546105303600,0.045056,0.05504,0.778496,115.81696,191.522816,212.610048
0000000525,1,1686183546205953800,0.040704,0.051456,0.72448,19.044864,115.502336,136.783616
0000000526,1,1686183546306333000,0.046848,0.048384,0.361216,24.812288,83.893248,104.6656
0000000527,1,1686183546406390500,0.032256,0.03968,0.421888,213.081856,311.126528,332.45952
0000000528,1,1686183546506496800,0.046336,0.04736,0.403456,112.427008,217.254912,239.554304
0000000529,1,1686183546607550700,0.067072,0.068864,0.546304,25.676032,145.53984,169.749248
0000000530,1,1686183546709397000,0.045824,0.046848,0.831488,75.438336,221.907968,243.545344
0000000531,1,1686183546809671200,0.048384,0.049408,0.448768,40.14464,210.984704,233.613056
0000000532,1,1686183546908946000,0.461824,0.463872,0.87552,71.480832,155.614976,177.575168
0000000533,1,1686183547008620300,0.560896,0.562944,1.92512,68.082688,126.68544,149.826048
0000000534,1,1686183547108433400,0.116224,0.12672,0.442624,38.86336,107.239424,129.732352
0000000535,1,1686183547208593700,0.045824,0.046848,0.908032,19.955456,86.296064,107.251456
0000000536,1,1686183547308689400,0.046848,0.048128,0.83072,212.746496,391.748608,413.222912
0000000537,1,1686183547412254500,0.052224,0.053504,0.8448,125.80352,310.389504,334.200832
0000000538,1,1686183547514004700,0.040448,0.041728,0.622336,69.453824,309.933824,331.088896
0000000539,1,1686183547614520800,0.037888,0.039424,4.370944,131.716096,306.848768,328.137472
0000000540,1,1686183547714538500,0.039424,0.040704,0.440064,95.288064,286.505984,311.969024
0000000541,1,1686183547814506800,0.034048,0.040704,0.596992,38.537728,289.648384,310.90816
0000000542,1,1686183547914672400,0.045824,0.046848,0.47488,64.45568,322.74304,343.904256
0000000543,1,1686183548014857500,0.044032,0.05504,0.48384,117.945088,278.697472,299.72608
0000000544,1,1686183548115050800,0.312576,0.331008,0.836864,83.886336,253.04576,274.290176
0000000545,1,1686183548215107000,0.064768,0.06656,2.854912,52.548864,240.169984,261.50528
0000000546,1,1686183548316376000,0.032768,0.034048,0.34304,38.295296,217.820928,239.83616
0000000547,1,1686183548416564500,0.046592,0.048128,0.442368,97.830144,299.245568,320.334336
0000000548,1,1686183548521248500,0.033536,0.03456,0.41984,49.865216,253.286656,274.188288
0000000600,1,1686183548595508000,0.095232,0.096512,1.186048,35.798016,174.232832,197.224704
0000000549,1,1686183548620670700,0.036096,0.03712,0.670976,66.325248,210.353152,231.57248
0000000601,1,1686183548695845000,0.072704,0.081664,0.673792,96.599296,177.703936,199.023616
0000000602,1,1686183548796084200,0.285696,0.286976,0.952832,42.56384,105.659392,126.656768
0000000603,1,1686183548895936000,0.073984,0.087808,0.957952,17.45536,74.043648,95.00288
0000000604,1,1686183548996123600,0.152576,0.154368,0.41984,218.793728,343.150336,368.945152
0000000605,1,1686183549096120000,0.041728,0.0512,0.361728,121.545984,265.363968,286.519552
