gnbid,type,timestamp,MM5G_NULL,SM5G_PDU_SESSION_INACTIVE,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000206,1,1686184178315361800,0.072448,0.073472,0.550144,90.423808,356.8384,379.063552
0000000154,1,1686184178323801600,0.04608,0.04736,1.216,120.70912,384.574464,405.504256
0000000207,1,1686184178415005700,0.248832,0.250112,0.721408,72.349696,307.475712,328.31232
0000000155,1,1686184178423372300,0.033536,0.03456,0.376576,66.235392,329.98656,351.501056
0000000208,1,1686184178515198000,0.115456,0.123904,3.674112,121.338624,310.053888,331.003904
0000000156,1,1686184178523544300,0.056832,0.058112,0.905216,110.304768,296.026624,316.917504
0000000209,1,1686184178615571200,0.036864,0.037888,0.69504,64.222976,223.684352,251.474944
0000000157,1,1686184178623507500,0.06912,0.070656,0.463616,67.236096,237.401856,259.23584
0000000210,1,1686184178715705300,0.045824,0.047104,0.465664,49.610496,199.419392,220.430848
0000000158,1,1686184178723637500,0.055552,0.056576,0.59392,46.550272,176.975616,198.621696
0000000211,1,1686184178816393200,0.046336,0.047872,1.03808,47.745536,130.222848,151.039232
0000000159,1,1686184178824155600,0.029696,0.030976,2.081792,61.934592,137.105152,157.947648
0000000212,1,1686184178916270300,0.035328,0.036608,1.742592,48.512512,122.40384,143.377152
0000000160,1,1686184178924259600,0.038656,0.03968,1.844992,54.59072,131.47264,152.713984
0000000213,1,1686184179016866000,0.036352,0.037632,1.75104,35.670272,144.945664,167.578112
0000000161,1,1686184179024490000,0.036096,0.03712,0.612352,45.665792,168.811264,192.1792
0000000214,1,1686184179118339300,0.045568,0.046592,0.997632,83.007232,289.974784,310.831104
0000000162,1,1686184179124782600,0.03968,0.040704,0.49664,115.014144,332.149504,359.259904
0000000215,1,1686184179217620500,0.03072,0.031744,0.4032,63.964928,291.423488,312.197888
0000000163,1,1686184179225033000,0.037376,0.038656,0.68096,81.407488,273.395968,299.339264
0000000216,1,1686184179318628900,0.056576,0.058112,0.439808,71.19744,224.263424,245.60896
0000000164,1,1686184179325915400,0.052224,0.053248,0.844544,64.740864,481.60128,503.25376
0000000217,1,1686184179418183700,0.03328,0.03456,0.410368,65.796096,171.640576,193.624832
0000000165,1,1686184179425158100,0.039936,0.04096,0.420608,73.25312,456.845056,478.090752
0000000218,1,1686184179518676700,0.03072,0.031744,0.38784,22.305792,86.033664,109.965568
0000000166,1,1686184179525222400,0.036096,0.037376,0.266496,236.980224,472.18816,496.676096
0000000219,1,1686184179618939100,0.209664,0.216576,1.060352,254.696448,610.894592,632.257024
0000000167,1,1686184179628164600,0.031744,0.032512,0.36352,136.355072,448.994048,474.333952
0000000220,1,1686184179719111400,0.043264,0.044288,0.41984,151.802112,467.943936,490.396672
0000000168,1,1686184179728771000,0.050688,0.051712,1.277952,36.5568,406.268928,429.071616
0000000221,1,1686184179820671200,0.064,0.065536,0.757248,55.255296,401.527296,422.530304
0000000169,1,1686184179828807400,0.060672,0.062208,2.564864,80.26368,376.812288,398.587392
0000000222,1,1686184179920746200,0.059648,0.060672,0.427776,95.858176,597.137152,619.422464
0000000170,1,1686184179928719000,0.227328,0.235008,0.830208,109.122304,417.507072,438.718976
0000000223,1,1686184180021012000,0.157952,0.160512,0.735488,242.21568,718.806272,740.315648
0000000171,1,1686184180029294800,0.046336,0.047616,1.733632,85.120512,410.535168,431.743232
0000000224,1,1686184180120940000,0.04096,0.041728,0.49664,143.098368,532.822016,555.22688
0000000172,1,1686184180133732000,0.029184,0.030464,0.763392,113.042432,546.882048,568.203264
0000000225,1,1686184180221236000,0.048384,0.04992,1.159936,69.130496,598.799616,619.910912
0000000173,1,1686184180233810200,0.03584,0.042496,0.436992,56.472832,581.687808,603.750144
0000000226,1,1686184180321332700,0.036352,0.037632,0.868352,133.213952,621.778176,647.53792
0000000174,1,1686184180334036500,0.033536,0.03456,0.34432,94.156544,648.586752,671.112192
0000000227,1,1686184180421773800,0.078336,0.079872,1.102336,112.438528,580.411904,608.089856
0000000175,1,1686184180434472000,0.047616,0.65024,0.954624,83.616256,646.049792,667.649792
0000000228,1,1686184180521846000,0.057344,0.058368,1.545728,151.83232,602.993152,624.035584
0000000176,1,1686184180537848800,0.02944,0.03072,0.4352,163.237888,731.655168,752.886016
0000000229,1,1686184180622232600,0.047872,0.049152,1.065472,150.540288,629.575424,651.839232
0000000177,1,1686184180634662000,0.04736,0.04864,0.399104,175.156736,656.619264,677.860096
0000000230,1,1686184180722603000,0.054784,0.072448,0.648448,88.381184,563.533312,585.667584
0000000178,1,1686184180734992600,0.04352,0.044544,0.399616,270.588416,659.949824,681.327104
0000000231,1,1686184180822537500,0.104704,0.114176,0.793344,187.076096,507.902464,530.109696
0000000179,1,1686184180835107800,0.090112,0.458752,4.836608,239.081728,631.206912,654.159104
0000000232,1,1686184180922836200,0.034304,0.035328,0.457472,153.757184,461.67936,484.498176
0000000233,1,1686184181022961200,0.07424,0.07552,0.616192,141.459968,436.587008,457.792
0000000234,1,1686184181123524000,0.063488,0.065024,0.876288,94.559232,425.305344,446.272768
0000000235,1,1686184181223473200,0.042496,0.045568,0.77824,82.731776,377.501696,398.542848
0000000236,1,1686184181323600400,0.042752,0.043776,0.438528,66.514176,282.291456,303.01056
0000000237,1,1686184181423862000,0.038144,0.039936,0.581888,126.647808,212.886016,236.779776
0000000238,1,1686184181529009200,0.31744,0.319488,0.987392,43.076608,156.73984,177.911296
0000000239,1,1686184181624086300,0.058112,0.146688,0.480512,30.1184,106.455808,127.484928
0000000240,1,1686184181724224300,0.03328,0.042496,0.440832,18.356736,80.00512,100.987648
0000000241,1,1686184181824347000,0.043008,0.06144,0.445184,201.234176,300.189952,323.913984
0000000242,1,1686184181928115200,0.047616,0.048896,0.43008,98.459648,198.58944,220.04352
0000000243,1,1686184182028098000,0.038144,0.039168,0.67968,46.249472,195.531264,217.304832
0000000244,1,1686184182128648700,0.033536,0.034816,0.723968,42.122496,145.006848,169.984512
0000000245,1,1686184182228795000,0.048128,0.049152,0.603136,63.565056,127.245312,148.133376
0000000246,1,1686184182329079300,0.039936,0.046848,0.464128,43.5008,115.063552,136.513024
0000000247,1,1686184182428996600,0.037376,0.038912,0.434432,28.38144,101.565696,124.03328
0000000300,1,1686184182519411500,0.041472,0.043008,0.900608,22.64448,137.451776,158.930944
0000000248,1,1686184182531086000,0.036096,0.037632,0.602368,258.520576,373.62688,396.18944
0000000301,1,1686184182619620400,0.068608,0.092416,0.652288,51.582208,128.04096,152.838656
0000000249,1,1686184182631257300,0.072704,0.075008,0.6784,163.80032,294.747136,316.131584
0000000302,1,1686184182719828200,0.06528,0.06656,1.011712,61.945344,207.529984,229.561088
0000000250,1,1686184182731620600,0.04736,0.04864,1.046272,64.08576,215.77344,236.961792
0000000303,1,1686184182819645200,0.02176,0.022272,0.456448,38.088448,182.649088,204.077824
0000000251,1,1686184182831314700,0.041728,0.0512,0.624384,38.463744,165.848064,187.254016
0000000304,1,1686184182919908400,0.11776,0.11904,0.587264,36.63872,192.793856,214.068224
0000000252,1,1686184182932040000,0.036608,0.037888,0.342528,32.650496,131.337728,152.334336
0000000305,1,1686184183020179500,0.071168,0.072448,0.68224,25.655808,108.646656,129.462528
0000000253,1,1686184183032214800,0.038912,0.049408,0.598016,50.497536,135.625216,156.527616
0000000306,1,1686184183120221000,0.025856,0.026368,0.39808,32.521216,96.903424,118.22976
0000000254,1,1686184183132446500,0.2304,0.260096,0.751616,49.160704,104.484352,125.517824
0000000307,1,1686184183220310000,0.034048,0.035072,0.356096,228.71808,305.467904,327.460608
0000000255,1,1686184183232513800,0.029696,0.030464,0.518656,16.526592,74.8736,96.14336
0000000308,1,1686184183320374300,0.049152,0.056832,0.482304,134.844416,290.50496,311.427328
0000000256,1,1686184183332615200,0.067584,0.088064,0.593408,205.259264,336.035328,357.017856
0000000309,1,1686184183420547300,0.042496,0.044544,0.604416,34.898944,116.59776,137.816576
0000000257,1,1686184183432672300,0.05632,0.065536,0.524288,110.042112,237.80736,258.81344
0000000310,1,1686184183520593400,0.069376,0.071168,0.623872,48.932096,140.663552,162.597632
0000000258,1,1686184183533051100,0.05632,0.058112,0.683008,44.24576,193.9264,214.825728
0000000311,1,1686184183621253400,0.03712,0.044288,0.863744,59.981824,140.199424,161.167616
0000000259,1,1686184183632862000,0.026112,0.026624,0.305408,55.472896,129.001216,149.769984
0000000312,1,1686184183721692400,0.027392,0.027904,0.383744,54.017024,125.350656,146.209792
0000000260,1,1686184183733529000,0.045568,0.046592,0.621312,47.464704,114.045184,134.941952
0000000313,1,1686184183821802800,0.037888,0.039168,0.431104,41.658624,109.081344,130.034176
0000000261,1,1686184183833675300,0.034048,0.035328,0.429312,31.50336,103.929856,124.868096
0000000314,1,1686184183921903600,0.039424,0.058112,0.483584,25.942784,96.66304,117.724672
0000000262,1,1686184183933896400,0.023808,0.024832,0.420608,16.959232,85.641472,106.623744
0000000315,1,1686184184021906000,0.047872,0.055552,0.408832,249.7792,448.54272,470.015744
0000000263,1,1686184184033878500,0.036864,0.045056,0.475648,233.637888,359.883776,380.87552
0000000316,1,1686184184122084600,0.057344,0.07296,0.606464,154.855424,460.237824,486.289152
0000000264,1,1686184184134334500,0.050688,0.051712,1.221376,139.99488,287.625472,308.547072
0000000317,1,1686184184222245400,0.062208,0.076288,0.96896,54.175744,295.810048,316.85504
0000000265,1,1686184184234927000,0.028928,0.029952,0.338944,44.704768,419.560448,440.672768
0000000318,1,1686184184322612700,0.055808,0.057088,0.345856,35.176448,621.630464,642.589952
0000000266,1,1686184184335065600,0.0384,0.039936,0.377344,101.25312,919.212288,940.413184
0000000319,1,1686184184422808300,0.051968,0.064512,0.521216,145.115904,1035.712,1057.529344
0000000267,1,1686184184435141600,0.02944,0.03072,0.404992,28.182016,503.865088,525.237248
0000000320,1,1686184184523230700,0.027904,0.028672,0.691712,122.278144,1039.981056,1061.610496
0000000268,1,1686184184535380500,0.347136,0.35456,2.148096,173.697024,1106.046464,1127.268352
0000000321,1,1686184184623147800,0.038912,0.039936,0.493056,99.574272,1014.737408,1036.864512
0000000269,1,1686184184652324900,0.256256,0.26624,2.751744,144.161024,1148.391936,1169.602816
0000000322,1,1686184184723189200,0.03584,0.037376,0.360192,129.990912,1209.300224,1231.057152
0000000270,1,1686184184736514300,0.035328,0.036608,0.47488,148.984832,1223.617536,1247.039488
0000000323,1,1686184184823746000,0.035584,0.036608,1.10208,261.18656,1173.498624,1194.560768
0000000271,1,1686184184837226500,0.0384,0.039936,0.396288,269.44768,1235.870208,1256.904192
0000000324,1,1686184184924040000,0.186368,0.193792,2.002944,376.561152,1132.962048,1158.470656
0000000272,1,1686184184937563100,0.037632,0.038656,0.438272,505.020672,1288.52608,1309.803776
0000000325,1,1686184185024167000,0.038144,0.039168,0.472832,344.233216,1066.1184,1088.132608
0000000273,1,1686184185037746700,0.043776,0.045056,0.987904,429.495808,1200.38144,1221.466368
0000000326,1,1686184185124186000,0.029696,0.03072,0.342528,294.764032,1042.82368,1064.722432
0000000274,1,1686184185140217900,0.1728,0.180224,4.768768,327.9168,1077.108992,1098.098944
0000000327,1,1686184185224905500,0.045824,0.047104,0.589824,264.51584,966.990592,989.508352
0000000275,1,1686184185240515300,0.163584,0.171008,0.489728,233.852416,997.693952,1018.51648
0000000328,1,1686184185326391600,0.039936,0.041472,0.709888,179.273216,874.831872,896.25344
0000000276,1,1686184185341386800,0.035328,0.036352,0.523008,195.457024,905.1584,926.90176
0000000329,1,1686184185428254000,0.044032,0.045312,0.418304,135.5904,819.936,840.841984
0000000277,1,1686184185441385200,0.0448,0.04608,0.494592,109.367552,812.064256,836.266752
0000000330,1,1686184185526723000,0.027136,0.027648,0.266752,179.82976,776.378368,798.912
0000000278,1,1686184185542205400,0.032256,0.033024,0.410368,178.228736,767.453184,788.541696
0000000331,1,1686184185626863600,0.105728,0.113408,0.381952,238.036736,694.5984,716.188416
0000000279,1,1686184185642239000,0.03968,0.040448,0.466176,238.170624,724.787456,751.952896
0000000332,1,1686184185726941000,0.045312,0.047104,0.671488,254.440704,629.472256,653.328896
0000000333,1,1686184185826985700,0.040192,0.041472,0.553472,181.7216,512.999168,534.146048
0000000334,1,1686184185927255800,0.05888,0.059904,0.590848,156.813824,465.970688,487.891456
0000000335,1,1686184186027198700,0.02816,0.029184,0.455168,78.88256,352.338432,373.815808
0000000336,1,1686184186127328500,0.039936,0.047104,0.438016,118.758656,293.553152,314.461696
0000000337,1,1686184186227455500,0.168704,0.176128,0.62976,55.797504,192.336896,213.138176
0000000338,1,1686184186327577300,0.03072,0.031488,0.463104,44.45184,111.951104,133.158656
0000000339,1,1686184186427680500,0.03584,0.043008,0.430336,25.466624,80.583424,101.819392
0000000340,1,1686184186527771600,0.028928,0.029696,1.287424,204.754432,278.9504,299.85152
0000000341,1,1686184186627872800,0.068096,0.069376,0.441088,105.4464,192.496384,213.535232
0000000342,1,1686184186728355800,0.03456,0.035584,0.413696,20.5184,122.469632,148.36864
0000000343,1,1686184186828432000,0.02688,0.027648,0.381184,27.889664,93.117184,114.141952
0000000344,1,1686184186928528000,0.027392,0.035584,0.444672,217.062144,289.4784,311.337472
0000000345,1,1686184187028696800,0.035584,0.038656,0.452096,122.868736,222.731008,243.837952
0000000346,1,1686184187128987600,0.060416,0.073728,0.66176,22.312704,97.349632,118.240256
0000000347,1,1686184187229116200,0.037632,0.038912,0.4352,33.440512,91.168512,112.11392
0000000348,1,1686184187329335800,0.02304,0.024064,0.339456,215.468544,284.412928,305.82016
0000000349,1,1686184187429475600,0.0448,0.056064,0.390656,116.238336,194.42176,215.6928
0000000350,1,1686184187529518800,0.041728,0.050176,0.380672,20.096768,114.673152,135.70176
0000000351,1,1686184187630245000,0.029696,0.03072,0.306432,26.197248,86.224128,107.187712
0000000352,1,1686184187730955800,0.033792,0.034304,0.52864,214.7008,283.641088,304.398848
0000000353,1,1686184187831178500,0.059392,0.071936,0.513792,114.230528,196.357632,217.632512
0000000354,1,1686184187931242800,0.051968,0.062208,0.452352,19.457792,115.262208,136.080384
0000000355,1,1686184188031304000,0.372736,0.37376,0.639744,27.170048,88.4352,109.636864
0000000356,1,1686184188131400200,0.04608,0.056064,0.448512,219.595264,292.502784,321.507584
0000000357,1,1686184188231551500,0.055808,0.06528,0.671744,120.065024,206.694656,227.81056
0000000358,1,1686184188331539700,0.037632,0.045312,2.468608,23.336448,167.281408,188.456192
0000000359,1,1686184188432568800,0.033024,0.034048,0.45824,23.570176,106.222592,131.58784
0000000360,1,1686184188532662000,0.048128,0.049408,0.875008,29.122048,151.248128,172.254976
0000000361,1,1686184188632876300,0.284416,0.285952,0.799488,91.657984,184.696064,205.714432
0000000362,1,1686184188732840000,0.039424,0.041216,2.351616,43.174656,157.699584,178.941184
0000000363,1,1686184188832797700,0.02816,0.029184,0.38656,73.869056,208.965632,231.417856
0000000364,1,1686184188932931300,0.126208,0.127488,0.415488,28.40576,199.883008,222.14528
