gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000135,1,1686183788296448300,0.028928,0.02816,0.402432,29.737216,99.230208,120.283392
0000000136,1,1686183788396519000,0.056576,0.055552,0.48512,240.57856,386.88768,408.753408
0000000137,1,1686183788496710000,0.037632,0.036608,0.436736,144.620032,285.815552,306.701568
0000000138,1,1686183788596897300,0.05376,0.052736,0.577792,45.271552,278.090496,299.004928
0000000139,1,1686183788696990500,0.050176,0.048896,2.385408,138.429952,277.211648,298.018048
0000000140,1,1686183788797000700,0.068352,0.067328,0.412416,61.656832,188.341248,209.421568
0000000141,1,1686183788896994800,0.03968,0.0384,0.448256,89.2864,377.341952,398.505728
0000000142,1,1686183788997066500,0.032256,0.027136,0.397824,238.251776,416.94208,439.727872
0000000143,1,1686183789097292500,0.034304,0.033536,0.58496,139.166464,343.927552,365.010176
0000000144,1,1686183789197305300,0.059904,0.047104,0.722432,38.70208,255.099648,277.373952
0000000145,1,1686183789298030000,0.112384,0.110848,0.58752,45.633024,457.350144,480.296448
0000000146,1,1686183789398063400,0.049408,0.048384,0.755456,60.886784,398.389504,419.6416
0000000147,1,1686183789498033700,0.04864,0.041216,0.862208,209.113088,350.221824,372.85888
0000000148,1,1686183789598117000,0.042752,0.041984,0.55296,116.041728,264.52352,287.416832
0000000149,1,1686183789698567200,0.674304,0.672512,1.103104,33.120256,169.644288,191.61984
0000000150,1,1686183789798647800,0.03456,0.033536,0.39168,71.809536,168.66944,189.449216
0000000151,1,1686183789899012400,0.38656,0.368384,8.231424,87.235584,192.585472,213.719552
0000000152,1,1686183789999422200,0.032256,0.031232,0.392704,46.970112,133.633792,154.58688
0000000153,1,1686183790099709200,0.052224,0.04224,0.480512,51.27168,146.614016,168.885248
0000000154,1,1686183790199764000,0.054528,0.04736,0.8832,66.282496,142.162944,163.59936
0000000155,1,1686183790299836000,0.25728,0.248576,0.777216,65.728768,163.586048,184.703232
0000000200,1,1686183790346342000,0.06912,0.068608,0.688384,20.481536,103.228416,126.79424
0000000156,1,1686183790399937000,0.089088,0.087552,0.573184,83.847936,239.99872,263.001088
0000000201,1,1686183790446514200,0.071424,0.070144,1.181952,30.97728,146.685696,167.95008
0000000157,1,1686183790500041700,0.060672,0.059648,0.806656,52.940544,277.785088,298.87744
0000000202,1,1686183790546581500,0.047616,0.046336,0.451328,124.010752,279.386112,300.523008
0000000158,1,1686183790600275000,0.133632,0.132096,0.615424,107.432448,296.558848,317.640192
0000000203,1,1686183790647209500,0.076032,0.074752,1.587968,79.864576,352.77568,374.176768
0000000159,1,1686183790700348400,0.052736,0.051456,1.495552,69.561856,257.024256,282.597632
0000000204,1,1686183790747051500,0.06144,0.06016,2.566912,129.801216,287.625216,314.972416
0000000205,1,1686183790847025400,0.041728,0.040192,0.689408,55.607552,214.481408,240.372736
0000000206,1,1686183790947398100,0.035328,0.034304,0.361216,90.295808,180.91648,202.86848
0000000207,1,1686183791047680800,0.124416,0.12288,0.966656,41.927936,127.928832,149.577216
0000000208,1,1686183791148346600,0.032512,0.031232,0.339968,37.255936,86.673664,107.355392
0000000209,1,1686183791248473600,0.02944,0.027392,0.381184,211.26016,294.793984,318.285056
0000000210,1,1686183791349050600,0.05248,0.043264,2.126848,116.094464,199.115264,220.109568
0000000211,1,1686183791449141500,0.059648,0.048128,0.679168,27.952896,117.312,138.401024
0000000212,1,1686183791549449500,0.030464,0.029696,0.335872,30.339328,87.394048,108.342784
0000000213,1,1686183791649660700,0.05376,0.04608,0.485888,215.765248,291.646464,313.15712
0000000214,1,1686183791749676800,0.051712,0.0448,0.517632,122.95168,202.169856,223.935488
0000000215,1,1686183791850087000,0.033536,0.032,0.351232,22.94016,132.471808,162.91456
0000000216,1,1686183791950966500,0.032768,0.031744,0.417792,42.985216,112.613376,133.590272
0000000217,1,1686183792052056600,0.075776,0.06784,0.555776,22.173696,77.943296,98.789632
0000000218,1,1686183792151931400,0.069632,0.060416,0.727552,215.794176,386.97728,407.949056
0000000219,1,1686183792252082200,0.026112,0.0256,0.380928,147.62496,327.510784,348.339456
0000000220,1,1686183792352496600,0.290048,0.2816,0.656384,55.433472,238.880768,260.011008
0000000221,1,1686183792453052400,0.028416,0.027648,0.753408,47.17184,175.953408,196.922112
0000000222,1,1686183792553260500,0.04352,0.042496,4.433664,41.568256,114.057728,135.603968
0000000223,1,1686183792653886200,0.04224,0.04096,6.911488,38.902016,139.67616,162.422784
0000000224,1,1686183792754731300,1.122304,1.120256,1.842688,59.021824,116.956928,138.01728
0000000225,1,1686183792854226200,0.050944,0.042752,0.54272,28.292352,87.332352,108.087552
0000000226,1,1686183792954253000,0.045312,0.037888,0.468224,274.754816,371.214336,392.166912
0000000227,1,1686183793054726400,0.161792,0.154624,0.5312,184.820736,307.13728,328.210432
0000000228,1,1686183793154895000,0.170752,0.161024,2.34368,88.71552,215.805952,236.658688
0000000229,1,1686183793254899500,0.044032,0.043008,0.6592,31.696384,157.932288,179.127808
0000000230,1,1686183793358854000,0.039424,0.038144,4.040704,37.351424,96.779008,117.812224
0000000231,1,1686183793458491400,0.028672,0.027648,0.327424,299.726848,556.70144,582.039296
0000000232,1,1686183793558668800,0.037888,0.036352,0.644864,202.747136,465.06752,487.848448
0000000233,1,1686183793658734300,0.050688,0.044288,0.406528,107.100672,400.71168,422.435584
0000000234,1,1686183793762978600,0.029952,0.029184,0.314368,109.202432,408.4096,429.677056
0000000235,1,1686183793860829200,0.041984,0.04096,3.15136,82.707712,306.948608,333.686784
0000000236,1,1686183793964239400,0.036608,0.03584,0.824064,58.72,257.681408,278.83264
0000000237,1,1686183794065617400,0.04608,0.045056,0.644864,55.978752,233.97376,257.558784
0000000238,1,1686183794167945000,0.376832,0.375808,0.803328,45.590784,267.463168,289.523968
0000000239,1,1686183794267107800,0.254208,0.246528,1.37856,99.248896,247.649536,269.525504
0000000240,1,1686183794368976000,0.030208,0.02944,0.41088,62.53696,260.923392,283.236096
0000000241,1,1686183794469508000,0.169984,0.16896,7.67744,74.761984,296.451584,317.646592
0000000242,1,1686183794569364200,0.059136,0.0576,1.296384,119.96288,254.404864,277.689088
0000000243,1,1686183794669542400,0.0448,0.043776,0.538624,39.105024,169.189888,193.302016
0000000244,1,1686183794770662100,0.040448,0.039424,0.342016,73.895936,150.886912,171.746304
0000000300,1,1686183794790668500,0.069888,0.068608,0.65408,33.917696,124.836096,154.709248
0000000245,1,1686183794871521800,0.044032,0.042752,4.8,66.407168,147.969792,168.84096
0000000301,1,1686183794890803200,0.058112,0.05632,0.474368,47.400192,119.657216,141.076224
0000000246,1,1686183794971301600,0.035328,0.034304,0.7424,68.931328,138.860544,159.835136
0000000302,1,1686183794990898000,0.224768,0.216576,0.692736,51.588864,122.261504,143.521792
0000000247,1,1686183795071339500,0.037376,0.036096,1.003264,54.495488,119.608576,140.47232
0000000303,1,1686183795091032600,0.043008,0.041984,0.884992,37.332992,105.746432,126.772736
0000000248,1,1686183795171563800,0.087296,0.076544,0.452608,31.315968,83.085056,103.936512
0000000304,1,1686183795193390800,0.038144,0.036608,0.56704,225.048064,346.096896,367.987712
0000000249,1,1686183795271613700,0.034304,0.03328,0.430592,232.410624,390.557696,411.500032
0000000305,1,1686183795293423400,0.050176,0.043264,0.420352,135.691008,282.150656,303.845632
0000000250,1,1686183795371773400,0.069376,0.06272,0.53632,136.093952,301.075712,322.1568
0000000306,1,1686183795393511700,0.045056,0.039168,0.459264,37.070336,252.720384,274.381568
0000000251,1,1686183795472554200,0.047616,0.047104,0.41472,37.527552,353.836544,374.787328
0000000307,1,1686183795493632800,0.049408,0.046848,0.626176,89.521664,252.759808,274.026496
0000000252,1,1686183795572708900,0.04864,0.041472,0.429824,145.441792,354.807296,375.72736
0000000308,1,1686183795594545200,0.039424,0.038144,1.348096,61.6896,253.032192,274.645504
0000000253,1,1686183795672779300,0.030464,0.02944,0.350976,84.116224,361.321728,382.520576
0000000309,1,1686183795694734800,0.272128,0.264448,2.230016,58.81984,240.79232,263.828736
0000000254,1,1686183795773118700,0.049664,0.040448,0.429568,105.336064,321.31712,342.217984
0000000310,1,1686183795794780700,0.056064,0.054784,0.5824,64.305152,277.992448,299.016704
0000000255,1,1686183795873225000,0.047104,0.041472,0.400896,58.00704,357.018624,378.010112
0000000311,1,1686183795894892300,0.041472,0.040448,0.445952,47.362048,265.0048,286.980096
0000000256,1,1686183795973399600,0.0448,0.04352,0.43264,119.646464,364.740096,386.28992
0000000312,1,1686183795995023000,0.036096,0.035072,0.407808,69.529088,221.852928,242.968576
0000000257,1,1686183796073522000,0.210688,0.177664,1.370368,72.397056,276.41088,298.12096
0000000313,1,1686183796097369300,0.248064,0.246272,0.68992,65.480192,273.44896,295.331328
0000000258,1,1686183796173533200,0.030464,0.02944,0.608256,33.592064,241.477376,262.583296
0000000314,1,1686183796196708600,0.061952,0.060416,0.382464,79.867904,293.262592,316.463616
0000000259,1,1686183796273717800,0.033024,0.031488,0.40064,32.835584,190.765824,212.031488
0000000315,1,1686183796296826400,0.043264,0.041984,0.821504,117.806592,215.240192,236.433408
0000000316,1,1686183796396850700,0.072448,0.064256,0.55552,39.66208,143.955968,164.799744
0000000317,1,1686183796496971300,0.0512,0.040448,0.400128,30.51264,81.395712,104.703232
0000000318,1,1686183796597136000,0.073984,0.072704,1.391616,203.810304,309.01504,329.845504
0000000319,1,1686183796697065700,0.041472,0.040448,0.411648,104.190976,192.97792,214.406656
0000000320,1,1686183796797307100,0.108032,0.106496,2.875136,24.65792,135.045632,156.762368
0000000321,1,1686183796897630500,0.028928,0.02816,1.830912,22.038016,76.75264,97.96352
0000000322,1,1686183796997701400,0.046848,0.032256,0.419584,206.336512,332.561664,353.479168
0000000323,1,1686183797097845000,0.03712,0.030208,0.371968,106.273024,203.3344,225.653504
0000000324,1,1686183797197944600,0.045056,0.043776,2.043136,19.373056,152.494336,173.347072
0000000325,1,1686183797298072000,0.035584,0.034816,0.367104,51.767808,343.923456,364.946432
0000000326,1,1686183797398167300,0.042496,0.035584,0.511232,195.362048,296.9472,317.87136
0000000327,1,1686183797498398500,0.086528,0.084992,0.517888,95.961856,198.121472,219.12448
0000000328,1,1686183797598737200,0.035072,0.027648,0.488448,38.06976,106.99392,128.06784
0000000329,1,1686183797699099400,0.036864,0.035584,0.592128,18.137344,77.123072,99.060224
0000000330,1,1686183797799172400,0.06016,0.051712,0.58112,204.895232,297.71264,318.802944
0000000331,1,1686183797899311900,0.044544,0.03712,0.395008,105.496064,202.72896,223.65696
0000000332,1,1686183798000060400,0.049664,0.041472,0.75648,19.470848,131.177984,152.304896
0000000333,1,1686183798100068900,0.044288,0.043264,0.765184,42.194176,95.357696,116.253952
0000000334,1,1686183798200137000,0.04608,0.0448,0.442112,225.635584,303.655424,327.451392
0000000335,1,1686183798300295400,0.070912,0.063488,0.51456,130.434304,227.969792,257.360128
0000000336,1,1686183798400502300,0.055552,0.05376,0.864256,30.936576,193.420032,221.211392
0000000337,1,1686183798500855000,0.04736,0.04608,0.449024,52.736768,264.568064,287.053568
0000000338,1,1686183798605005800,0.045824,0.044544,1.177856,34.387456,193.864704,214.825472
0000000339,1,1686183798701634800,0.04736,0.046336,0.470272,32.972288,128.55936,150.368256
0000000340,1,1686183798802161700,0.06656,0.06528,0.505088,40.031744,96.381184,117.53984
0000000341,1,1686183798902761700,0.033024,0.031744,0.917248,229.393664,318.10816,340.836608
0000000342,1,1686183799002908000,0.047104,0.045568,0.815104,131.482624,217.300992,238.212608
0000000343,1,1686183799103020300,0.060928,0.054272,0.622848,31.969536,157.893632,178.979072
0000000344,1,1686183799203141600,0.04096,0.039936,0.7552,33.257216,325.826048,346.939392
0000000345,1,1686183799303222000,0.041472,0.031744,0.406016,196.601088,284.6464,307.537152
0000000400,1,1686183799401355000,0.1664,0.163072,1.342464,17.703168,93.94048,115.4112
0000000346,1,1686183799403418000,0.061952,0.059904,0.460544,98.982656,192.81152,214.180608
0000000401,1,1686183799501724000,0.773632,0.7616,1.817088,220.455936,289.987072,311.296
0000000347,1,1686183799503435000,0.035584,0.03456,0.318208,40.947712,107.137536,128.75264
0000000402,1,1686183799601737000,0.038912,0.037888,0.525056,124.241664,199.02592,220.049664
0000000348,1,1686183799603497000,0.036608,0.03072,0.494336,20.586752,72.864256,93.788928
0000000403,1,1686183799701825300,0.049152,0.04736,0.376832,25.89184,125.350144,146.5088
0000000349,1,1686183799703587600,0.031744,0.03072,0.577792,213.787648,333.129728,354.44864
0000000404,1,1686183799802569000,0.061696,0.052736,0.678656,36.2624,109.224192,130.533376
0000000350,1,1686183799803782000,0.049664,0.048128,0.542464,125.489408,265.870848,287.107072
0000000405,1,1686183799902696700,0.04864,0.04736,0.379136,44.425472,134.524928,155.716608
0000000351,1,1686183799903820500,0.05248,0.044288,0.480768,42.903808,241.169408,262.210304
0000000406,1,1686183800002859300,0.068096,0.067072,0.910336,80.586496,207.791104,231.839744
0000000352,1,1686183800004052500,0.18176,0.124672,3.470848,79.678976,204.428288,228.044032
0000000407,1,1686183800102862300,0.040192,0.038656,2.249728,43.072,199.157248,220.00256
0000000353,1,1686183800104083000,0.04224,0.033536,1.198592,56.35328,167.27936,188.239104
0000000408,1,1686183800202978000,0.041216,0.040192,0.592896,40.847872,233.627136,254.649856
0000000354,1,1686183800204313600,0.079616,0.077824,0.44928,84.27392,226.794752,247.603968
0000000409,1,1686183800303018800,0.04224,0.04096,1.469696,71.148032,195.829248,216.721152
0000000355,1,1686183800304305000,0.03712,0.03584,0.69376,38.028032,191.748864,212.96512
0000000410,1,1686183800403080700,0.051968,0.042496,0.972032,62.015232,136.082944,157.443584
0000000356,1,1686183800404363500,0.025856,0.025344,0.475136,63.988992,455.350016,476.57728
0000000411,1,1686183800503552500,0.035584,0.027392,0.620288,51.109376,130.151168,153.320704
0000000357,1,1686183800505386200,0.023296,0.022272,0.343552,269.183488,458.835712,479.942144
0000000412,1,1686183800603684400,0.042496,0.04096,0.887552,43.625728,154.470912,175.45472
0000000358,1,1686183800605560600,0.031232,0.029696,0.485376,176.788736,556.184576,577.59616
0000000413,1,1686183800703845400,0.498176,0.495872,1.078528,89.683712,287.31264,309.381376
0000000359,1,1686183800705672000,0.025856,0.024832,0.362752,76.777728,449.201408,470.214656
0000000414,1,1686183800805006000,0.300288,0.291072,1.585152,84.005376,359.249664,380.312832
0000000415,1,1686183800904970000,0.037888,0.036352,0.4096,155.780096,333.964288,356.806144
0000000416,1,1686183801005229600,0.036608,0.035584,5.301248,95.645184,276.923392,298.302208
0000000417,1,1686183801105791200,0.038912,0.037888,2.75072,64.692224,202.879744,224.892928
0000000418,1,1686183801206346200,0.036864,0.035584,0.507136,84.631552,158.20288,179.297536
0000000419,1,1686183801306314800,0.046592,0.045056,0.325376,32.481536,92.0704,113.003776
0000000420,1,1686183801406404000,0.059136,0.039168,0.484864,223.33568,302.287616,323.43936
0000000421,1,1686183801506540300,0.043008,0.034048,0.484352,124.296448,259.608064,280.511232
0000000422,1,1686183801606658800,0.045824,0.044288,0.586752,24.361216,108.92288,129.823488
0000000423,1,1686183801706999800,0.043264,0.041984,0.455424,28.335872,87.635456,109.1392
0000000424,1,1686183801807230000,0.040192,0.035072,1.015296,220.674048,345.443328,366.685952
0000000425,1,1686183801907360300,0.059136,0.047872,0.473088,121.146112,232.297216,253.481472
0000000426,1,1686183802007440000,0.03072,0.029696,0.412928,25.465344,174.424832,196.322048
0000000427,1,1686183802107591200,0.03968,0.0384,2.299136,47.731456,329.3824,350.543616
0000000428,1,1686183802207626500,0.043776,0.034816,0.499456,203.428096,297.475328,318.318848
0000000429,1,1686183802307820800,0.06016,0.049152,0.691968,103.648256,199.0208,219.67104
0000000430,1,1686183802407891700,0.035328,0.034304,2.43072,16.57472,99.941632,120.76544
0000000431,1,1686183802508123600,0.027648,0.026624,0.351488,240.862976,350.176,371.1552
0000000432,1,1686183802609163300,0.04736,0.04608,0.465152,143.393792,266.242048,287.22944
0000000433,1,1686183802709289000,0.049408,0.048128,0.566016,46.226944,204.235008,225.082368
0000000434,1,1686183802809314300,0.064,0.051968,2.182144,76.105984,140.07296,161.202176
0000000435,1,1686183802909352700,0.029952,0.028672,0.324096,18.152704,70.542336,92.419328
0000000436,1,1686183803009414100,0.03584,0.028928,0.366592,207.034624,310.875392,332.237824
0000000437,1,1686183803109631700,0.049664,0.048128,0.413184,110.096384,227.919104,249.632
0000000438,1,1686183803210192100,0.036608,0.035328,0.847104,49.472768,162.211584,183.350272
0000000439,1,1686183803309798100,0.059392,0.052736,0.442112,33.754368,359.867904,381.644032
0000000440,1,1686183803409849000,0.042496,0.041216,0.409088,217.784832,349.765632,371.902208
0000000441,1,1686183803509990400,0.049664,0.048128,0.444928,121.240064,280.562688,302.267392
0000000442,1,1686183803610109700,0.033536,0.032512,1.575936,36.060416,184.847104,205.691392
0000000443,1,1686183803710370300,0.03968,0.0384,0.516608,74.203392,147.259136,168.499968
0000000444,1,1686183803810248200,0.209408,0.144128,4.256256,64.293888,127.232512,148.096256
0000000445,1,1686183803910390300,0.037888,0.036864,0.385792,38.054144,92.636928,113.459712
0000000446,1,1686183804010505000,0.042752,0.035584,0.458752,228.827392,366.05184,387.219712
0000000447,1,1686183804110664400,0.068864,0.044544,0.600064,121.279488,216.61312,237.620224
0000000448,1,1686183804211106800,0.055552,0.0448,0.770304,25.820928,124.24064,146.127104
0000000449,1,1686183804311313400,0.132864,0.131328,0.969216,32.584192,94.662656,115.46752
0000000450,1,1686183804411445200,0.05248,0.027392,0.416,254.65984,363.908864,384.853248
0000000451,1,1686183804512234000,0.058112,0.046336,0.49536,159.115776,293.963776,315.222784
0000000452,1,1686183804612353300,0.049664,0.048384,2.620928,61.075456,269.89184,290.806528
0000000453,1,1686183804712416300,0.039424,0.038144,0.331776,105.420288,262.956288,284.025088
0000000454,1,1686183804812536800,0.050176,0.04864,0.378368,36.092416,203.086592,224.1664
0000000455,1,1686183804912636700,0.039424,0.0384,0.44032,60.026112,183.583232,204.845568
0000000456,1,1686183805012692000,0.03328,0.032,0.420608,36.308992,135.584,156.458496
0000000457,1,1686183805112913200,0.068608,0.066816,0.474112,55.38048,161.827328,182.979072
0000000458,1,1686183805212924700,0.079616,0.078336,0.471808,81.23904,196.928256,217.931008
0000000459,1,1686183805313155800,0.037632,0.036608,0.475904,52.230656,162.829824,184.12032
0000000500,1,1686183805696098000,0.104192,0.1024,0.809216,25.023232,138.38976,159.958272
0000000501,1,1686183805795937300,0.366336,0.364288,0.910336,50.755584,116.706304,138.177536
0000000502,1,1686183805896073700,0.041728,0.040192,0.453888,31.540224,99.768832,120.932352
0000000503,1,1686183805996108300,0.022784,0.022272,0.3712,226.81472,307.738368,333.336832
0000000504,1,1686183806096224300,0.05376,0.046848,0.552192,131.960064,215.624704,237.008128
0000000505,1,1686183806196279000,0.04608,0.0448,0.512768,33.109504,154.785024,175.772928
