gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000703,1,1686182837104199400,0.045568,0.044544,0.393728,18.732544,118.941184,140.604672
0000000704,1,1686182837204724500,0.037888,0.037376,0.38912,30.00064,85.831168,106.5856
0000000705,1,1686182837304823600,0.048384,0.038656,0.470016,214.14656,291.529216,312.712448
0000000706,1,1686182837404903000,0.049664,0.042752,0.568832,116.3264,221.662208,242.530048
0000000707,1,1686182837505519600,0.044288,0.034304,0.395264,19.864064,156.009216,177.048576
0000000708,1,1686182837605736000,0.078336,0.069632,1.329152,43.554048,102.008832,123.0336
0000000709,1,1686182837706749700,0.045312,0.043776,0.59264,254.471424,362.51392,383.517184
0000000710,1,1686182837806965200,0.069376,0.067584,0.621824,155.17696,267.783424,288.909568
0000000711,1,1686182837907158800,0.077056,0.075008,0.66816,55.11296,246.379008,268.27392
0000000712,1,1686182838007988700,0.050432,0.048896,1.15968,101.609984,234.41792,256.448256
0000000713,1,1686182838108182000,0.043264,0.04224,0.538624,33.570048,162.539008,183.600128
0000000714,1,1686182838208289500,0.054016,0.052992,0.654592,60.604416,137.913856,159.130624
0000000715,1,1686182838308400000,0.059392,0.058112,1.315328,58.327552,148.349696,170.186752
0000000716,1,1686182838409274400,0.047104,0.045824,0.57856,68.48768,148.875008,169.728256
0000000717,1,1686182838509473000,0.041728,0.035584,0.443136,67.268352,145.795072,167.298816
0000000718,1,1686182838610103800,0.036096,0.030976,0.424192,71.170048,219.714816,241.327104
0000000719,1,1686182838710041900,0.917248,0.908032,1.453568,167.603456,310.416384,332.177152
0000000800,1,1686182841294045700,0.065536,0.05888,0.660224,15.497472,66.682624,88.244224
0000000801,1,1686182841394151700,0.135936,0.106752,0.511232,192.450048,281.207552,304.800256
0000000802,1,1686182841494217700,0.041216,0.040192,0.453376,92.859136,183.662336,204.903936
0000000803,1,1686182841594433000,0.03584,0.034816,0.466432,34.99904,137.772288,158.68928
0000000804,1,1686182841694510000,0.064512,0.050432,0.617472,48.635392,110.122752,131.811328
0000000805,1,1686182841794652400,0.056832,0.0448,0.539904,22.043904,84.177152,105.80864
0000000806,1,1686182841895371000,0.041728,0.040448,0.560896,203.02976,283.062528,304.879104
0000000807,1,1686182841995325700,0.040448,0.033024,0.420608,103.789312,190.753536,211.776256
0000000808,1,1686182842095691300,0.038144,0.035584,0.858112,16.27904,116.72064,137.74592
0000000809,1,1686182842195902700,0.039936,0.038912,0.627456,29.276928,88.25216,109.179648
0000000810,1,1686182842296029400,0.032256,0.031232,0.371456,230.432768,353.725184,374.656256
0000000811,1,1686182842396129300,0.04352,0.036096,1.065984,130.251776,240.322816,261.300224
0000000812,1,1686182842496516400,0.041728,0.036096,0.476928,31.047424,216.233216,237.286144
0000000813,1,1686182842596704000,0.055552,0.054272,0.613632,76.045056,216.978432,238.315776
0000000814,1,1686182842696688000,0.048384,0.047616,0.426752,56.179712,196.968192,218.008576
0000000815,1,1686182842796848400,0.032256,0.031488,0.395264,50.40512,150.86848,172.029696
0000000816,1,1686182842897036800,0.041728,0.040448,1.889792,68.627968,153.758208,176.311808
0000000817,1,1686182842996989700,0.035328,0.034048,0.370944,74.088448,177.076736,198.311424
0000000818,1,1686182843097051600,0.042496,0.041216,0.97152,97.94944,208.521984,229.202432
0000000819,1,1686182843197066200,0.04608,0.036864,0.922624,45.448448,176.895744,198.358528
0000000900,1,1686182848144892000,0.054016,0.052736,1.071104,23.738624,84.514304,105.671424
0000000901,1,1686182848244994800,0.060672,0.059136,0.66816,203.426816,291.214592,312.86144
0000000902,1,1686182848345052400,0.039936,0.039168,0.7296,104.580352,202.400512,223.975168
0000000903,1,1686182848445524500,0.15488,0.153088,0.851968,14.6048,135.967488,158.071808
0000000904,1,1686182848545536000,0.045312,0.044288,0.454656,18.564096,76.862464,98.177536
0000000905,1,1686182848645620000,0.059648,0.045056,0.66688,200.35712,283.63776,305.320192
0000000906,1,1686182848745821400,0.04992,0.048128,0.598528,109.190656,193.596928,217.448704
0000000907,1,1686182848846036000,0.045824,0.0448,0.432384,32.601856,118.818816,140.771584
0000000908,1,1686182848946525000,0.054784,0.035072,0.540928,27.617792,80.773888,101.767424
0000000909,1,1686182849046649300,0.031744,0.029696,0.464384,227.289856,332.011264,353.46176
0000000910,1,1686182849146829800,0.041984,0.041216,0.737024,125.845248,234.183936,256.8384
0000000911,1,1686182849247119600,0.060416,0.049408,0.622336,27.686144,207.237376,228.165376
0000000912,1,1686182849347811800,0.048384,0.040704,0.470016,63.201792,161.532672,182.402816
0000000913,1,1686182849447699000,0.062976,0.061696,0.528384,31.959808,115.70944,136.779264
0000000914,1,1686182849547690500,0.047616,0.041472,0.500224,42.567168,128.950016,150.405888
0000000915,1,1686182849647822600,0.0448,0.043776,0.582912,49.859328,134.306048,155.904256
0000000916,1,1686182849747997000,0.071424,0.070144,2.130688,56.196352,140.61568,161.303296
0000000917,1,1686182849848031500,0.049664,0.048384,0.568064,60.09472,142.998272,164.342272
0000000918,1,1686182849948097800,0.038912,0.0384,0.468736,65.769472,146.680064,168.197632
0000000919,1,1686182850048195800,0.042496,0.041472,0.642048,65.938176,149.787904,170.984448
