gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000034,1,1686425070693621500,0.03712,0.036352,3.074048,213.158144,317.966848,339.002624
0000000120,1,1686425070924669700,0.044544,0.04352,0.495872,105.29152,400.89728,422.048
0000000035,1,1686425070993830400,0.033536,0.033024,0.440832,48.015872,364.746496,385.645056
0000000121,1,1686425071224949500,0.046848,0.045824,0.479488,105.848064,266.89664,288.092416
0000000036,1,1686425071294068700,0.043008,0.041984,0.444672,40.615936,205.94176,228.23808
0000000122,1,1686425071525046800,0.039168,0.037632,0.506112,204.796928,331.227392,352.461824
0000000037,1,1686425071594257200,0.042496,0.041728,0.558592,137.448192,266.362624,287.567616
0000000123,1,1686425071825260000,0.06272,0.06144,0.501504,52.62336,147.93344,169.022464
0000000038,1,1686425071894302000,0.040192,0.039168,0.38272,202.009856,305.2864,326.449664
0000000200,1,1686425072002114000,0.052224,0.0512,0.686848,27.630592,119.820544,141.251328
0000000124,1,1686425072125513200,0.039936,0.038656,0.793344,76.611328,196.820736,218.037504
0000000039,1,1686425072194495000,0.033792,0.032512,0.414976,22.706688,135.664128,156.881152
0000000201,1,1686425072302236000,0.080128,0.079104,0.561152,45.810432,132.925952,154.594816
0000000125,1,1686425072425737700,0.042496,0.041472,0.43008,130.769408,258.05056,279.137024
0000000040,1,1686425072494748000,0.039936,0.038912,0.441088,65.521664,191.185664,212.385536
0000000202,1,1686425072602419000,0.043264,0.042496,0.489472,71.254272,164.121088,186.346752
0000000126,1,1686425072725930800,0.039168,0.0384,0.454656,199.804928,332.225024,353.400576
0000000041,1,1686425072794954200,0.04352,0.042496,0.54912,129.400576,261.460992,282.765056
0000000203,1,1686425072902586000,0.030208,0.02944,0.486912,113.915392,237.532416,258.635264
0000000127,1,1686425073026081300,0.024576,0.024064,0.483328,72.1664,172.034816,193.004288
0000000042,1,1686425073095110100,0.059904,0.058624,0.459264,185.645056,317.327872,338.699008
0000000204,1,1686425073202653200,0.038656,0.037888,0.625664,182.16064,351.070464,371.932672
0000000128,1,1686425073326361600,0.051968,0.0512,0.590592,138.383872,277.671168,298.847232
0000000043,1,1686425073395357000,0.041984,0.041216,0.46208,60.154368,213.338112,234.458368
0000000205,1,1686425073502900700,0.039936,0.038912,0.434432,73.506816,173.430272,194.562816
0000000129,1,1686425073626319000,0.017664,0.017152,0.37632,210.466304,352.923136,374.174208
0000000044,1,1686425073695571000,0.082688,0.074496,0.408064,144.23424,289.97504,311.013632
0000000206,1,1686425073803065900,0.038912,0.037888,0.397056,113.454592,243.43296,264.605952
0000000130,1,1686425073926629600,0.057088,0.055808,0.498944,87.342336,177.36064,198.54464
0000000045,1,1686425073996296400,0.032,0.03072,0.500224,214.141696,304.03072,325.134592
0000000207,1,1686425074103281400,0.064,0.06272,0.502784,174.931712,322.161664,343.945472
0000000131,1,1686425074226692900,0.041216,0.040448,0.429312,115.930112,262.471936,283.722752
0000000046,1,1686425074296511000,0.032256,0.024576,0.506624,45.856256,192.228352,212.851456
0000000208,1,1686425074403502000,0.0384,0.03712,0.47104,44.595968,147.93088,169.017856
0000000132,1,1686425074526941200,0.041984,0.041216,0.406272,197.026048,344.439808,365.59488
0000000047,1,1686425074596756700,0.033792,0.032768,0.427776,128.918016,277.577216,298.75712
0000000209,1,1686425074703646700,0.035072,0.034048,0.502784,104.88704,218.00192,239.107584
0000000133,1,1686425074827086000,0.041728,0.040704,0.577536,66.928896,154.598144,175.868928
0000000048,1,1686425074896889300,0.047872,0.04608,0.453632,207.21664,368.263424,389.4912
0000000210,1,1686425075003830300,0.041728,0.03072,0.418048,166.437632,332.14336,353.252352
0000000134,1,1686425075127343900,0.03968,0.038656,0.471552,89.878528,241.673472,265.042432
0000000049,1,1686425075196969500,0.021504,0.021248,0.410112,99.974656,240.492288,261.763328
0000000211,1,1686425075303964700,0.051712,0.050176,0.663808,68.438016,169.2416,190.482432
0000000135,1,1686425075427585000,0.051968,0.050944,0.494848,178.997504,302.28352,323.596032
0000000050,1,1686425075497042200,0.0384,0.037888,0.470528,173.234944,298.394624,319.66336
0000000212,1,1686425075604074200,0.033536,0.032768,0.428544,109.586688,215.688704,236.785408
0000000136,1,1686425075727733000,0.040704,0.039936,0.395776,232.09344,324.288768,345.426944
0000000051,1,1686425075797253600,0.043008,0.041472,0.508928,222.812928,421.878272,443.100928
0000000213,1,1686425075904211700,0.039424,0.038656,0.508672,154.831872,366.117376,387.10144
0000000137,1,1686425076027932200,0.038656,0.037888,0.379904,65.788672,282.73408,303.633152
0000000052,1,1686425076097481200,0.040192,0.039168,0.612352,167.090944,296.381696,317.396736
0000000214,1,1686425076204512800,0.0384,0.037632,0.411136,104.526336,213.66016,234.717184
0000000138,1,1686425076328145700,0.051456,0.050432,0.51072,205.965056,291.716864,312.731392
0000000053,1,1686425076397527800,0.035584,0.034816,0.486144,227.911424,349.520896,370.77888
0000000215,1,1686425076504772600,0.081408,0.079872,0.621824,140.157952,253.594112,274.755072
0000000139,1,1686425076628797700,0.04096,0.040192,0.361472,222.996992,307.160064,328.217856
0000000054,1,1686425076697774300,0.045824,0.044288,0.510464,67.300352,167.6288,188.595712
0000000216,1,1686425076804957000,0.050176,0.048896,0.556544,190.489344,309.119232,330.424064
0000000140,1,1686425076929038800,0.0512,0.050432,0.556288,23.664384,138.130688,159.240448
0000000055,1,1686425076997986800,0.050432,0.04864,0.555264,102.36032,249.618944,270.591744
0000000217,1,1686425077104992300,0.040192,0.039168,0.410368,36.753408,166.61888,187.7696
0000000141,1,1686425077229278500,0.049408,0.048128,0.52864,80.896768,222.845184,243.979264
0000000300,1,1686425077292111000,0.031488,0.030976,0.700416,29.926144,160.650496,186.524416
0000000056,1,1686425077297998800,0.032256,0.03072,0.473344,184.418304,394.289664,415.539456
0000000218,1,1686425077405267500,0.047616,0.046592,0.668672,102.008832,340.896256,362.195712
0000000142,1,1686425077529513000,0.042496,0.041472,0.454144,217.645312,458.842624,480.068864
0000000301,1,1686425077592183600,0.038656,0.037632,0.508416,156.365568,396.735488,417.901568
0000000057,1,1686425077598269000,0.07296,0.07168,0.527872,151.233024,387.213056,408.445184
0000000219,1,1686425077705329200,0.04736,0.04608,2.738688,93.753856,288.301568,309.266944
0000000143,1,1686425077829697800,0.032,0.030208,0.511488,193.443072,359.983872,381.051392
0000000302,1,1686425077892413000,0.091648,0.090368,0.665088,132.767744,292.347904,313.300992
0000000058,1,1686425077898516200,0.07296,0.07168,0.642816,120.37376,267.62624,288.98176
0000000220,1,1686425078005390000,0.033024,0.031744,0.418048,217.417216,355.325952,376.380928
0000000144,1,1686425078130002700,0.038144,0.03712,0.55936,73.902336,201.014528,222.239744
0000000303,1,1686425078192639200,0.038912,0.037888,0.49152,253.468672,524.764416,547.05152
0000000059,1,1686425078198631700,0.030976,0.02944,0.519168,237.451264,513.969152,535.140352
0000000221,1,1686425078305586400,0.039936,0.038912,0.39936,98.599936,330.464768,351.555328
0000000145,1,1686425078430224000,0.045568,0.044544,0.447232,156.104448,350.82368,371.991552
0000000304,1,1686425078492844300,0.045824,0.0448,0.5568,92.864512,418.878208,439.89248
0000000060,1,1686425078498820400,0.027136,0.026624,0.462848,70.582784,403.239424,424.503808
0000000222,1,1686425078605810400,0.033792,0.032512,0.446464,71.900416,253.344768,274.553088
0000000146,1,1686425078730435800,0.04224,0.035072,0.50816,98.415616,243.373312,264.614144
0000000305,1,1686425078793027000,0.038144,0.03712,0.425472,147.505152,290.118656,312.0448
0000000061,1,1686425078798854000,0.035328,0.034048,0.393216,139.07584,284.01024,305.09952
0000000223,1,1686425078905896400,0.043776,0.03456,0.4672,179.741696,259.684864,280.701696
0000000147,1,1686425079030667300,0.032768,0.031232,0.441856,171.77472,265.966336,287.23456
0000000306,1,1686425079093706000,0.03072,0.029696,0.4736,222.889472,345.254656,366.384384
0000000062,1,1686425079099097600,0.035584,0.034304,0.433152,214.26048,342.865408,363.995136
0000000224,1,1686425079206084900,0.042752,0.041728,0.42112,193.393408,334.594048,355.765504
0000000148,1,1686425079330900200,0.243712,0.242944,0.549888,199.885568,368.359424,389.57952
0000000307,1,1686425079393948700,0.099584,0.093696,0.508928,89.522432,263.424768,284.85504
0000000063,1,1686425079399165200,0.030976,0.030208,0.489216,83.958528,259.597056,280.72064
0000000225,1,1686425079506180400,0.038912,0.038144,0.496896,88.924416,229.317376,250.595328
0000000149,1,1686425079631169000,0.041472,0.040704,0.539904,103.293696,184.784896,206.003456
0000000308,1,1686425079694120700,0.040448,0.03968,0.442112,197.189632,323.712768,344.856576
0000000064,1,1686425079699484200,0.032768,0.032,0.401152,196.14336,319.656448,340.838912
0000000226,1,1686425079806424300,0.039424,0.0384,0.443136,174.126336,360.843008,382.185984
0000000150,1,1686425079931354400,0.041216,0.040448,0.52864,146.578944,332.852736,354.093056
0000000309,1,1686425079994354200,0.043264,0.04224,0.656128,67.892224,261.60896,283.14112
0000000065,1,1686425079999559400,0.034816,0.034048,0.521216,75.186688,255.478528,276.289536
0000000227,1,1686425080106688000,0.0384,0.037376,0.506112,95.551488,227.542272,249.35296
0000000151,1,1686425080231617300,0.037376,0.036352,0.447744,56.770304,149.4528,170.696704
0000000310,1,1686425080294501000,0.036096,0.035072,0.49536,195.159296,339.195392,360.453888
0000000066,1,1686425080299839500,0.038912,0.037888,0.408064,187.021056,327.455488,348.608256
0000000228,1,1686425080406861800,0.036352,0.035072,0.525056,171.408128,364.902656,386.153984
0000000152,1,1686425080531838000,0.044544,0.0384,0.41984,111.194368,290.561536,311.75552
0000000311,1,1686425080594705000,0.035072,0.033792,0.471552,84.302592,263.580672,284.647168
0000000067,1,1686425080599900700,0.0576,0.05632,0.596992,76.137984,249.757184,270.99776
0000000229,1,1686425080707067600,0.037888,0.036864,0.39424,104.105728,212.540928,233.754112
0000000153,1,1686425080832036400,0.058368,0.057088,0.561408,219.215872,386.019072,407.232768
0000000312,1,1686425080894913000,0.040448,0.039424,0.50688,201.043968,420.63744,441.970688
0000000068,1,1686425080900057300,0.02816,0.027648,0.545792,194.987264,407.67616,428.93952
0000000230,1,1686425081007247000,0.034816,0.027904,1.021696,141.550592,389.992704,411.342848
0000000154,1,1686425081132267300,0.14848,0.147456,0.585216,136.322048,526.87872,547.924224
0000000313,1,1686425081195129300,0.029952,0.029184,0.439808,200.861952,592.089344,613.171712
0000000069,1,1686425081200332300,0.065024,0.064,0.628224,177.469184,555.129344,576.524032
0000000231,1,1686425081307509000,0.033536,0.032768,0.560384,143.289344,486.547712,507.755008
0000000155,1,1686425081432518700,0.161792,0.160512,0.604416,176.723712,447.236864,468.523776
0000000314,1,1686425081495391700,0.082688,0.081408,0.594176,141.65248,385.437696,406.603776
0000000070,1,1686425081500510500,0.02688,0.026368,0.371456,217.392128,428.141824,449.305344
0000000232,1,1686425081607694300,0.041728,0.040704,0.654592,245.08544,421.364224,442.600448
0000000156,1,1686425081732660000,0.073984,0.0704,1.55776,199.69408,400.368384,421.451776
0000000315,1,1686425081795623700,0.056832,0.055808,0.434944,149.85856,339.72352,360.937728
0000000071,1,1686425081800776000,0.03456,0.033536,0.446976,168.302336,364.517376,385.597184
0000000233,1,1686425081907922000,0.046848,0.04608,0.492544,173.725696,348.32256,369.359104
0000000157,1,1686425082032870400,0.041216,0.039936,0.466944,155.79648,352.651264,373.673472
0000000316,1,1686425082095791400,0.036608,0.03584,0.372736,93.707008,293.395456,314.470912
0000000072,1,1686425082100892200,0.028928,0.027904,0.517632,93.193216,288.056064,308.94592
0000000234,1,1686425082208134700,0.043264,0.04224,0.582912,97.103616,237.08032,258.196992
0000000158,1,1686425082332978200,0.044288,0.036608,0.557312,83.004672,175.77088,196.9152
0000000317,1,1686425082395888000,0.0256,0.024576,0.419328,227.324672,421.672192,443.229184
0000000073,1,1686425082401080800,0.035328,0.03456,0.417024,222.607872,420.351232,441.677568
0000000235,1,1686425082508364000,0.058624,0.056576,1.261312,194.380544,381.791488,402.919168
0000000159,1,1686425082633256400,0.04608,0.045056,0.367616,132.016128,338.614016,359.83616
0000000318,1,1686425082696185900,0.050176,0.048128,0.594176,164.977408,414.950912,436.187648
0000000074,1,1686425082701276400,0.050688,0.043776,0.57472,160.306432,401.80864,423.068928
0000000236,1,1686425082808621000,0.050432,0.049408,0.540416,124.29312,349.60384,370.857472
0000000160,1,1686425082933558500,0.048128,0.04736,0.430336,69.667328,362.639616,383.918336
0000000319,1,1686425082996366600,0.038656,0.037888,0.508928,177.284352,389.280768,410.155264
0000000075,1,1686425083001496800,0.022528,0.02176,1.078016,179.834624,440.193792,461.410048
0000000237,1,1686425083108680400,0.048384,0.04736,0.389888,108.345344,345.160448,366.498048
0000000161,1,1686425083233832200,0.055808,0.054784,0.615168,114.784512,309.037568,330.427904
0000000320,1,1686425083296628200,0.039168,0.038144,1.242112,164.250112,352.051968,373.350656
0000000076,1,1686425083301668600,0.036608,0.035584,0.31232,180.332544,386.738432,407.965696
0000000238,1,1686425083408901400,0.040448,0.039168,0.439296,76.435712,280.44928,301.705984
0000000162,1,1686425083534060800,0.085248,0.084224,0.553216,76.950784,230.13376,251.388928
0000000321,1,1686425083596799000,0.064512,0.063744,0.365568,100.570112,239.036672,260.134912
0000000077,1,1686425083601859000,0.045824,0.045056,0.295936,125.601024,248.739584,269.90592
0000000239,1,1686425083709137700,0.0448,0.043008,0.510208,200.873472,291.023104,312.028416
0000000163,1,1686425083834258000,0.04096,0.039936,0.63488,155.718912,264.561152,285.828608
0000000322,1,1686425083896981200,0.033536,0.032256,0.596992,163.152896,282.79936,303.849216
0000000078,1,1686425083902114600,0.039936,0.038656,0.4032,186.8608,294.606848,315.65184
0000000240,1,1686425084009326300,0.039168,0.038144,0.423168,211.973632,291.768576,312.901888
0000000164,1,1686425084134459100,0.044032,0.041984,0.506368,191.582208,294.931712,316.062464
0000000323,1,1686425084197203200,0.040448,0.039168,0.599296,206.028032,340.931584,362.084096
0000000079,1,1686425084202264600,0.038912,0.037888,0.395776,229.279232,364.616192,385.72032
0000000241,1,1686425084309516800,0.053248,0.051968,0.390912,248.63616,399.881216,421.276416
0000000165,1,1686425084434637000,0.026112,0.025344,0.3008,251.973632,390.799104,411.984128
0000000324,1,1686425084497321500,0.04608,0.045312,0.509952,69.076736,236.74112,257.932288
0000000080,1,1686425084502500900,0.044032,0.042752,0.401408,106.174208,271.396352,294.747392
0000000242,1,1686425084609755100,0.03968,0.038656,0.4992,127.3408,243.386368,264.488192
0000000166,1,1686425084734764800,0.03328,0.032256,0.471296,114.015232,198.075904,219.30624
0000000325,1,1686425084797462000,0.034304,0.033536,0.51584,168.075776,297.80608,319.099904
0000000081,1,1686425084802708200,0.038656,0.037888,0.382208,213.221888,365.522944,386.77376
0000000243,1,1686425084909800200,0.028672,0.027904,0.389376,200.832256,392.35968,413.407232
0000000167,1,1686425085034964700,0.036352,0.035328,0.576,165.112064,341.906688,363.104
0000000400,1,1686425085038123000,0.130816,0.129792,0.722944,71.617536,244.423936,265.701888
0000000326,1,1686425085097582300,0.034304,0.03328,0.52352,244.123648,407.435776,428.740096
0000000082,1,1686425085102927600,0.041728,0.040704,0.472576,123.745536,300.062976,321.373696
0000000244,1,1686425085209933000,0.046592,0.045568,0.529408,133.377024,301.545472,322.854656
0000000168,1,1686425085335223600,0.0448,0.043776,0.594944,93.197824,258.434816,279.671552
0000000401,1,1686425085338294800,0.041728,0.040704,0.5824,193.52192,340.749312,362.085632
0000000327,1,1686425085397830100,0.038912,0.037888,0.436736,141.153024,289.41312,310.611712
0000000083,1,1686425085403425800,0.030976,0.030208,0.34432,237.838336,364.07936,385.34016
0000000245,1,1686425085510090000,0.034048,0.032768,0.41216,227.057152,380.0768,401.124608
0000000169,1,1686425085635459000,0.03968,0.038912,0.504832,211.624448,379.327488,400.476416
0000000402,1,1686425085638439200,0.045312,0.044288,1.886976,68.26752,212.402944,233.435136
0000000328,1,1686425085698030300,0.071936,0.070656,0.506112,245.842432,435.561472,456.830208
0000000084,1,1686425085703729000,0.049408,0.048384,0.48896,97.849344,268.829184,290.161664
0000000246,1,1686425085810300200,0.038144,0.03712,0.39936,131.85408,327.794176,348.816384
0000000170,1,1686425085935754500,0.034048,0.03328,0.412672,121.465344,293.800192,314.586112
0000000403,1,1686425085938485000,0.040192,0.039424,0.489984,148.248832,359.897344,382.610176
0000000329,1,1686425085998177300,0.031232,0.030464,0.477184,176.22272,363.000576,383.917056
0000000085,1,1686425086003932000,0.038656,0.037632,0.498176,225.292032,413.79712,434.918912
0000000247,1,1686425086110538800,0.052224,0.0512,0.581632,67.19744,251.908352,273.120768
0000000171,1,1686425086236362200,0.03456,0.032768,0.577792,252.632576,371.677696,392.708864
0000000404,1,1686425086238597000,0.019968,0.019456,0.468224,100.076032,250.7648,273.357056
0000000330,1,1686425086298501600,0.03968,0.0384,0.581376,98.646272,245.59488,266.657024
0000000086,1,1686425086304112600,0.03968,0.035584,0.548608,135.89888,277.69088,298.68032
0000000248,1,1686425086410735600,0.028928,0.02816,1.702656,184.222976,307.733248,328.84608
0000000172,1,1686425086536595200,0.027136,0.026624,0.551936,89.365504,230.924032,251.924992
0000000405,1,1686425086538782000,0.036352,0.035328,0.551168,183.030016,357.998848,379.06176
0000000331,1,1686425086598621000,0.041984,0.04096,0.607744,184.361728,364.873216,386.007296
0000000087,1,1686425086604356400,0.038144,0.036864,0.534784,221.580288,398.304,419.50464
0000000249,1,1686425086710987800,0.029952,0.029184,0.55424,31.211776,227.145728,248.378112
0000000173,1,1686425086836783900,0.038656,0.037632,0.501248,181.526272,354.378496,375.37024
0000000406,1,1686425086838957000,0.034816,0.033536,0.596992,101.727744,286.448128,307.612416
0000000332,1,1686425086898800000,0.03584,0.035072,0.44288,115.670016,290.05696,311.209984
0000000088,1,1686425086904616000,0.04352,0.042496,0.4288,136.932608,308.709376,329.931776
0000000250,1,1686425087011218200,0.077568,0.076544,0.53504,174.36928,345.160704,366.290688
0000000174,1,1686425087136990000,0.054272,0.052992,0.410368,89.728512,278.207744,299.350016
0000000407,1,1686425087139136800,0.027392,0.026624,1.232384,227.216128,416.080384,437.191424
0000000333,1,1686425087199671800,0.04608,0.045312,0.541696,227.533824,381.42464,402.774528
0000000089,1,1686425087204786700,0.036096,0.035328,0.353792,29.58848,216.281856,237.326848
0000000251,1,1686425087311391700,0.027648,0.027136,0.486912,91.852288,244.599808,266.95296
0000000175,1,1686425087437624600,0.031232,0.025344,0.478976,232.460032,410.31168,431.562752
0000000408,1,1686425087439363300,0.0384,0.037376,0.373248,143.887616,321.183744,341.735424
0000000334,1,1686425087499897300,0.046336,0.045568,0.515584,98.391552,280.914176,303.933696
0000000090,1,1686425087504950300,0.0384,0.037632,0.523008,165.799168,340.071424,361.15968
0000000252,1,1686425087611708700,0.041216,0.040192,0.383744,190.756864,401.490688,422.655744
0000000176,1,1686425087737895000,0.037632,0.036864,0.45696,174.721536,357.331712,378.479616
0000000409,1,1686425087739571700,0.0512,0.050176,2.413568,60.521728,274.02112,295.19488
0000000335,1,1686425087800075300,0.041472,0.040192,0.476416,230.564096,425.722368,446.882816
0000000091,1,1686425087805149700,0.065024,0.063744,0.6208,80.720384,291.012608,312.273664
0000000253,1,1686425087911965700,0.040448,0.039424,0.477696,126.326016,318.20416,339.341312
0000000177,1,1686425088038165500,0.039936,0.033792,0.544,103.64288,285.836288,306.9888
0000000410,1,1686425088039761200,0.04352,0.042752,0.466688,233.737216,490.424064,511.646976
0000000336,1,1686425088100313000,0.038144,0.037376,0.681472,172.356096,462.76224,483.82464
0000000092,1,1686425088105350000,0.043776,0.042752,0.488192,253.379584,612.181504,633.393664
0000000254,1,1686425088212218400,0.04352,0.042496,0.409088,62.220032,365.89568,387.107584
0000000178,1,1686425088338346800,0.02944,0.02816,0.384,291.968512,746.230016,767.467008
0000000411,1,1686425088339923000,0.022784,0.022272,0.51968,277.063936,742.91968,763.926528
0000000337,1,1686425088400610000,0.0448,0.04352,0.454656,244.380672,650.693632,671.810816
0000000093,1,1686425088405623000,0.040448,0.039424,0.468224,37.282304,652.338432,673.585664
0000000255,1,1686425088512225800,0.063744,0.061952,0.4864,119.394304,523.568896,544.966656
0000000179,1,1686425088638536700,0.035072,0.033792,0.430592,149.275904,917.682432,938.899456
0000000412,1,1686425088640071200,0.02304,0.022528,0.519168,138.314496,765.408768,786.732544
0000000338,1,1686425088700691000,0.048896,0.04736,0.445952,86.031616,492.736256,513.96608
0000000094,1,1686425088705735000,0.036352,0.035328,0.465408,81.700352,474.960128,496.142848
0000000256,1,1686425088812277200,0.020992,0.02048,0.329728,178.316288,621.152768,642.388736
0000000180,1,1686425088938830600,0.039424,0.0384,0.507648,142.053376,765.44,786.574848
0000000413,1,1686425088940373500,0.050944,0.047872,0.603648,129.416192,606.086144,627.145728
0000000339,1,1686425089000925700,0.046336,0.045056,0.55936,85.237504,702.519552,723.50848
0000000095,1,1686425089005980400,0.064768,0.064,0.439296,91.42656,638.212352,659.506688
0000000257,1,1686425089112608300,0.036096,0.035072,0.384512,89.72672,614.041856,635.233536
0000000181,1,1686425089239083300,0.039424,0.037888,0.573952,102.447872,622.377728,643.667456
0000000414,1,1686425089240643300,0.036864,0.03584,0.525312,232.882176,815.657984,836.541696
0000000340,1,1686425089301062000,0.041216,0.040192,0.40064,175.747072,809.0624,830.253824
0000000096,1,1686425089306217000,0.047104,0.045312,0.584704,172.624896,772.596736,793.735424
0000000258,1,1686425089412803600,0.046336,0.045056,0.5056,128.477184,724.34688,745.514752
0000000182,1,1686425089539287600,0.076544,0.075008,0.455168,210.623232,783.455744,804.588032
0000000415,1,1686425089540947500,0.035072,0.034304,0.380416,189.066496,717.051392,739.332096
0000000500,1,1686425089562086000,0.071424,0.069888,0.877056,195.455744,882.50752,903.611904
0000000341,1,1686425089601248500,0.03072,0.029696,0.393216,157.157632,874.51648,895.723008
0000000097,1,1686425089606439200,0.040704,0.03968,0.468736,153.969408,735.233536,756.305152
0000000259,1,1686425089712850000,0.02944,0.028672,0.41216,113.552384,634.523392,655.827712
0000000183,1,1686425089839560200,0.054272,0.052992,0.533504,111.317504,660.96896,682.050304
0000000416,1,1686425089841210400,0.037376,0.036608,0.432384,313.225472,1012.05504,1033.122304
0000000501,1,1686425089862515700,0.055808,0.054528,0.5248,112.226816,1047.663104,1068.763648
0000000342,1,1686425089901436000,0.030464,0.029696,1.388544,80.726528,852.225536,874.329088
