gnbid,type,timestamp,SM5G_PDU_SESSION_INACTIVE,MM5G_NULL,MM5G_DEREGISTERED,MM5G_REGISTERED_INITIATED,MM5G_REGISTERED,SM5G_PDU_SESSION_ACTIVE_PENDING
0000000048,1,1686425345453111600,0.04224,0.041216,0.448,24.73984,117.023744,138.161152
0000000219,1,1686425345459288000,0.04096,0.039936,0.4608,21.014016,113.072384,134.122752
0000000135,1,1686425345477040000,0.066048,0.0576,0.574976,25.988096,106.073344,127.15136
0000000307,1,1686425345705126100,0.03968,0.0384,0.555264,23.275776,85.200128,106.294272
0000000049,1,1686425345853267200,0.028416,0.027648,0.423424,26.54592,115.019776,136.268032
0000000220,1,1686425345859546000,0.041728,0.040448,0.4032,24.655616,109.270272,130.205696
0000000136,1,1686425345877085200,0.041216,0.040192,0.611584,22.907392,99.136768,120.35584
0000000308,1,1686425346105233700,0.047616,0.046592,0.419328,19.697152,80.706048,101.805568
0000000050,1,1686425346253541600,0.03584,0.034816,0.39296,39.64032,154.709504,175.677696
0000000221,1,1686425346259780600,0.04224,0.041216,0.540928,43.958272,158.083584,180.629248
0000000137,1,1686425346277256000,0.019712,0.019456,0.457216,48.137984,141.575936,162.346496
0000000309,1,1686425346505498000,0.038656,0.037632,0.498688,17.40416,78.472704,100.622592
0000000051,1,1686425346653732400,0.039424,0.038656,0.472832,20.71552,110.28864,131.282432
0000000222,1,1686425346660004600,0.031744,0.03072,0.412416,16.548096,109.140224,130.221568
0000000138,1,1686425346677511200,0.034048,0.033024,0.406784,22.571008,101.895424,123.209728
0000000310,1,1686425346905674200,0.056832,0.056064,0.605184,20.414976,100.612608,121.769984
0000000052,1,1686425347053811700,0.038912,0.0384,0.276736,23.388416,131.77344,153.053184
0000000223,1,1686425347060092700,0.04096,0.040192,0.425472,22.128896,132.256512,153.14944
0000000139,1,1686425347077758200,0.040448,0.039424,0.485376,24.914432,121.42464,142.503424
0000000311,1,1686425347305872000,0.029952,0.028928,0.480256,17.861888,76.209664,97.33632
0000000053,1,1686425347454089000,0.090112,0.089088,0.468224,54.157568,230.114048,251.458304
0000000224,1,1686425347460320500,0.044032,0.043008,0.584448,58.888192,222.257664,243.783168
0000000140,1,1686425347477981200,0.03968,0.038656,0.422656,50.970624,208.624384,229.794816
0000000312,1,1686425347706112800,0.03328,0.032256,0.499456,21.537792,83.692288,104.705024
0000000054,1,1686425347854112800,0.044544,0.043776,0.497408,57.882624,145.704192,167.047424
0000000225,1,1686425347860578300,0.167936,0.166912,0.667904,53.63584,145.528832,166.910976
0000000141,1,1686425347878183000,0.041216,0.039936,0.403712,36.759552,130.342912,151.48928
0000000313,1,1686425348106349000,0.043776,0.042752,2.012416,19.56736,76.568832,97.714944
0000000400,1,1686425348221174800,0.128256,0.12672,0.823296,20.153088,146.539264,168.12672
0000000055,1,1686425348254346800,0.032256,0.031488,0.438528,20.937728,189.881088,211.113984
0000000226,1,1686425348260772600,0.04864,0.047616,0.453376,20.912896,196.589824,217.709312
0000000142,1,1686425348278457300,0.056576,0.055808,0.57088,43.117056,203.8464,225.012224
0000000314,1,1686425348506566400,0.039424,0.038144,0.558336,18.74816,81.197312,102.304
0000000401,1,1686425348621290500,0.043776,0.042752,0.43008,16.827136,104.989696,126.100224
0000000056,1,1686425348654958300,0.042752,0.041728,0.399616,23.593216,111.208704,132.510464
0000000227,1,1686425348661071000,0.034048,0.033024,0.466176,23.689472,120.109824,141.567232
0000000143,1,1686425348678631000,0.042496,0.041472,0.450304,37.30432,115.72224,136.615168
0000000315,1,1686425348906812400,0.037632,0.036608,0.496896,20.78976,82.029568,103.268608
0000000402,1,1686425349021532700,0.035072,0.034304,0.50816,18.432,108.96,130.079488
0000000057,1,1686425349055143200,0.058624,0.051968,0.52224,21.746944,117.28896,138.5472
0000000228,1,1686425349061323000,0.079104,0.07808,0.462592,23.674368,109.25568,130.381312
0000000144,1,1686425349078773200,0.047104,0.04608,0.566784,30.9952,103.937792,125.156864
0000000316,1,1686425349306853400,0.043008,0.04224,0.450048,19.342592,75.676416,97.021184
0000000403,1,1686425349421591800,0.044288,0.043264,0.453888,20.25216,110.279936,131.519232
0000000058,1,1686425349455370000,0.04224,0.04096,0.453376,25.576704,116.104448,137.158656
0000000229,1,1686425349461433900,0.031232,0.030464,0.602112,21.794304,109.78688,131.079424
0000000145,1,1686425349479026200,0.031744,0.030208,0.619776,27.575296,102.349568,123.428608
0000000317,1,1686425349707094300,0.04224,0.031744,0.516608,17.967872,70.485504,91.591424
0000000404,1,1686425349821930200,0.06912,0.06784,0.669184,19.095808,110.795008,131.93472
0000000059,1,1686425349855634700,0.041984,0.04096,0.424704,25.366016,156.260864,177.36832
0000000230,1,1686425349861683500,0.033536,0.032512,0.48,26.195968,134.473984,155.387648
0000000146,1,1686425349879260200,0.036608,0.035584,0.407296,28.41984,137.214208,158.550272
0000000318,1,1686425350107334400,0.039936,0.039168,0.551424,17.690368,74.880512,96.112384
0000000405,1,1686425350222164000,0.040448,0.039424,1.84192,19.806976,130.275328,152.914176
0000000060,1,1686425350255868200,0.041216,0.040448,0.493568,25.33888,137.58336,158.767872
0000000231,1,1686425350262006300,0.040192,0.039168,0.374528,33.787392,130.60352,151.896576
0000000147,1,1686425350279486700,0.047616,0.046592,0.546048,23.591424,117.631232,138.523392
0000000319,1,1686425350507451600,0.044288,0.043264,0.420096,18.361088,85.497856,106.5792
0000000406,1,1686425350622356500,0.044288,0.042752,0.605952,21.180928,113.335808,134.326272
0000000061,1,1686425350656018000,0.055552,0.054784,0.558848,25.907712,118.6048,139.932672
0000000232,1,1686425350662237000,0.032256,0.031488,0.499456,25.68448,113.149952,134.171136
0000000148,1,1686425350679707100,0.039424,0.0384,0.288768,30.065152,107.907072,129.8624
0000000320,1,1686425350907700500,0.051712,0.050944,0.4864,18.533888,78.167808,99.341568
0000000407,1,1686425351022564400,0.03968,0.038912,0.433664,22.821376,112.143616,133.255936
0000000062,1,1686425351056268300,0.055296,0.054528,0.505088,29.270016,125.316608,146.565888
0000000233,1,1686425351062461000,0.066816,0.06528,0.5952,21.91232,116.173824,137.1072
0000000149,1,1686425351079914200,0.055808,0.054528,0.426496,26.618112,111.626496,132.846336
0000000321,1,1686425351307889200,0.0384,0.037376,0.511744,19.578112,143.371008,164.51456
0000000408,1,1686425351422658800,0.038144,0.037632,0.620544,43.817472,206.596352,227.420672
0000000063,1,1686425351456579000,0.045568,0.044544,0.57472,66.772224,194.597376,215.630592
0000000234,1,1686425351462512000,0.016128,0.015872,0.320512,61.210624,189.718528,210.986496
0000000150,1,1686425351480071700,0.038656,0.037888,0.417792,44.731648,167.631616,188.82048
0000000322,1,1686425351708131300,0.041216,0.040192,0.529408,18.116352,77.69984,98.740992
0000000409,1,1686425351822980900,0.04608,0.045056,0.775936,23.909632,112.678912,133.726464
0000000064,1,1686425351856624400,0.032512,0.032,0.450048,28.059392,120.36992,141.134592
0000000235,1,1686425351862809900,0.038144,0.036864,0.52992,32.233472,125.037824,146.482688
0000000151,1,1686425351880290000,0.040192,0.039168,0.411392,27.819776,109.313024,130.288128
0000000323,1,1686425352108296700,0.038144,0.037376,2.839808,21.889792,77.582592,98.748416
0000000410,1,1686425352223151600,0.03968,0.038912,0.511488,19.89504,112.287744,133.149952
0000000065,1,1686425352256876500,0.04608,0.045056,0.597504,26.501888,119.033344,140.191232
0000000236,1,1686425352262982000,0.053504,0.05248,0.343552,26.932224,115.204096,136.326144
0000000152,1,1686425352280552200,0.044032,0.043264,0.518656,30.051584,105.037056,127.2064
0000000324,1,1686425352508582100,0.073472,0.072192,0.50944,16.344064,77.647872,98.641408
0000000411,1,1686425352623420700,0.046592,0.045568,0.49024,20.468992,149.288192,170.537216
0000000066,1,1686425352657044200,0.055552,0.054528,0.40192,28.110592,140.307968,161.42976
0000000237,1,1686425352663210500,0.055552,0.05376,0.51712,25.517312,138.228736,159.314944
0000000153,1,1686425352680671500,0.040448,0.03968,0.383488,31.906048,121.01888,142.128384
0000000325,1,1686425352908773000,0.04096,0.03968,0.707584,25.517312,145.725696,167.076096
0000000412,1,1686425353023610600,0.038912,0.037888,0.521216,29.652224,162.642176,183.866368
0000000067,1,1686425353057232100,0.03328,0.032,0.476928,40.654592,155.685888,176.865792
0000000238,1,1686425353063395000,0.046592,0.045568,0.568064,35.160832,150.776832,171.897344
0000000154,1,1686425353080732000,0.041472,0.040448,0.484352,38.040832,142.50752,163.716352
0000000326,1,1686425353308870400,0.047616,0.046592,0.64128,25.848832,95.109632,116.308736
0000000413,1,1686425353423831800,0.0448,0.044032,0.562176,18.98624,110.939136,131.8464
0000000068,1,1686425353457479200,0.040448,0.039168,0.434944,20.704256,128.045568,149.286912
0000000239,1,1686425353463635200,0.042496,0.041472,0.515328,22.425344,123.396608,144.902912
0000000155,1,1686425353480933400,0.037632,0.036352,0.527104,30.184704,119.11296,140.234496
0000000327,1,1686425353708925400,0.058112,0.057088,0.465664,18.566912,74.340352,95.615744
0000000414,1,1686425353824077000,0.043008,0.041984,0.524288,16.49792,105.459968,128.227584
0000000069,1,1686425353857711600,0.08704,0.082944,0.54144,39.631616,123.683072,144.82176
0000000240,1,1686425353863840300,0.039168,0.0384,0.470528,33.655552,120.817664,142.000896
0000000156,1,1686425353881156900,0.05376,0.052736,0.511232,23.196416,104.761088,126.006528
0000000328,1,1686425354109167400,0.050688,0.049408,0.439296,21.578496,88.893696,110.117632
0000000415,1,1686425354224306200,0.041216,0.040192,0.684032,20.591104,103.364096,124.522752
0000000070,1,1686425354257951700,0.029184,0.028416,0.462592,23.0528,129.290496,150.340864
0000000241,1,1686425354264073700,0.021248,0.020736,0.361984,23.959808,124.03328,145.413632
0000000157,1,1686425354281315000,0.06528,0.064,0.41856,38.969088,121.892864,143.067904
0000000329,1,1686425354509358000,0.052736,0.051712,0.520704,17.874432,77.569536,98.850304
0000000416,1,1686425354624590600,0.07808,0.077056,0.67712,19.523072,119.837952,141.085696
0000000071,1,1686425354658008800,0.038144,0.037376,0.410624,25.5232,140.412416,161.62176
0000000242,1,1686425354664381200,0.046336,0.045568,0.600064,27.98208,139.072256,160.008192
0000000158,1,1686425354681514000,0.052224,0.050688,0.503296,40.52608,130.239232,151.427584
0000000500,1,1686425354682127400,0.068096,0.06656,0.88448,38.58048,126.298368,152.98432
0000000330,1,1686425354909600800,0.038912,0.037888,0.40576,18.58816,75.70176,96.775168
0000000417,1,1686425355024773400,0.052736,0.051456,0.57088,18.465792,132.505344,153.462272
0000000072,1,1686425355058218800,0.045056,0.044032,0.513792,26.896128,136.858368,157.956864
0000000243,1,1686425355064675300,0.047872,0.046848,0.37248,39.450368,131.035136,151.98592
0000000159,1,1686425355081659100,0.036608,0.035328,0.421376,29.92512,126.697472,147.88096
0000000501,1,1686425355082347800,0.042752,0.041728,0.591104,39.40096,128.35712,149.402112
0000000331,1,1686425355309811000,0.042752,0.041728,0.39552,18.592256,76.095488,99.904512
0000000418,1,1686425355424960800,0.05376,0.052736,0.4736,18.317056,127.648,148.894976
0000000073,1,1686425355458403300,0.035328,0.034304,1.5616,42.773504,153.619968,175.006208
0000000244,1,1686425355464863000,0.031744,0.030976,1.00224,37.87008,146.352128,167.570688
0000000160,1,1686425355481923000,0.040704,0.039936,0.388608,37.772032,132.725504,153.859072
0000000502,1,1686425355482377000,0.046336,0.045056,0.595968,30.1632,132.254976,153.409024
0000000332,1,1686425355710069800,0.041728,0.04096,0.464896,17.809408,76.885248,98.150144
0000000419,1,1686425355825213400,0.065024,0.063488,2.494976,19.709184,115.445504,136.6848
0000000074,1,1686425355858642200,0.045568,0.044288,0.49408,23.934464,156.33024,177.604096
0000000245,1,1686425355865136600,0.041216,0.040448,0.355328,41.182464,177.622272,199.195648
0000000161,1,1686425355882177500,0.05248,0.051456,0.461312,26.772224,162.596352,183.803904
0000000503,1,1686425355882549200,0.04096,0.039936,0.496384,33.195776,165.99424,187.045376
0000000333,1,1686425356110111700,0.032512,0.032,0.406016,15.879936,76.056064,97.228032
0000000420,1,1686425356225416400,0.04096,0.039936,0.387328,17.413376,131.963136,153.156096
0000000075,1,1686425356258846700,0.041472,0.040448,0.561408,24.394496,131.66464,153.007616
0000000246,1,1686425356265225500,0.04224,0.041216,0.476928,25.511936,138.10688,159.346688
0000000162,1,1686425356282382300,0.049664,0.044032,0.462336,46.339328,137.508864,158.871808
0000000504,1,1686425356282815700,0.030976,0.029952,0.55296,34.956032,135.092224,156.305408
0000000334,1,1686425356510399200,0.058624,0.0576,0.599552,22.755328,87.690752,108.95744
0000000421,1,1686425356625627100,0.035584,0.03456,0.65024,15.328512,108.867328,129.929216
0000000076,1,1686425356659051800,0.046592,0.045824,0.526592,28.749824,152.234752,173.162752
0000000247,1,1686425356665423000,0.102912,0.094464,0.644096,23.20128,142.448896,163.749376
0000000163,1,1686425356682647800,0.045824,0.0448,0.523264,30.931968,134.79424,156.073728
0000000505,1,1686425356683022600,0.066048,0.064768,2.061568,32.69504,135.98976,158.45632
0000000335,1,1686425356910628400,0.173568,0.171776,0.608256,17.97248,75.608064,96.635904
0000000422,1,1686425357025843200,0.049152,0.048128,0.555776,17.309184,122.216192,144.6016
0000000077,1,1686425357059202800,0.036096,0.035328,0.612608,25.743616,140.758272,161.979136
0000000248,1,1686425357065532700,0.0384,0.037376,0.527872,29.153792,141.822976,163.24992
0000000164,1,1686425357082860000,0.04352,0.04224,0.427264,36.577792,132.797184,154.01088
0000000506,1,1686425357083245800,0.046848,0.045824,0.454912,37.786112,136.033536,157.09056
0000000336,1,1686425357310765600,0.051968,0.050432,0.578304,20.697856,76.588032,97.810944
0000000423,1,1686425357425992000,0.048896,0.047616,0.662272,17.850368,130.093312,151.323392
0000000078,1,1686425357459442000,0.041728,0.040704,0.41216,26.324224,143.602944,164.858624
0000000249,1,1686425357465770200,0.044288,0.043008,0.54912,28.327424,142.132992,163.31776
0000000165,1,1686425357483091500,0.039168,0.038144,0.429568,44.2176,129.061632,150.14656
0000000507,1,1686425357483452400,0.03328,0.032512,0.542976,38.540544,127.96032,148.82304
0000000337,1,1686425357710789400,0.040448,0.03968,0.44032,19.453696,80.370688,101.887488
0000000424,1,1686425357826218500,0.038144,0.03712,0.609024,18.439424,145.55136,167.836672
0000000079,1,1686425357859654400,0.043776,0.043008,0.49792,27.015168,162.438912,183.682048
0000000250,1,1686425357865917700,0.047104,0.04608,0.424192,26.117632,154.958848,176.007168
0000000166,1,1686425357883309600,0.053248,0.051968,0.603648,45.356032,159.528704,180.617472
0000000508,1,1686425357883546600,0.054016,0.052736,0.590336,38.154752,147.869696,169.010432
0000000338,1,1686425358111058200,0.04096,0.039936,0.444416,17.595392,73.0048,94.15808
0000000425,1,1686425358226452200,0.042752,0.041984,0.463872,17.119488,115.307008,136.529408
0000000080,1,1686425358259853600,0.038144,0.03712,0.454912,23.036928,165.339904,186.583552
0000000251,1,1686425358266136600,0.051712,0.050688,0.557568,25.81888,159.572224,180.815104
0000000167,1,1686425358283536600,0.03328,0.032256,0.41984,37.60896,156.50048,177.501952
0000000509,1,1686425358283790300,0.039168,0.038656,0.511488,37.094144,162.350848,183.31264
0000000339,1,1686425358511296000,0.046848,0.045568,0.46464,28.18816,154.503936,175.127552
0000000426,1,1686425358626702600,0.06912,0.06784,0.567808,24.488448,160.478464,183.406336
0000000081,1,1686425358660109300,0.055808,0.054784,0.502784,32.893696,144.640512,165.588736
0000000252,1,1686425358666242000,0.022528,0.022272,0.27904,32.315904,149.107712,170.046464
0000000168,1,1686425358683750400,0.03072,0.02944,0.3648,33.55264,133.2928,154.169344
0000000510,1,1686425358684039400,0.031488,0.030464,1.463552,37.83808,132.245504,153.384192
0000000340,1,1686425358911548700,0.05248,0.050944,0.411648,21.40928,84.123648,105.421568
0000000427,1,1686425359026932500,0.037632,0.036608,0.575232,16.635904,118.586624,139.533824
0000000082,1,1686425359060330800,0.06656,0.065536,0.534016,23.385344,129.680896,150.83392
0000000253,1,1686425359066358300,0.033792,0.032768,0.424704,25.478912,135.454464,156.686336
0000000169,1,1686425359083978200,0.03456,0.033792,0.408832,36.036096,131.605248,152.846592
0000000511,1,1686425359084309800,0.054272,0.048128,1.101568,41.922048,133.31456,154.395136
0000000341,1,1686425359311807700,0.046336,0.0448,0.536576,19.158528,77.35424,98.235648
0000000428,1,1686425359427129300,0.036352,0.035584,0.332544,18.248704,116.1216,137.603328
0000000083,1,1686425359460595000,0.079872,0.078848,0.616192,22.33728,136.40064,157.801728
0000000254,1,1686425359466632400,0.048896,0.047872,0.493056,34.349056,133.686784,154.93376
0000000170,1,1686425359484193500,0.038144,0.03712,0.48128,31.752448,132.220928,153.086208
0000000512,1,1686425359484566300,0.1024,0.101376,0.470528,36.15616,135.007232,156.181248
0000000342,1,1686425359712047400,0.04352,0.04224,0.598784,17.782784,74.041856,95.165952
0000000429,1,1686425359827423000,0.039936,0.038656,0.63104,19.36768,126.62912,147.859968
0000000084,1,1686425359860789200,0.043008,0.041472,0.47232,24.572928,141.22752,162.465536
0000000255,1,1686425359866858500,0.061184,0.059904,0.475904,27.456512,138.68544,159.95008
0000000171,1,1686425359884604200,0.05504,0.052992,0.546816,46.08512,136.361216,157.560576
0000000513,1,1686425359884745700,0.033024,0.02688,0.443392,48.603904,133.935616,155.170816
0000000343,1,1686425360112219000,0.04608,0.045312,0.68096,17.293824,86.918144,109.260544
0000000430,1,1686425360227607800,0.041728,0.040448,0.577024,16.201472,147.411968,168.61056
0000000085,1,1686425360260939500,0.03712,0.036352,0.544256,46.74816,179.312896,200.455936
0000000256,1,1686425360267061000,0.033792,0.033024,0.476672,55.183872,173.06624,194.218752
0000000172,1,1686425360284649700,0.024832,0.02432,0.417024,52.883712,168.252416,189.420288
0000000514,1,1686425360285035800,0.048128,0.046848,0.653312,63.731456,169.282816,190.107392
